Year,Month,State,Data Status,Residential,Commercial,Industrial,Transportation - MWh,Total
1991,4,GA,Final,"1,842,631","1,772,101","2,225,910",.,"5,914,724"
1991,3,GA,Final,"2,103,939","1,718,155","2,140,284",.,"6,036,019"
1991,2,GA,Final,"2,219,023","1,793,583","2,033,388",.,"6,119,171"
1991,1,GA,Final,"2,538,213","1,700,739","2,104,706",.,"6,418,932"
1990,12,GA,Final,"2,291,219","1,772,108","2,037,689",.,"6,168,709"
1990,11,GA,Final,"1,923,365","1,665,395","2,091,349",.,"5,748,015"
1990,10,GA,Final,"2,231,882","1,932,870","2,349,633",.,"6,588,692"
1990,9,GA,Final,"3,117,603","2,188,520","2,308,757",.,"7,689,482"
1990,8,GA,Final,"3,456,882","2,329,983","2,480,442",.,"8,342,116"
1990,7,GA,Final,"3,586,272","2,273,889","2,347,841",.,"8,283,166"
1990,6,GA,Final,"2,807,872","2,124,438","2,342,674",.,"7,345,976"
1990,5,GA,Final,"2,065,222","1,907,633","2,340,131",.,"6,382,973"
1990,4,GA,Final,"1,818,395","1,664,666","2,171,094",.,"5,726,011"
1990,3,GA,Final,"1,976,128","1,692,830","2,167,105",.,"5,902,780"
1990,2,GA,Final,"1,917,561","1,482,165","2,018,829",.,"5,518,391"
1990,1,GA,Final,"2,740,435","1,833,050","2,061,780",.,"6,743,804"
2022,8,HI,Preliminary,"244,507","252,041","307,981",0,"804,529"
2022,7,HI,Preliminary,"241,342","242,107","305,754",0,"789,203"
2022,6,HI,Preliminary,"227,764","230,239","281,220",0,"739,223"
2022,5,HI,Preliminary,"227,411","236,780","287,343",0,"751,535"
2022,4,HI,Preliminary,"215,281","223,498","274,332",0,"713,111"
2022,3,HI,Preliminary,"222,303","224,957","286,074",0,"733,334"
2022,2,HI,Preliminary,"197,718","206,601","248,749",0,"653,068"
2022,1,HI,Preliminary,"245,318","213,477","268,381",0,"727,176"
2021,12,HI,Preliminary,"251,279","228,390","274,785",0,"754,453"
2021,11,HI,Preliminary,"245,372","233,790","286,638",0,"765,800"
2021,10,HI,Preliminary,"246,243","239,955","296,829",0,"783,027"
2021,9,HI,Preliminary,"244,398","240,485","275,338",0,"760,221"
2021,8,HI,Preliminary,"265,071","250,243","302,287",0,"817,600"
2021,7,HI,Preliminary,"259,372","244,834","299,257",0,"803,463"
2021,6,HI,Preliminary,"243,042","235,530","276,815",0,"755,387"
2021,5,HI,Preliminary,"233,050","238,242","281,580",0,"752,872"
2021,4,HI,Preliminary,"212,573","209,865","268,039",0,"690,477"
2021,3,HI,Preliminary,"224,007","217,984","261,364",0,"703,355"
2021,2,HI,Preliminary,"203,613","191,757","228,715",0,"624,086"
2021,1,HI,Preliminary,"248,676","214,067","262,263",0,"725,005"
2020,12,HI,Final,"253,083","225,518","274,715",0,"753,316"
2020,11,HI,Final,"255,953","228,722","273,410",0,"758,085"
2020,10,HI,Final,"268,944","243,259","285,790",0,"797,993"
2020,9,HI,Final,"250,445","224,763","271,688",0,"746,897"
2020,8,HI,Final,"255,467","238,133","279,478",0,"773,079"
2020,7,HI,Final,"244,876","236,560","277,007",0,"758,443"
2020,6,HI,Final,"247,797","219,622","265,474",0,"732,893"
2020,5,HI,Final,"228,231","201,169","254,116",0,"683,516"
2020,4,HI,Final,"204,597","179,673","237,563",0,"621,834"
2020,3,HI,Final,"208,597","230,582","286,253",0,"725,432"
2020,2,HI,Final,"191,768","219,430","263,301",0,"674,499"
2020,1,HI,Final,"239,356","236,869","294,551",0,"770,776"
2019,12,HI,Final,"240,363","252,535","307,097",0,"799,995"
2019,11,HI,Final,"235,873","257,263","310,432",0,"803,568"
2019,10,HI,Final,"254,058","277,603","327,960",0,"859,622"
2019,9,HI,Final,"256,036","277,652","326,477",0,"860,165"
2019,8,HI,Final,"267,127","283,904","337,336",0,"888,367"
2019,7,HI,Final,"262,716","271,912","330,217",0,"864,845"
2019,6,HI,Final,"235,217","261,154","312,080",0,"808,451"
2019,5,HI,Final,"213,996","256,317","301,316",0,"771,629"
2019,4,HI,Final,"192,977","243,440","283,449",0,"719,866"
2019,3,HI,Final,"196,038","229,513","269,466",0,"695,016"
2019,2,HI,Final,"175,437","207,578","243,319",0,"626,334"
2019,1,HI,Final,"229,937","238,996","286,096",0,"755,029"
2018,12,HI,Final,"217,027","242,202","291,660",0,"750,889"
2018,11,HI,Final,"226,541","248,923","301,167",0,"776,632"
2018,10,HI,Final,"243,415","274,566","333,210",0,"851,191"
2018,9,HI,Final,"244,067","258,915","307,275",0,"810,258"
2018,8,HI,Final,"254,770","275,706","326,870",0,"857,347"
2018,7,HI,Final,"240,195","271,102","325,454",0,"836,751"
2018,6,HI,Final,"218,916","255,315","307,586",0,"781,816"
2018,5,HI,Final,"210,249","252,257","292,276",0,"754,782"
2018,4,HI,Final,"218,878","248,057","288,971",0,"755,905"
2018,3,HI,Final,"217,465","237,020","280,638",0,"735,123"
2018,2,HI,Final,"194,326","226,953","258,567",0,"679,846"
2018,1,HI,Final,"224,850","241,994","279,778",0,"746,622"
2017,12,HI,Final,"215,774","237,729","273,811",0,"727,314"
2017,11,HI,Final,"217,776","248,134","289,219",0,"755,129"
2017,10,HI,Final,"233,808","275,012","321,139",0,"829,959"
2017,9,HI,Final,"230,668","271,063","320,320",0,"822,051"
2017,8,HI,Final,"244,653","285,639","328,036",0,"858,328"
2017,7,HI,Final,"237,548","273,762","323,978",0,"835,288"
2017,6,HI,Final,"213,869","258,978","306,613",0,"779,461"
2017,5,HI,Final,"215,862","262,399","305,854",0,"784,114"
2017,4,HI,Final,"198,096","253,553","296,324",0,"747,973"
2017,3,HI,Final,"214,547","255,426","299,491",0,"769,464"
2017,2,HI,Final,"185,401","225,146","262,430",0,"672,977"
2017,1,HI,Final,"221,678","234,790","285,675",0,"742,144"
2016,12,HI,Final,"232,568","251,859","303,947",0,"788,374"
2016,11,HI,Final,"209,054","249,214","300,671",0,"758,939"
2016,10,HI,Final,"229,354","275,026","331,497",0,"835,877"
2016,9,HI,Final,"231,429","268,949","324,994",0,"825,373"
2016,8,HI,Final,"248,884","282,927","342,112",0,"873,924"
2016,7,HI,Final,"230,739","274,926","329,206",0,"834,870"
2016,6,HI,Final,"212,979","254,143","307,151",0,"774,272"
2016,5,HI,Final,"205,509","267,340","309,687",0,"782,536"
2016,4,HI,Final,"200,813","249,967","300,282",0,"751,062"
2016,3,HI,Final,"197,630","249,635","295,569",0,"742,835"
2016,2,HI,Final,"191,142","242,225","282,258",0,"715,625"
2016,1,HI,Final,"221,625","245,071","295,006",0,"761,702"
2015,12,HI,Final,"227,552","257,132","308,137",0,"792,821"
2015,11,HI,Final,"226,562","272,858","318,035",0,"817,455"
2015,10,HI,Final,"230,241","277,956","323,219",0,"831,416"
2015,9,HI,Final,"255,051","284,464","326,379",0,"865,894"
2015,8,HI,Final,"254,692","279,116","362,567",0,"896,376"
2015,7,HI,Final,"242,340","288,339","327,998",0,"858,676"
2015,6,HI,Final,"206,860","264,171","300,890",0,"771,921"
2015,5,HI,Final,"195,499","265,211","296,059",0,"756,769"
2015,4,HI,Final,"198,018","258,751","295,067",0,"751,836"
2015,3,HI,Final,"200,399","249,231","289,367",0,"738,997"
2015,2,HI,Final,"188,262","239,309","266,370",0,"693,941"
2015,1,HI,Final,"215,861","237,924","281,465",0,"735,250"
2014,12,HI,Final,"211,412","255,663","298,803",0,"765,878"
2014,11,HI,Final,"212,604","262,301","301,076",0,"775,981"
2014,10,HI,Final,"236,190","289,909","332,309",0,"858,408"
2014,9,HI,Final,"220,655","284,167","329,272",0,"834,094"
2014,8,HI,Final,"232,584","287,378","331,436",0,"851,397"
2014,7,HI,Final,"224,065","280,433","328,781",0,"833,279"
2014,6,HI,Final,"206,092","262,111","304,378",0,"772,581"
2014,5,HI,Final,"210,168","272,558","312,133",0,"794,859"
2014,4,HI,Final,"196,338","255,531","291,460",0,"743,330"
2014,3,HI,Final,"207,412","253,822","294,994",0,"756,228"
2014,2,HI,Final,"203,036","245,740","275,588",0,"724,364"
2014,1,HI,Final,"223,215","252,283","289,555",0,"765,053"
2013,12,HI,Final,"225,639","290,225","294,146",0,"810,010"
2013,11,HI,Final,"213,246","272,489","298,642",0,"784,377"
2013,10,HI,Final,"223,610","289,853","323,787",0,"837,250"
2013,9,HI,Final,"215,878","282,079","310,053",0,"808,010"
2013,8,HI,Final,"228,918","292,652","325,124",0,"846,694"
2013,7,HI,Final,"224,231","289,300","323,189",0,"836,721"
2013,6,HI,Final,"211,233","267,781","301,298",0,"780,311"
2013,5,HI,Final,"215,797","280,565","310,194",0,"806,556"
2013,4,HI,Final,"213,300","259,070","294,891",0,"767,260"
2013,3,HI,Final,"210,665","257,555","288,955",0,"757,175"
2013,2,HI,Final,"193,458","235,863","260,186",0,"689,507"
2013,1,HI,Final,"232,879","253,768","292,645",0,"779,292"
2012,12,HI,Final,"232,453","272,129","307,149",0,"811,731"
2012,11,HI,Final,"219,848","267,652","302,492",0,"789,993"
2012,10,HI,Final,"234,394","287,564","322,315",0,"844,274"
2012,9,HI,Final,"218,563","273,181","305,737",0,"797,481"
2012,8,HI,Final,"237,271","287,389","329,446",0,"854,107"
2012,7,HI,Final,"232,928","274,048","314,806",0,"821,782"
2012,6,HI,Final,"220,413","265,584","301,841",0,"787,838"
2012,5,HI,Final,"225,192","275,030","306,375",0,"806,598"
2012,4,HI,Final,"220,955","257,296","289,682",0,"767,933"
2012,3,HI,Final,"233,311","259,628","297,702",0,"790,640"
2012,2,HI,Final,"212,891","256,200","283,652",0,"752,743"
2012,1,HI,Final,"251,078","262,479","300,481",0,"814,037"
2011,12,HI,Final,"240,744","264,909","300,129",0,"805,783"
2011,11,HI,Final,"231,662","271,269","303,953",0,"806,885"
2011,10,HI,Final,"244,605","290,965","324,279",0,"859,848"
2011,9,HI,Final,"240,150","287,425","313,622",0,"841,198"
2011,8,HI,Final,"253,586","296,655","316,538",0,"866,779"
2011,7,HI,Final,"250,119","285,088","316,887",0,"852,095"
2011,6,HI,Final,"239,009","272,073","290,822",0,"801,904"
2011,5,HI,Final,"249,369","292,304","310,682",0,"852,355"
2011,4,HI,Final,"237,267","280,034","299,861",0,"817,162"
2011,3,HI,Final,"250,993","291,735","306,676",0,"849,403"
2011,2,HI,Final,"222,233","265,373","282,840",0,"770,446"
2011,1,HI,Final,"269,005","270,301","298,489",0,"837,795"
2010,12,HI,Final,"256,454","278,583","304,543",0,"839,580"
2010,11,HI,Final,"246,632","276,452","305,546",0,"828,629"
2010,10,HI,Final,"255,557","295,807","326,400",0,"877,764"
2010,9,HI,Final,"247,877","291,259","311,579",0,"850,715"
2010,8,HI,Final,"261,461","301,528","326,714",0,"889,702"
2010,7,HI,Final,"260,322","292,317","318,138",0,"870,777"
2010,6,HI,Final,"244,828","280,374","306,868",0,"832,070"
2010,5,HI,Final,"247,418","284,912","316,676",0,"849,006"
2010,4,HI,Final,"240,030","268,152","292,188",0,"800,370"
2010,3,HI,Final,"246,185","270,867","295,403",0,"812,456"
2010,2,HI,Final,"219,599","245,154","266,197",0,"730,950"
2010,1,HI,Final,"263,136","269,119","302,235",0,"834,491"
2009,12,HI,Final,"254,198","276,598","306,977",0,"837,773"
2009,11,HI,Final,"255,499","281,127","310,176",0,"846,802"
2009,10,HI,Final,"271,954","308,610","332,169",0,"912,733"
2009,9,HI,Final,"261,095","299,562","320,609",0,"881,266"
2009,8,HI,Final,"277,624","309,928","335,321",0,"922,874"
2009,7,HI,Final,"264,104","293,782","327,359",0,"885,245"
2009,6,HI,Final,"260,875","294,110","318,331",0,"873,316"
2009,5,HI,Final,"250,752","287,551","308,512",0,"846,814"
2009,4,HI,Final,"236,483","264,466","283,576",0,"784,526"
2009,3,HI,Final,"244,481","265,516","286,502",0,"796,500"
2009,2,HI,Final,"217,854","246,004","261,754",0,"725,612"
2009,1,HI,Final,"260,353","260,758","291,614",0,"812,724"
2008,12,HI,Final,"253,625","275,383","306,397",0,"835,405"
2008,11,HI,Final,"243,295","288,469","308,254",0,"840,018"
2008,10,HI,Final,"254,982","306,660","329,116",0,"890,757"
2008,9,HI,Final,"254,057","305,441","320,910",0,"880,409"
2008,8,HI,Final,"268,186","309,695","337,372",0,"915,253"
2008,7,HI,Final,"273,298","307,288","334,136",0,"914,723"
2008,6,HI,Final,"256,048","296,002","319,365",0,"871,415"
2008,5,HI,Final,"259,449","300,239","326,167",0,"885,854"
2008,4,HI,Final,"246,803","281,548","306,395",0,"834,746"
2008,3,HI,Final,"259,063","293,252","317,456",0,"869,771"
2008,2,HI,Final,"242,505","266,733","291,769",0,"801,006"
2008,1,HI,Final,"273,925","270,043","306,953",0,"850,922"
2007,12,HI,Final,"271,315","285,377","318,452",0,"875,144"
2007,11,HI,Final,"259,434","288,234","318,701",0,"866,369"
2007,10,HI,Final,"273,809","312,886","340,434",0,"927,130"
2007,9,HI,Final,"272,110","305,886","332,461",0,"910,458"
2007,8,HI,Final,"290,623","316,660","340,930",0,"948,213"
2007,7,HI,Final,"280,326","307,252","339,320",0,"926,897"
2007,6,HI,Final,"268,463","298,913","325,260",0,"892,637"
2007,5,HI,Final,"263,454","301,955","332,153",0,"897,563"
2007,4,HI,Final,"251,036","275,865","298,002",0,"824,903"
2007,3,HI,Final,"264,806","295,744","318,122",0,"878,672"
2007,2,HI,Final,"228,347","252,808","281,080",0,"762,235"
2007,1,HI,Final,"277,001","278,654","319,423",0,"875,078"
2006,12,HI,Final,"269,864","291,788","325,630",0,"887,283"
2006,11,HI,Final,"269,483","296,310","326,351",0,"892,145"
2006,10,HI,Final,"274,609","307,570","340,735",0,"922,915"
2006,9,HI,Final,"268,294","302,566","335,537",0,"906,398"
2006,8,HI,Final,"288,960","324,528","354,265",0,"967,754"
2006,7,HI,Final,"276,518","302,791","343,497",0,"922,807"
2006,6,HI,Final,"265,474","298,487","327,618",0,"891,580"
2006,5,HI,Final,"251,880","288,147","318,597",0,"858,625"
2006,4,HI,Final,"253,278","264,005","302,423",0,"819,707"
2006,3,HI,Final,"265,922","283,274","321,486",0,"870,683"
2006,2,HI,Final,"228,144","254,399","281,782",0,"764,326"
2006,1,HI,Final,"270,001","275,866","317,825",0,"863,693"
2005,12,HI,Final,"268,561","288,095","326,194",0,"882,851"
2005,11,HI,Final,"255,064","285,793","322,975",0,"863,831"
2005,10,HI,Final,"269,134","302,513","344,741",0,"916,388"
2005,9,HI,Final,"274,187","302,516","341,465",0,"918,169"
2005,8,HI,Final,"287,052","316,403","348,992",0,"952,447"
2005,7,HI,Final,"277,477","298,572","344,757",0,"920,806"
2005,6,HI,Final,"265,297","294,631","328,716",0,"888,645"
2005,5,HI,Final,"262,778","303,927","334,028",0,"900,733"
2005,4,HI,Final,"251,269","273,653","315,238",0,"840,161"
2005,3,HI,Final,"249,987","273,373","308,688",0,"832,049"
2005,2,HI,Final,"231,836","249,792","284,374",0,"766,002"
2005,1,HI,Final,"271,423","273,877","311,529",0,"856,829"
2004,12,HI,Final,"263,501","296,929","320,651",0,"881,080"
2004,11,HI,Final,"262,958","300,676","324,862",0,"888,497"
2004,10,HI,Final,"272,842","324,677","348,246",0,"945,765"
2004,9,HI,Final,"273,701","325,141","340,128",0,"938,970"
2004,8,HI,Final,"288,610","330,645","352,795",0,"972,049"
2004,7,HI,Final,"275,356","320,372","348,621",0,"944,348"
2004,6,HI,Final,"261,087","301,694","327,544",0,"890,325"
2004,5,HI,Final,"256,327","306,948","332,274",0,"895,549"
2004,4,HI,Final,"249,502","286,357","312,675",0,"848,534"
2004,3,HI,Final,"252,487","286,437","314,614",0,"853,538"
2004,2,HI,Final,"239,317","280,839","302,917",0,"823,073"
2004,1,HI,Final,"266,505","271,693","311,595",0,"849,792"
2003,12,HI,Final,"259,860","285,846","318,372",0,"864,078"
2003,11,HI,Final,"250,140","293,772","321,370",0,"865,283"
2003,10,HI,Final,"266,416","319,207","343,216",0,"928,839"
2003,9,HI,Final,"258,281","308,274","333,651",0,"900,207"
2003,8,HI,Final,"274,584","319,732","348,456",0,"942,772"
2003,7,HI,Final,"264,518","307,490","337,807",0,"909,815"
2003,6,HI,Final,"249,419","299,255","322,293",0,"870,967"
2003,5,HI,Final,"245,012","291,408","323,821",0,"860,241"
2003,4,HI,Final,"238,373","282,555","304,103",0,"825,031"
2003,3,HI,Final,"244,017","288,494","314,175",0,"846,686"
2003,2,HI,Final,"219,987","254,339","275,258",0,"749,585"
2003,1,HI,Final,"257,016","266,751","303,567",0,"827,335"
2002,12,HI,Final,"255,865","266,289","319,079",.,"845,442"
2002,11,HI,Final,"245,865","268,768","318,734",.,"843,671"
2002,10,HI,Final,"249,961","284,420","334,204",.,"872,733"
2002,9,HI,Final,"245,292","275,336","327,220",.,"852,150"
2002,8,HI,Final,"257,274","286,742","337,642",.,"885,759"
2002,7,HI,Final,"245,611","273,625","331,202",.,"854,368"
2002,6,HI,Final,"239,885","266,332","319,426",.,"829,663"
2002,5,HI,Final,"238,614","271,392","319,858",.,"833,897"
2002,4,HI,Final,"230,830","252,486","298,727",.,"785,860"
2002,3,HI,Final,"231,399","254,564","299,354",.,"789,358"
2002,2,HI,Final,"211,556","225,818","268,056",.,"709,247"
2002,1,HI,Final,"246,228","242,161","296,898",.,"789,490"
2001,12,HI,Final,"240,114","256,954","307,832",.,"810,217"
2001,11,HI,Final,"231,958","259,120","305,872",.,"802,286"
2001,10,HI,Final,"237,917","273,823","325,186",.,"842,212"
2001,9,HI,Final,"239,861","278,438","325,180",.,"847,587"
2001,8,HI,Final,"247,853","284,863","341,461",.,"879,803"
2001,7,HI,Final,"247,504","276,051","333,184",.,"862,022"
2001,6,HI,Final,"226,752","262,011","313,399",.,"807,463"
2001,5,HI,Final,"229,170","261,753","322,265",.,"818,555"
2001,4,HI,Final,"219,727","244,573","303,932",.,"773,361"
2001,3,HI,Final,"229,724","251,969","311,888",.,"799,110"
2001,2,HI,Final,"204,313","231,344","282,542",.,"723,277"
2001,1,HI,Final,"247,576","248,542","317,154",.,"818,669"
2000,12,HI,Final,"237,534","254,639","318,237",.,"815,427"
2000,11,HI,Final,"227,316","248,692","317,092",.,"797,745"
2000,10,HI,Final,"237,923","279,166","335,860",.,"857,677"
2000,9,HI,Final,"230,637","268,191","334,192",.,"837,865"
2000,8,HI,Final,"244,567","270,082","344,190",.,"863,462"
2000,7,HI,Final,"238,526","265,342","340,709",.,"849,102"
2000,6,HI,Final,"225,193","258,942","322,137",.,"810,816"
2000,5,HI,Final,"229,231","258,857","320,327",.,"813,004"
2000,4,HI,Final,"212,421","230,060","296,307",.,"743,396"
2000,3,HI,Final,"224,918","250,802","318,368",.,"798,970"
2000,2,HI,Final,"214,895","230,933","288,753",.,"739,150"
2000,1,HI,Final,"241,456","220,042","297,701",.,"763,981"
1999,12,HI,Final,"236,565","244,732","317,220",.,"803,628"
1999,11,HI,Final,"223,918","239,685","306,372",.,"774,452"
1999,10,HI,Final,"227,166","255,908","328,159",.,"816,084"
1999,9,HI,Final,"223,904","256,149","318,637",.,"803,513"
1999,8,HI,Final,"234,232","257,797","338,738",.,"835,530"
1999,7,HI,Final,"226,986","250,544","319,340",.,"801,426"
1999,6,HI,Final,"217,411","242,892","308,714",.,"773,688"
1999,5,HI,Final,"223,465","248,053","317,074",.,"793,203"
1999,4,HI,Final,"215,019","227,961","302,732",.,"750,499"
1999,3,HI,Final,"219,637","233,584","307,893",.,"766,129"
1999,2,HI,Final,"203,939","210,090","277,877",.,"696,165"
1999,1,HI,Final,"236,905","219,997","304,933",.,"766,820"
1998,12,HI,Final,"229,575","228,266","312,831",.,"775,506"
1998,11,HI,Final,"221,762","231,083","318,554",.,"776,020"
1998,10,HI,Final,"224,777","251,578","335,450",.,"816,808"
1998,9,HI,Final,"221,111","243,714","328,011",.,"797,850"
1998,8,HI,Final,"231,703","255,202","344,392",.,"835,648"
1998,7,HI,Final,"221,539","234,595","329,828",.,"790,752"
1998,6,HI,Final,"215,686","231,845","310,844",.,"762,928"
1998,5,HI,Final,"218,570","227,388","309,901",.,"760,622"
1998,4,HI,Final,"205,311","219,382","295,169",.,"724,607"
1998,3,HI,Final,"222,754","235,611","318,829",.,"781,967"
1998,2,HI,Final,"195,775","203,853","272,874",.,"677,054"
1998,1,HI,Final,"232,078","213,552","310,714",.,"761,307"
1997,12,HI,Final,"227,091","219,071","307,174",.,"758,453"
1997,11,HI,Final,"214,388","226,180","317,779",.,"763,022"
1997,10,HI,Final,"229,092","257,735","346,522",.,"838,360"
1997,9,HI,Final,"230,792","246,929","346,026",.,"828,257"
1997,8,HI,Final,"232,506","252,460","336,762",.,"826,547"
1997,7,HI,Final,"229,861","244,854","342,523",.,"822,111"
1997,6,HI,Final,"219,739","234,849","321,968",.,"781,125"
1997,5,HI,Final,"213,567","233,219","314,021",.,"765,667"
1997,4,HI,Final,"216,421","222,825","316,524",.,"760,616"
1997,3,HI,Final,"220,659","228,145","318,682",.,"772,115"
1997,2,HI,Final,"199,828","207,379","277,643",.,"689,389"
1997,1,HI,Final,"234,106","208,007","310,832",.,"757,437"
1996,12,HI,Final,"228,354","215,947","305,278",.,"754,876"
1996,11,HI,Final,"217,102","227,736","318,828",.,"768,343"
1996,10,HI,Final,"231,517","252,308","341,221",.,"830,068"
1996,9,HI,Final,"225,625","242,665","347,242",.,"820,109"
1996,8,HI,Final,"234,619","249,954","351,731",.,"841,233"
1996,7,HI,Final,"229,919","241,420","343,667",.,"819,723"
1996,6,HI,Final,"221,399","239,011","335,371",.,"800,225"
1996,5,HI,Final,"216,028","237,670","335,507",.,"793,945"
1996,4,HI,Final,"214,066","221,126","309,707",.,"749,940"
1996,3,HI,Final,"222,407","218,242","293,317",.,"738,528"
1996,2,HI,Final,"205,390","200,692","291,752",.,"702,593"
1996,1,HI,Final,"229,455","214,503","310,658",.,"759,381"
1995,12,HI,Final,"231,823","229,856","334,639",.,"801,313"
1995,11,HI,Final,"216,791","236,044","325,626",.,"783,234"
1995,10,HI,Final,"225,063","254,672","328,985",.,"813,506"
1995,9,HI,Final,"215,840","234,248","326,526",.,"781,314"
1995,8,HI,Final,"225,726","240,085","341,667",.,"810,853"
1995,7,HI,Final,"222,399","239,889","340,010",.,"808,501"
1995,6,HI,Final,"209,430","228,950","324,717",.,"767,800"
1995,5,HI,Final,"216,339","225,323","306,305",.,"752,962"
1995,4,HI,Final,"202,974","213,799","305,276",.,"726,592"
1995,3,HI,Final,"215,846","218,118","299,292",.,"738,270"
1995,2,HI,Final,"198,083","197,047","279,182",.,"678,831"
1995,1,HI,Final,"225,969","203,122","290,460",.,"724,431"
1994,12,HI,Final,"219,155","210,644","299,605",.,"734,543"
1994,11,HI,Final,"208,859","220,700","322,602",.,"756,754"
1994,10,HI,Final,"217,630","231,485","337,906",.,"792,137"
