,Date,Hour Starting,period,respondent,fueltype,type-name,value,value-units
1288,2024-09-23,16,2024-09-23T17-05,ERCO,COL,Coal,11593,megawatthours
1289,2024-09-23,17,2024-09-23T18-05,ERCO,COL,Coal,11794,megawatthours
1290,2024-09-23,18,2024-09-23T19-05,ERCO,COL,Coal,12291,megawatthours
1291,2024-09-23,19,2024-09-23T20-05,ERCO,COL,Coal,12360,megawatthours
1292,2024-09-23,20,2024-09-23T21-05,ERCO,COL,Coal,12288,megawatthours
1293,2024-09-23,21,2024-09-23T22-05,ERCO,COL,Coal,11774,megawatthours
1294,2024-09-23,22,2024-09-23T23-05,ERCO,COL,Coal,11641,megawatthours
1295,2024-09-23,23,2024-09-24T00-05,ERCO,COL,Coal,11410,megawatthours
1296,2024-09-24,0,2024-09-24T01-05,ERCO,COL,Coal,11314,megawatthours
1297,2024-09-24,1,2024-09-24T02-05,ERCO,COL,Coal,10919,megawatthours
1298,2024-09-24,2,2024-09-24T03-05,ERCO,COL,Coal,10050,megawatthours
1299,2024-09-24,3,2024-09-24T04-05,ERCO,COL,Coal,9397,megawatthours
1300,2024-09-24,4,2024-09-24T05-05,ERCO,COL,Coal,9299,megawatthours
1301,2024-09-24,5,2024-09-24T06-05,ERCO,COL,Coal,10269,megawatthours
1302,2024-09-24,6,2024-09-24T07-05,ERCO,COL,Coal,11254,megawatthours
1303,2024-09-24,7,2024-09-24T08-05,ERCO,COL,Coal,11057,megawatthours
1304,2024-09-24,8,2024-09-24T09-05,ERCO,COL,Coal,10540,megawatthours
1305,2024-09-24,9,2024-09-24T10-05,ERCO,COL,Coal,9530,megawatthours
1306,2024-09-24,10,2024-09-24T11-05,ERCO,COL,Coal,9092,megawatthours
1307,2024-09-24,11,2024-09-24T12-05,ERCO,COL,Coal,9111,megawatthours
1308,2024-09-24,12,2024-09-24T13-05,ERCO,COL,Coal,9631,megawatthours
1309,2024-09-24,13,2024-09-24T14-05,ERCO,COL,Coal,10836,megawatthours
1310,2024-09-24,14,2024-09-24T15-05,ERCO,COL,Coal,10799,megawatthours
1311,2024-09-24,15,2024-09-24T16-05,ERCO,COL,Coal,10791,megawatthours
1312,2024-09-24,16,2024-09-24T17-05,ERCO,COL,Coal,10894,megawatthours
1313,2024-09-24,17,2024-09-24T18-05,ERCO,COL,Coal,11175,megawatthours
1314,2024-09-24,18,2024-09-24T19-05,ERCO,COL,Coal,11582,megawatthours
1315,2024-09-24,19,2024-09-24T20-05,ERCO,COL,Coal,11490,megawatthours
1316,2024-09-24,20,2024-09-24T21-05,ERCO,COL,Coal,11724,megawatthours
1317,2024-09-24,21,2024-09-24T22-05,ERCO,COL,Coal,11740,megawatthours
1318,2024-09-24,22,2024-09-24T23-05,ERCO,COL,Coal,11350,megawatthours
1319,2024-09-24,23,2024-09-25T00-05,ERCO,COL,Coal,10206,megawatthours
1320,2024-09-25,0,2024-09-25T01-05,ERCO,COL,Coal,9683,megawatthours
1321,2024-09-25,1,2024-09-25T02-05,ERCO,COL,Coal,9047,megawatthours
1322,2024-09-25,2,2024-09-25T03-05,ERCO,COL,Coal,8649,megawatthours
1323,2024-09-25,3,2024-09-25T04-05,ERCO,COL,Coal,8297,megawatthours
1324,2024-09-25,4,2024-09-25T05-05,ERCO,COL,Coal,8609,megawatthours
1325,2024-09-25,5,2024-09-25T06-05,ERCO,COL,Coal,9054,megawatthours
1326,2024-09-25,6,2024-09-25T07-05,ERCO,COL,Coal,9532,megawatthours
1327,2024-09-25,7,2024-09-25T08-05,ERCO,COL,Coal,9570,megawatthours
1328,2024-09-25,8,2024-09-25T09-05,ERCO,COL,Coal,8478,megawatthours
1329,2024-09-25,9,2024-09-25T10-05,ERCO,COL,Coal,7005,megawatthours
1330,2024-09-25,10,2024-09-25T11-05,ERCO,COL,Coal,6893,megawatthours
1331,2024-09-25,11,2024-09-25T12-05,ERCO,COL,Coal,7262,megawatthours
1332,2024-09-25,12,2024-09-25T13-05,ERCO,COL,Coal,8191,megawatthours
1333,2024-09-25,13,2024-09-25T14-05,ERCO,COL,Coal,9807,megawatthours
1334,2024-09-25,14,2024-09-25T15-05,ERCO,COL,Coal,10141,megawatthours
1335,2024-09-25,15,2024-09-25T16-05,ERCO,COL,Coal,10214,megawatthours
1336,2024-09-25,16,2024-09-25T17-05,ERCO,COL,Coal,10222,megawatthours
1337,2024-09-25,17,2024-09-25T18-05,ERCO,COL,Coal,10182,megawatthours
1338,2024-09-25,18,2024-09-25T19-05,ERCO,COL,Coal,11656,megawatthours
1339,2024-09-25,19,2024-09-25T20-05,ERCO,COL,Coal,12246,megawatthours
1340,2024-09-25,20,2024-09-25T21-05,ERCO,COL,Coal,12260,megawatthours
1341,2024-09-25,21,2024-09-25T22-05,ERCO,COL,Coal,11983,megawatthours
1342,2024-09-25,22,2024-09-25T23-05,ERCO,COL,Coal,11468,megawatthours
1343,2024-09-25,23,2024-09-26T00-05,ERCO,COL,Coal,10345,megawatthours
1344,2024-09-26,0,2024-09-26T01-05,ERCO,COL,Coal,9535,megawatthours
1345,2024-09-26,1,2024-09-26T02-05,ERCO,COL,Coal,9091,megawatthours
1346,2024-09-26,2,2024-09-26T03-05,ERCO,COL,Coal,8609,megawatthours
1347,2024-09-26,3,2024-09-26T04-05,ERCO,COL,Coal,8538,megawatthours
1348,2024-09-26,4,2024-09-26T05-05,ERCO,COL,Coal,8846,megawatthours
1349,2024-09-26,5,2024-09-26T06-05,ERCO,COL,Coal,9525,megawatthours
1350,2024-09-26,6,2024-09-26T07-05,ERCO,COL,Coal,10205,megawatthours
1351,2024-09-26,7,2024-09-26T08-05,ERCO,COL,Coal,10150,megawatthours
1352,2024-09-26,8,2024-09-26T09-05,ERCO,COL,Coal,8012,megawatthours
1353,2024-09-26,9,2024-09-26T10-05,ERCO,COL,Coal,6809,megawatthours
1354,2024-09-26,10,2024-09-26T11-05,ERCO,COL,Coal,6802,megawatthours
1355,2024-09-26,11,2024-09-26T12-05,ERCO,COL,Coal,6859,megawatthours
1356,2024-09-26,12,2024-09-26T13-05,ERCO,COL,Coal,7431,megawatthours
1357,2024-09-26,13,2024-09-26T14-05,ERCO,COL,Coal,8135,megawatthours
1358,2024-09-26,14,2024-09-26T15-05,ERCO,COL,Coal,9136,megawatthours
1359,2024-09-26,15,2024-09-26T16-05,ERCO,COL,Coal,9959,megawatthours
1360,2024-09-26,16,2024-09-26T17-05,ERCO,COL,Coal,10602,megawatthours
1361,2024-09-26,17,2024-09-26T18-05,ERCO,COL,Coal,11171,megawatthours
1362,2024-09-26,18,2024-09-26T19-05,ERCO,COL,Coal,12228,megawatthours
1363,2024-09-26,19,2024-09-26T20-05,ERCO,COL,Coal,12174,megawatthours
1364,2024-09-26,20,2024-09-26T21-05,ERCO,COL,Coal,11710,megawatthours
1365,2024-09-26,21,2024-09-26T22-05,ERCO,COL,Coal,11797,megawatthours
1366,2024-09-26,22,2024-09-26T23-05,ERCO,COL,Coal,11787,megawatthours
1367,2024-09-26,23,2024-09-27T00-05,ERCO,COL,Coal,11222,megawatthours
1368,2024-09-27,0,2024-09-27T01-05,ERCO,COL,Coal,10323,megawatthours
1369,2024-09-27,1,2024-09-27T02-05,ERCO,COL,Coal,9580,megawatthours
1370,2024-09-27,2,2024-09-27T03-05,ERCO,COL,Coal,9285,megawatthours
1371,2024-09-27,3,2024-09-27T04-05,ERCO,COL,Coal,8955,megawatthours
1372,2024-09-27,4,2024-09-27T05-05,ERCO,COL,Coal,8902,megawatthours
1373,2024-09-27,5,2024-09-27T06-05,ERCO,COL,Coal,9467,megawatthours
1374,2024-09-27,6,2024-09-27T07-05,ERCO,COL,Coal,10225,megawatthours
1375,2024-09-27,7,2024-09-27T08-05,ERCO,COL,Coal,10401,megawatthours
1376,2024-09-27,8,2024-09-27T09-05,ERCO,COL,Coal,7980,megawatthours
1377,2024-09-27,9,2024-09-27T10-05,ERCO,COL,Coal,6208,megawatthours
1378,2024-09-27,10,2024-09-27T11-05,ERCO,COL,Coal,6165,megawatthours
1379,2024-09-27,11,2024-09-27T12-05,ERCO,COL,Coal,6605,megawatthours
1380,2024-09-27,12,2024-09-27T13-05,ERCO,COL,Coal,7049,megawatthours
1381,2024-09-27,13,2024-09-27T14-05,ERCO,COL,Coal,7666,megawatthours
1382,2024-09-27,14,2024-09-27T15-05,ERCO,COL,Coal,9110,megawatthours
1383,2024-09-27,15,2024-09-27T16-05,ERCO,COL,Coal,10618,megawatthours
1384,2024-09-27,16,2024-09-27T17-05,ERCO,COL,Coal,10628,megawatthours
1385,2024-09-27,17,2024-09-27T18-05,ERCO,COL,Coal,10752,megawatthours
1386,2024-09-27,18,2024-09-27T19-05,ERCO,COL,Coal,11972,megawatthours
1387,2024-09-27,19,2024-09-27T20-05,ERCO,COL,Coal,12002,megawatthours
1388,2024-09-27,20,2024-09-27T21-05,ERCO,COL,Coal,11923,megawatthours
1389,2024-09-27,21,2024-09-27T22-05,ERCO,COL,Coal,12119,megawatthours
1390,2024-09-27,22,2024-09-27T23-05,ERCO,COL,Coal,11719,megawatthours
1391,2024-09-27,23,2024-09-28T00-05,ERCO,COL,Coal,11112,megawatthours
1392,2024-09-28,0,2024-09-28T01-05,ERCO,COL,Coal,10283,megawatthours
1393,2024-09-28,1,2024-09-28T02-05,ERCO,COL,Coal,9989,megawatthours
1394,2024-09-28,2,2024-09-28T03-05,ERCO,COL,Coal,9601,megawatthours
1395,2024-09-28,3,2024-09-28T04-05,ERCO,COL,Coal,9226,megawatthours
1396,2024-09-28,4,2024-09-28T05-05,ERCO,COL,Coal,9103,megawatthours
1397,2024-09-28,5,2024-09-28T06-05,ERCO,COL,Coal,8935,megawatthours
1398,2024-09-28,6,2024-09-28T07-05,ERCO,COL,Coal,8892,megawatthours
1399,2024-09-28,7,2024-09-28T08-05,ERCO,COL,Coal,8701,megawatthours
1400,2024-09-28,8,2024-09-28T09-05,ERCO,COL,Coal,6613,megawatthours
1401,2024-09-28,9,2024-09-28T10-05,ERCO,COL,Coal,5523,megawatthours
1402,2024-09-28,10,2024-09-28T11-05,ERCO,COL,Coal,5365,megawatthours
1403,2024-09-28,11,2024-09-28T12-05,ERCO,COL,Coal,5428,megawatthours
1404,2024-09-28,12,2024-09-28T13-05,ERCO,COL,Coal,5713,megawatthours
1405,2024-09-28,13,2024-09-28T14-05,ERCO,COL,Coal,6432,megawatthours
1406,2024-09-28,14,2024-09-28T15-05,ERCO,COL,Coal,7517,megawatthours
1407,2024-09-28,15,2024-09-28T16-05,ERCO,COL,Coal,8727,megawatthours
1408,2024-09-28,16,2024-09-28T17-05,ERCO,COL,Coal,9690,megawatthours
1409,2024-09-28,17,2024-09-28T18-05,ERCO,COL,Coal,10647,megawatthours
1410,2024-09-28,18,2024-09-28T19-05,ERCO,COL,Coal,11960,megawatthours
1411,2024-09-28,19,2024-09-28T20-05,ERCO,COL,Coal,12127,megawatthours
1412,2024-09-28,20,2024-09-28T21-05,ERCO,COL,Coal,11810,megawatthours
1413,2024-09-28,21,2024-09-28T22-05,ERCO,COL,Coal,11910,megawatthours
1414,2024-09-28,22,2024-09-28T23-05,ERCO,COL,Coal,11666,megawatthours
1415,2024-09-28,23,2024-09-29T00-05,ERCO,COL,Coal,11185,megawatthours
1416,2024-09-29,0,2024-09-29T01-05,ERCO,COL,Coal,10348,megawatthours
1417,2024-09-29,1,2024-09-29T02-05,ERCO,COL,Coal,9587,megawatthours
1418,2024-09-29,2,2024-09-29T03-05,ERCO,COL,Coal,8724,megawatthours
1419,2024-09-29,3,2024-09-29T04-05,ERCO,COL,Coal,8706,megawatthours
1420,2024-09-29,4,2024-09-29T05-05,ERCO,COL,Coal,8755,megawatthours
1421,2024-09-29,5,2024-09-29T06-05,ERCO,COL,Coal,8676,megawatthours
1422,2024-09-29,6,2024-09-29T07-05,ERCO,COL,Coal,8613,megawatthours
1423,2024-09-29,7,2024-09-29T08-05,ERCO,COL,Coal,8656,megawatthours
1424,2024-09-29,8,2024-09-29T09-05,ERCO,COL,Coal,6653,megawatthours
1425,2024-09-29,9,2024-09-29T10-05,ERCO,COL,Coal,5579,megawatthours
1426,2024-09-29,10,2024-09-29T11-05,ERCO,COL,Coal,5624,megawatthours
1427,2024-09-29,11,2024-09-29T12-05,ERCO,COL,Coal,5917,megawatthours
1428,2024-09-29,12,2024-09-29T13-05,ERCO,COL,Coal,6300,megawatthours
1429,2024-09-29,13,2024-09-29T14-05,ERCO,COL,Coal,6828,megawatthours
1430,2024-09-29,14,2024-09-29T15-05,ERCO,COL,Coal,8012,megawatthours
1431,2024-09-29,15,2024-09-29T16-05,ERCO,COL,Coal,9586,megawatthours
1432,2024-09-29,16,2024-09-29T17-05,ERCO,COL,Coal,10594,megawatthours
1433,2024-09-29,17,2024-09-29T18-05,ERCO,COL,Coal,11701,megawatthours
1434,2024-09-29,18,2024-09-29T19-05,ERCO,COL,Coal,12161,megawatthours
1435,2024-09-29,19,2024-09-29T20-05,ERCO,COL,Coal,11451,megawatthours
1436,2024-09-29,20,2024-09-29T21-05,ERCO,COL,Coal,11766,megawatthours
1437,2024-09-29,21,2024-09-29T22-05,ERCO,COL,Coal,11968,megawatthours
1438,2024-09-29,22,2024-09-29T23-05,ERCO,COL,Coal,11630,megawatthours
1439,2024-09-29,23,2024-09-30T00-05,ERCO,COL,Coal,10775,megawatthours
1440,2024-09-30,0,2024-09-30T01-05,ERCO,COL,Coal,9267,megawatthours
1441,2024-09-30,1,2024-09-30T02-05,ERCO,COL,Coal,7868,megawatthours
1442,2024-09-30,2,2024-09-30T03-05,ERCO,COL,Coal,7048,megawatthours
1443,2024-09-30,3,2024-09-30T04-05,ERCO,COL,Coal,6733,megawatthours
1444,2024-09-30,4,2024-09-30T05-05,ERCO,COL,Coal,6809,megawatthours
1445,2024-09-30,5,2024-09-30T06-05,ERCO,COL,Coal,7437,megawatthours
1446,2024-09-30,6,2024-09-30T07-05,ERCO,COL,Coal,9063,megawatthours
1447,2024-09-30,7,2024-09-30T08-05,ERCO,COL,Coal,9668,megawatthours
1448,2024-09-30,8,2024-09-30T09-05,ERCO,COL,Coal,7256,megawatthours
1449,2024-09-30,9,2024-09-30T10-05,ERCO,COL,Coal,5902,megawatthours
1450,2024-09-30,10,2024-09-30T11-05,ERCO,COL,Coal,6024,megawatthours
1451,2024-09-30,11,2024-09-30T12-05,ERCO,COL,Coal,6696,megawatthours
1452,2024-09-30,12,2024-09-30T13-05,ERCO,COL,Coal,8653,megawatthours
1453,2024-09-30,13,2024-09-30T14-05,ERCO,COL,Coal,10002,megawatthours
1454,2024-09-30,14,2024-09-30T15-05,ERCO,COL,Coal,10803,megawatthours
1455,2024-09-30,15,2024-09-30T16-05,ERCO,COL,Coal,11003,megawatthours
1456,2024-09-30,16,2024-09-30T17-05,ERCO,COL,Coal,11011,megawatthours
1457,2024-09-30,17,2024-09-30T18-05,ERCO,COL,Coal,10945,megawatthours
1458,2024-09-30,18,2024-09-30T19-05,ERCO,COL,Coal,10910,megawatthours
1459,2024-09-30,19,2024-09-30T20-05,ERCO,COL,Coal,11483,megawatthours
1460,2024-09-30,20,2024-09-30T21-05,ERCO,COL,Coal,11572,megawatthours
1461,2024-09-30,21,2024-09-30T22-05,ERCO,COL,Coal,11215,megawatthours
1462,2024-09-30,22,2024-09-30T23-05,ERCO,COL,Coal,10264,megawatthours
1463,2024-09-30,23,2024-10-01T00-05,ERCO,COL,Coal,9861,megawatthours
1464,2024-10-01,0,2024-10-01T01-05,ERCO,COL,Coal,9603,megawatthours
1465,2024-10-01,1,2024-10-01T02-05,ERCO,COL,Coal,9114,megawatthours
1466,2024-10-01,2,2024-10-01T03-05,ERCO,COL,Coal,8766,megawatthours
1467,2024-10-01,3,2024-10-01T04-05,ERCO,COL,Coal,7985,megawatthours
1468,2024-10-01,4,2024-10-01T05-05,ERCO,COL,Coal,8196,megawatthours
1469,2024-10-01,5,2024-10-01T06-05,ERCO,COL,Coal,8430,megawatthours
1470,2024-10-01,6,2024-10-01T07-05,ERCO,COL,Coal,8609,megawatthours
1471,2024-10-01,7,2024-10-01T08-05,ERCO,COL,Coal,8484,megawatthours
1472,2024-10-01,8,2024-10-01T09-05,ERCO,COL,Coal,7024,megawatthours
1473,2024-10-01,9,2024-10-01T10-05,ERCO,COL,Coal,5417,megawatthours
1474,2024-10-01,10,2024-10-01T11-05,ERCO,COL,Coal,5259,megawatthours
1475,2024-10-01,11,2024-10-01T12-05,ERCO,COL,Coal,5680,megawatthours
1476,2024-10-01,12,2024-10-01T13-05,ERCO,COL,Coal,6959,megawatthours
1477,2024-10-01,13,2024-10-01T14-05,ERCO,COL,Coal,8771,megawatthours
1478,2024-10-01,14,2024-10-01T15-05,ERCO,COL,Coal,9227,megawatthours
1479,2024-10-01,15,2024-10-01T16-05,ERCO,COL,Coal,9476,megawatthours
1480,2024-10-01,16,2024-10-01T17-05,ERCO,COL,Coal,9665,megawatthours
1481,2024-10-01,17,2024-10-01T18-05,ERCO,COL,Coal,9950,megawatthours
1482,2024-10-01,18,2024-10-01T19-05,ERCO,COL,Coal,10554,megawatthours
1483,2024-10-01,19,2024-10-01T20-05,ERCO,COL,Coal,10809,megawatthours
1484,2024-10-01,20,2024-10-01T21-05,ERCO,COL,Coal,10597,megawatthours
1485,2024-10-01,21,2024-10-01T22-05,ERCO,COL,Coal,10503,megawatthours
1486,2024-10-01,22,2024-10-01T23-05,ERCO,COL,Coal,10497,megawatthours
1487,2024-10-01,23,2024-10-02T00-05,ERCO,COL,Coal,10341,megawatthours
1488,2024-10-02,0,2024-10-02T01-05,ERCO,COL,Coal,9463,megawatthours
1489,2024-10-02,1,2024-10-02T02-05,ERCO,COL,Coal,8587,megawatthours
1490,2024-10-02,2,2024-10-02T03-05,ERCO,COL,Coal,8229,megawatthours
1491,2024-10-02,3,2024-10-02T04-05,ERCO,COL,Coal,7967,megawatthours
1492,2024-10-02,4,2024-10-02T05-05,ERCO,COL,Coal,7930,megawatthours
1493,2024-10-02,5,2024-10-02T06-05,ERCO,COL,Coal,8220,megawatthours
1494,2024-10-02,6,2024-10-02T07-05,ERCO,COL,Coal,9305,megawatthours
1495,2024-10-02,7,2024-10-02T08-05,ERCO,COL,Coal,9430,megawatthours
1496,2024-10-02,8,2024-10-02T09-05,ERCO,COL,Coal,7422,megawatthours
1497,2024-10-02,9,2024-10-02T10-05,ERCO,COL,Coal,5789,megawatthours
1498,2024-10-02,10,2024-10-02T11-05,ERCO,COL,Coal,5192,megawatthours
1499,2024-10-02,11,2024-10-02T12-05,ERCO,COL,Coal,5420,megawatthours
1500,2024-10-02,12,2024-10-02T13-05,ERCO,COL,Coal,6787,megawatthours
1501,2024-10-02,13,2024-10-02T14-05,ERCO,COL,Coal,8426,megawatthours
1502,2024-10-02,14,2024-10-02T15-05,ERCO,COL,Coal,9663,megawatthours
1503,2024-10-02,15,2024-10-02T16-05,ERCO,COL,Coal,9649,megawatthours
1504,2024-10-02,16,2024-10-02T17-05,ERCO,COL,Coal,9844,megawatthours
1505,2024-10-02,17,2024-10-02T18-05,ERCO,COL,Coal,9826,megawatthours
1506,2024-10-02,18,2024-10-02T19-05,ERCO,COL,Coal,9767,megawatthours
1507,2024-10-02,19,2024-10-02T20-05,ERCO,COL,Coal,9751,megawatthours
1508,2024-10-02,20,2024-10-02T21-05,ERCO,COL,Coal,9612,megawatthours
1509,2024-10-02,21,2024-10-02T22-05,ERCO,COL,Coal,8783,megawatthours
1510,2024-10-02,22,2024-10-02T23-05,ERCO,COL,Coal,8383,megawatthours
1511,2024-10-02,23,2024-10-03T00-05,ERCO,COL,Coal,7597,megawatthours
1512,2024-10-03,0,2024-10-03T01-05,ERCO,COL,Coal,6843,megawatthours
1513,2024-10-03,1,2024-10-03T02-05,ERCO,COL,Coal,6302,megawatthours
1514,2024-10-03,2,2024-10-03T03-05,ERCO,COL,Coal,5602,megawatthours
1515,2024-10-03,3,2024-10-03T04-05,ERCO,COL,Coal,5568,megawatthours
1516,2024-10-03,4,2024-10-03T05-05,ERCO,COL,Coal,5555,megawatthours
1517,2024-10-03,5,2024-10-03T06-05,ERCO,COL,Coal,5741,megawatthours
1518,2024-10-03,6,2024-10-03T07-05,ERCO,COL,Coal,6114,megawatthours
1519,2024-10-03,7,2024-10-03T08-05,ERCO,COL,Coal,6163,megawatthours
1520,2024-10-03,8,2024-10-03T09-05,ERCO,COL,Coal,5335,megawatthours
1521,2024-10-03,9,2024-10-03T10-05,ERCO,COL,Coal,4592,megawatthours
1522,2024-10-03,10,2024-10-03T11-05,ERCO,COL,Coal,4822,megawatthours
1523,2024-10-03,11,2024-10-03T12-05,ERCO,COL,Coal,5414,megawatthours
1524,2024-10-03,12,2024-10-03T13-05,ERCO,COL,Coal,6527,megawatthours
1525,2024-10-03,13,2024-10-03T14-05,ERCO,COL,Coal,8420,megawatthours
1526,2024-10-03,14,2024-10-03T15-05,ERCO,COL,Coal,9431,megawatthours
1527,2024-10-03,15,2024-10-03T16-05,ERCO,COL,Coal,9704,megawatthours
1528,2024-10-03,16,2024-10-03T17-05,ERCO,COL,Coal,9823,megawatthours
1529,2024-10-03,17,2024-10-03T18-05,ERCO,COL,Coal,9867,megawatthours
1530,2024-10-03,18,2024-10-03T19-05,ERCO,COL,Coal,10023,megawatthours
1531,2024-10-03,19,2024-10-03T20-05,ERCO,COL,Coal,10269,megawatthours
1532,2024-10-03,20,2024-10-03T21-05,ERCO,COL,Coal,10185,megawatthours
1533,2024-10-03,21,2024-10-03T22-05,ERCO,COL,Coal,9606,megawatthours
1534,2024-10-03,22,2024-10-03T23-05,ERCO,COL,Coal,8780,megawatthours
1535,2024-10-03,23,2024-10-04T00-05,ERCO,COL,Coal,8082,megawatthours
1536,2024-10-04,0,2024-10-04T01-05,ERCO,COL,Coal,7064,megawatthours
1537,2024-10-04,1,2024-10-04T02-05,ERCO,COL,Coal,6448,megawatthours
1538,2024-10-04,2,2024-10-04T03-05,ERCO,COL,Coal,6355,megawatthours
1539,2024-10-04,3,2024-10-04T04-05,ERCO,COL,Coal,6214,megawatthours
1540,2024-10-04,4,2024-10-04T05-05,ERCO,COL,Coal,6879,megawatthours
1541,2024-10-04,5,2024-10-04T06-05,ERCO,COL,Coal,7996,megawatthours
1542,2024-10-04,6,2024-10-04T07-05,ERCO,COL,Coal,9336,megawatthours
1543,2024-10-04,7,2024-10-04T08-05,ERCO,COL,Coal,9756,megawatthours
1544,2024-10-04,8,2024-10-04T09-05,ERCO,COL,Coal,8099,megawatthours
1545,2024-10-04,9,2024-10-04T10-05,ERCO,COL,Coal,6072,megawatthours
1546,2024-10-04,10,2024-10-04T11-05,ERCO,COL,Coal,6225,megawatthours
1547,2024-10-04,11,2024-10-04T12-05,ERCO,COL,Coal,7254,megawatthours
1548,2024-10-04,12,2024-10-04T13-05,ERCO,COL,Coal,8100,megawatthours
1549,2024-10-04,13,2024-10-04T14-05,ERCO,COL,Coal,9030,megawatthours
1550,2024-10-04,14,2024-10-04T15-05,ERCO,COL,Coal,9805,megawatthours
1551,2024-10-04,15,2024-10-04T16-05,ERCO,COL,Coal,9800,megawatthours
1552,2024-10-04,16,2024-10-04T17-05,ERCO,COL,Coal,9395,megawatthours
1553,2024-10-04,17,2024-10-04T18-05,ERCO,COL,Coal,9273,megawatthours
1554,2024-10-04,18,2024-10-04T19-05,ERCO,COL,Coal,9659,megawatthours
1555,2024-10-04,19,2024-10-04T20-05,ERCO,COL,Coal,9753,megawatthours
1556,2024-10-04,20,2024-10-04T21-05,ERCO,COL,Coal,9923,megawatthours
1557,2024-10-04,21,2024-10-04T22-05,ERCO,COL,Coal,9929,megawatthours
1558,2024-10-04,22,2024-10-04T23-05,ERCO,COL,Coal,9754,megawatthours
1559,2024-10-04,23,2024-10-05T00-05,ERCO,COL,Coal,8715,megawatthours
1560,2024-10-05,0,2024-10-05T01-05,ERCO,COL,Coal,7621,megawatthours
1561,2024-10-05,1,2024-10-05T02-05,ERCO,COL,Coal,7144,megawatthours
1562,2024-10-05,2,2024-10-05T03-05,ERCO,COL,Coal,7468,megawatthours
1563,2024-10-05,3,2024-10-05T04-05,ERCO,COL,Coal,7642,megawatthours
1564,2024-10-05,4,2024-10-05T05-05,ERCO,COL,Coal,7490,megawatthours
1565,2024-10-05,5,2024-10-05T06-05,ERCO,COL,Coal,8140,megawatthours
1566,2024-10-05,6,2024-10-05T07-05,ERCO,COL,Coal,8629,megawatthours
1567,2024-10-05,7,2024-10-05T08-05,ERCO,COL,Coal,8732,megawatthours
1568,2024-10-05,8,2024-10-05T09-05,ERCO,COL,Coal,8157,megawatthours
1569,2024-10-05,9,2024-10-05T10-05,ERCO,COL,Coal,6001,megawatthours
1570,2024-10-05,10,2024-10-05T11-05,ERCO,COL,Coal,5564,megawatthours
1571,2024-10-05,11,2024-10-05T12-05,ERCO,COL,Coal,6221,megawatthours
1572,2024-10-05,12,2024-10-05T13-05,ERCO,COL,Coal,7768,megawatthours
1573,2024-10-05,13,2024-10-05T14-05,ERCO,COL,Coal,8908,megawatthours
1574,2024-10-05,14,2024-10-05T15-05,ERCO,COL,Coal,9064,megawatthours
1575,2024-10-05,15,2024-10-05T16-05,ERCO,COL,Coal,9541,megawatthours
1576,2024-10-05,16,2024-10-05T17-05,ERCO,COL,Coal,9877,megawatthours
1577,2024-10-05,17,2024-10-05T18-05,ERCO,COL,Coal,9976,megawatthours
1578,2024-10-05,18,2024-10-05T19-05,ERCO,COL,Coal,9956,megawatthours
1579,2024-10-05,19,2024-10-05T20-05,ERCO,COL,Coal,9815,megawatthours
1580,2024-10-05,20,2024-10-05T21-05,ERCO,COL,Coal,9672,megawatthours
1581,2024-10-05,21,2024-10-05T22-05,ERCO,COL,Coal,8992,megawatthours
1582,2024-10-05,22,2024-10-05T23-05,ERCO,COL,Coal,8634,megawatthours
1583,2024-10-05,23,2024-10-06T00-05,ERCO,COL,Coal,8125,megawatthours
1584,2024-10-06,0,2024-10-06T01-05,ERCO,COL,Coal,7402,megawatthours
1585,2024-10-06,1,2024-10-06T02-05,ERCO,COL,Coal,6945,megawatthours
1586,2024-10-06,2,2024-10-06T03-05,ERCO,COL,Coal,6399,megawatthours
1587,2024-10-06,3,2024-10-06T04-05,ERCO,COL,Coal,6394,megawatthours
1588,2024-10-06,4,2024-10-06T05-05,ERCO,COL,Coal,6550,megawatthours
1589,2024-10-06,5,2024-10-06T06-05,ERCO,COL,Coal,6823,megawatthours
1590,2024-10-06,6,2024-10-06T07-05,ERCO,COL,Coal,7127,megawatthours
1591,2024-10-06,7,2024-10-06T08-05,ERCO,COL,Coal,7679,megawatthours
1592,2024-10-06,8,2024-10-06T09-05,ERCO,COL,Coal,6112,megawatthours
1593,2024-10-06,9,2024-10-06T10-05,ERCO,COL,Coal,5092,megawatthours
1594,2024-10-06,10,2024-10-06T11-05,ERCO,COL,Coal,5264,megawatthours
1595,2024-10-06,11,2024-10-06T12-05,ERCO,COL,Coal,6057,megawatthours
1596,2024-10-06,12,2024-10-06T13-05,ERCO,COL,Coal,7507,megawatthours
1597,2024-10-06,13,2024-10-06T14-05,ERCO,COL,Coal,8363,megawatthours
1598,2024-10-06,14,2024-10-06T15-05,ERCO,COL,Coal,9143,megawatthours
1599,2024-10-06,15,2024-10-06T16-05,ERCO,COL,Coal,9625,megawatthours
1600,2024-10-06,16,2024-10-06T17-05,ERCO,COL,Coal,9706,megawatthours
1601,2024-10-06,17,2024-10-06T18-05,ERCO,COL,Coal,9703,megawatthours
1602,2024-10-06,18,2024-10-06T19-05,ERCO,COL,Coal,10023,megawatthours
1603,2024-10-06,19,2024-10-06T20-05,ERCO,COL,Coal,10242,megawatthours
1604,2024-10-06,20,2024-10-06T21-05,ERCO,COL,Coal,10211,megawatthours
