,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
13931,2024-04-07T19-05,ERCO,SUN,Solar,9836,megawatthours,2024-04-07,18
13930,2024-04-07T20-05,ERCO,SUN,Solar,2028,megawatthours,2024-04-07,19
13929,2024-04-07T21-05,ERCO,SUN,Solar,6,megawatthours,2024-04-07,20
13928,2024-04-07T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-07,21
13927,2024-04-07T23-05,ERCO,SUN,Solar,0,megawatthours,2024-04-07,22
13926,2024-04-08T00-05,ERCO,SUN,Solar,0,megawatthours,2024-04-07,23
13925,2024-04-08T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,0
13924,2024-04-08T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,1
13923,2024-04-08T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,2
13922,2024-04-08T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,3
13921,2024-04-08T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,4
13920,2024-04-08T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,5
13919,2024-04-08T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,6
13918,2024-04-08T08-05,ERCO,SUN,Solar,386,megawatthours,2024-04-08,7
13917,2024-04-08T09-05,ERCO,SUN,Solar,4554,megawatthours,2024-04-08,8
13916,2024-04-08T10-05,ERCO,SUN,Solar,9580,megawatthours,2024-04-08,9
13915,2024-04-08T11-05,ERCO,SUN,Solar,11579,megawatthours,2024-04-08,10
13914,2024-04-08T12-05,ERCO,SUN,Solar,12668,megawatthours,2024-04-08,11
13913,2024-04-08T13-05,ERCO,SUN,Solar,12289,megawatthours,2024-04-08,12
13912,2024-04-08T14-05,ERCO,SUN,Solar,3397,megawatthours,2024-04-08,13
13911,2024-04-08T15-05,ERCO,SUN,Solar,10876,megawatthours,2024-04-08,14
13910,2024-04-08T16-05,ERCO,SUN,Solar,12099,megawatthours,2024-04-08,15
13909,2024-04-08T17-05,ERCO,SUN,Solar,9963,megawatthours,2024-04-08,16
13908,2024-04-08T18-05,ERCO,SUN,Solar,7666,megawatthours,2024-04-08,17
13907,2024-04-08T19-05,ERCO,SUN,Solar,4987,megawatthours,2024-04-08,18
13906,2024-04-08T20-05,ERCO,SUN,Solar,1552,megawatthours,2024-04-08,19
13905,2024-04-08T21-05,ERCO,SUN,Solar,10,megawatthours,2024-04-08,20
13904,2024-04-08T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-08,21
13903,2024-04-08T23-05,ERCO,SUN,Solar,0,megawatthours,2024-04-08,22
13902,2024-04-09T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-08,23
13901,2024-04-09T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,0
13900,2024-04-09T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,1
13899,2024-04-09T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,2
13898,2024-04-09T04-05,ERCO,SUN,Solar,0,megawatthours,2024-04-09,3
13897,2024-04-09T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,4
13896,2024-04-09T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,5
13895,2024-04-09T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,6
13894,2024-04-09T08-05,ERCO,SUN,Solar,148,megawatthours,2024-04-09,7
13893,2024-04-09T09-05,ERCO,SUN,Solar,2004,megawatthours,2024-04-09,8
13892,2024-04-09T10-05,ERCO,SUN,Solar,4235,megawatthours,2024-04-09,9
13891,2024-04-09T11-05,ERCO,SUN,Solar,5013,megawatthours,2024-04-09,10
13890,2024-04-09T12-05,ERCO,SUN,Solar,4358,megawatthours,2024-04-09,11
13889,2024-04-09T13-05,ERCO,SUN,Solar,4390,megawatthours,2024-04-09,12
13888,2024-04-09T14-05,ERCO,SUN,Solar,4311,megawatthours,2024-04-09,13
13887,2024-04-09T15-05,ERCO,SUN,Solar,5304,megawatthours,2024-04-09,14
13886,2024-04-09T16-05,ERCO,SUN,Solar,5450,megawatthours,2024-04-09,15
13885,2024-04-09T17-05,ERCO,SUN,Solar,6216,megawatthours,2024-04-09,16
13884,2024-04-09T18-05,ERCO,SUN,Solar,5271,megawatthours,2024-04-09,17
13883,2024-04-09T19-05,ERCO,SUN,Solar,3218,megawatthours,2024-04-09,18
13882,2024-04-09T20-05,ERCO,SUN,Solar,669,megawatthours,2024-04-09,19
13881,2024-04-09T21-05,ERCO,SUN,Solar,8,megawatthours,2024-04-09,20
13880,2024-04-09T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-09,21
13879,2024-04-09T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,22
13878,2024-04-10T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-09,23
13877,2024-04-10T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,0
13876,2024-04-10T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,1
13875,2024-04-10T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,2
13874,2024-04-10T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,3
13873,2024-04-10T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,4
13872,2024-04-10T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,5
13871,2024-04-10T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,6
13870,2024-04-10T08-05,ERCO,SUN,Solar,253,megawatthours,2024-04-10,7
13869,2024-04-10T09-05,ERCO,SUN,Solar,2488,megawatthours,2024-04-10,8
13868,2024-04-10T10-05,ERCO,SUN,Solar,4969,megawatthours,2024-04-10,9
13867,2024-04-10T11-05,ERCO,SUN,Solar,5498,megawatthours,2024-04-10,10
13866,2024-04-10T12-05,ERCO,SUN,Solar,6553,megawatthours,2024-04-10,11
13865,2024-04-10T13-05,ERCO,SUN,Solar,7410,megawatthours,2024-04-10,12
13864,2024-04-10T14-05,ERCO,SUN,Solar,7412,megawatthours,2024-04-10,13
13863,2024-04-10T15-05,ERCO,SUN,Solar,7494,megawatthours,2024-04-10,14
13862,2024-04-10T16-05,ERCO,SUN,Solar,7393,megawatthours,2024-04-10,15
13861,2024-04-10T17-05,ERCO,SUN,Solar,7564,megawatthours,2024-04-10,16
13860,2024-04-10T18-05,ERCO,SUN,Solar,7383,megawatthours,2024-04-10,17
13859,2024-04-10T19-05,ERCO,SUN,Solar,4948,megawatthours,2024-04-10,18
13858,2024-04-10T20-05,ERCO,SUN,Solar,2035,megawatthours,2024-04-10,19
13857,2024-04-10T21-05,ERCO,SUN,Solar,21,megawatthours,2024-04-10,20
13856,2024-04-10T22-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,21
13855,2024-04-10T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,22
13854,2024-04-11T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-10,23
13853,2024-04-11T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,0
13852,2024-04-11T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,1
13851,2024-04-11T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,2
13850,2024-04-11T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,3
13849,2024-04-11T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,4
13848,2024-04-11T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,5
13847,2024-04-11T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,6
13846,2024-04-11T08-05,ERCO,SUN,Solar,1339,megawatthours,2024-04-11,7
13845,2024-04-11T09-05,ERCO,SUN,Solar,10629,megawatthours,2024-04-11,8
13844,2024-04-11T10-05,ERCO,SUN,Solar,16456,megawatthours,2024-04-11,9
13843,2024-04-11T11-05,ERCO,SUN,Solar,17426,megawatthours,2024-04-11,10
13842,2024-04-11T12-05,ERCO,SUN,Solar,18447,megawatthours,2024-04-11,11
13841,2024-04-11T13-05,ERCO,SUN,Solar,18652,megawatthours,2024-04-11,12
13840,2024-04-11T14-05,ERCO,SUN,Solar,18577,megawatthours,2024-04-11,13
13839,2024-04-11T15-05,ERCO,SUN,Solar,18596,megawatthours,2024-04-11,14
13838,2024-04-11T16-05,ERCO,SUN,Solar,18544,megawatthours,2024-04-11,15
13837,2024-04-11T17-05,ERCO,SUN,Solar,18395,megawatthours,2024-04-11,16
13836,2024-04-11T18-05,ERCO,SUN,Solar,17970,megawatthours,2024-04-11,17
13835,2024-04-11T19-05,ERCO,SUN,Solar,13173,megawatthours,2024-04-11,18
13834,2024-04-11T20-05,ERCO,SUN,Solar,3226,megawatthours,2024-04-11,19
13833,2024-04-11T21-05,ERCO,SUN,Solar,23,megawatthours,2024-04-11,20
13832,2024-04-11T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-11,21
13831,2024-04-11T23-05,ERCO,SUN,Solar,0,megawatthours,2024-04-11,22
13830,2024-04-12T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-11,23
13829,2024-04-12T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,0
13828,2024-04-12T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,1
13827,2024-04-12T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,2
13826,2024-04-12T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,3
13825,2024-04-12T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,4
13824,2024-04-12T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,5
13823,2024-04-12T07-05,ERCO,SUN,Solar,2,megawatthours,2024-04-12,6
13822,2024-04-12T08-05,ERCO,SUN,Solar,1477,megawatthours,2024-04-12,7
13821,2024-04-12T09-05,ERCO,SUN,Solar,8299,megawatthours,2024-04-12,8
13820,2024-04-12T10-05,ERCO,SUN,Solar,12695,megawatthours,2024-04-12,9
13819,2024-04-12T11-05,ERCO,SUN,Solar,11024,megawatthours,2024-04-12,10
13818,2024-04-12T12-05,ERCO,SUN,Solar,9699,megawatthours,2024-04-12,11
13817,2024-04-12T13-05,ERCO,SUN,Solar,9927,megawatthours,2024-04-12,12
13816,2024-04-12T14-05,ERCO,SUN,Solar,11053,megawatthours,2024-04-12,13
13815,2024-04-12T15-05,ERCO,SUN,Solar,11647,megawatthours,2024-04-12,14
13814,2024-04-12T16-05,ERCO,SUN,Solar,12062,megawatthours,2024-04-12,15
13813,2024-04-12T17-05,ERCO,SUN,Solar,11747,megawatthours,2024-04-12,16
13812,2024-04-12T18-05,ERCO,SUN,Solar,10837,megawatthours,2024-04-12,17
13811,2024-04-12T19-05,ERCO,SUN,Solar,6157,megawatthours,2024-04-12,18
13810,2024-04-12T20-05,ERCO,SUN,Solar,1054,megawatthours,2024-04-12,19
13809,2024-04-12T21-05,ERCO,SUN,Solar,9,megawatthours,2024-04-12,20
13808,2024-04-12T22-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,21
13807,2024-04-12T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,22
13806,2024-04-13T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-12,23
13805,2024-04-13T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,0
13804,2024-04-13T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,1
13803,2024-04-13T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,2
13802,2024-04-13T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,3
13801,2024-04-13T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,4
13800,2024-04-13T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,5
13799,2024-04-13T07-05,ERCO,SUN,Solar,2,megawatthours,2024-04-13,6
13798,2024-04-13T08-05,ERCO,SUN,Solar,505,megawatthours,2024-04-13,7
13797,2024-04-13T09-05,ERCO,SUN,Solar,3866,megawatthours,2024-04-13,8
13796,2024-04-13T10-05,ERCO,SUN,Solar,6213,megawatthours,2024-04-13,9
13795,2024-04-13T11-05,ERCO,SUN,Solar,6548,megawatthours,2024-04-13,10
13794,2024-04-13T12-05,ERCO,SUN,Solar,8011,megawatthours,2024-04-13,11
13793,2024-04-13T13-05,ERCO,SUN,Solar,9875,megawatthours,2024-04-13,12
13792,2024-04-13T14-05,ERCO,SUN,Solar,11693,megawatthours,2024-04-13,13
13791,2024-04-13T15-05,ERCO,SUN,Solar,12881,megawatthours,2024-04-13,14
13790,2024-04-13T16-05,ERCO,SUN,Solar,13708,megawatthours,2024-04-13,15
13789,2024-04-13T17-05,ERCO,SUN,Solar,13710,megawatthours,2024-04-13,16
13788,2024-04-13T18-05,ERCO,SUN,Solar,12686,megawatthours,2024-04-13,17
13787,2024-04-13T19-05,ERCO,SUN,Solar,8997,megawatthours,2024-04-13,18
13786,2024-04-13T20-05,ERCO,SUN,Solar,2255,megawatthours,2024-04-13,19
13785,2024-04-13T21-05,ERCO,SUN,Solar,19,megawatthours,2024-04-13,20
13784,2024-04-13T22-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,21
13783,2024-04-13T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,22
13782,2024-04-14T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-13,23
13781,2024-04-14T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,0
13780,2024-04-14T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,1
13779,2024-04-14T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,2
13778,2024-04-14T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,3
13777,2024-04-14T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,4
13776,2024-04-14T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,5
13775,2024-04-14T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,6
13774,2024-04-14T08-05,ERCO,SUN,Solar,1033,megawatthours,2024-04-14,7
13773,2024-04-14T09-05,ERCO,SUN,Solar,7174,megawatthours,2024-04-14,8
13772,2024-04-14T10-05,ERCO,SUN,Solar,11405,megawatthours,2024-04-14,9
13771,2024-04-14T11-05,ERCO,SUN,Solar,13357,megawatthours,2024-04-14,10
13770,2024-04-14T12-05,ERCO,SUN,Solar,14214,megawatthours,2024-04-14,11
13769,2024-04-14T13-05,ERCO,SUN,Solar,15433,megawatthours,2024-04-14,12
13768,2024-04-14T14-05,ERCO,SUN,Solar,15751,megawatthours,2024-04-14,13
13767,2024-04-14T15-05,ERCO,SUN,Solar,15745,megawatthours,2024-04-14,14
13766,2024-04-14T16-05,ERCO,SUN,Solar,15360,megawatthours,2024-04-14,15
13765,2024-04-14T17-05,ERCO,SUN,Solar,14536,megawatthours,2024-04-14,16
13764,2024-04-14T18-05,ERCO,SUN,Solar,12467,megawatthours,2024-04-14,17
13763,2024-04-14T19-05,ERCO,SUN,Solar,7199,megawatthours,2024-04-14,18
13762,2024-04-14T20-05,ERCO,SUN,Solar,1531,megawatthours,2024-04-14,19
13761,2024-04-14T21-05,ERCO,SUN,Solar,17,megawatthours,2024-04-14,20
13760,2024-04-14T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-14,21
13759,2024-04-14T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,22
13758,2024-04-15T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-14,23
13757,2024-04-15T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,0
13756,2024-04-15T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,1
13755,2024-04-15T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,2
13754,2024-04-15T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,3
13753,2024-04-15T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,4
13752,2024-04-15T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,5
13751,2024-04-15T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,6
13750,2024-04-15T08-05,ERCO,SUN,Solar,271,megawatthours,2024-04-15,7
13749,2024-04-15T09-05,ERCO,SUN,Solar,2099,megawatthours,2024-04-15,8
13748,2024-04-15T10-05,ERCO,SUN,Solar,5146,megawatthours,2024-04-15,9
13747,2024-04-15T11-05,ERCO,SUN,Solar,6525,megawatthours,2024-04-15,10
13746,2024-04-15T12-05,ERCO,SUN,Solar,8260,megawatthours,2024-04-15,11
13745,2024-04-15T13-05,ERCO,SUN,Solar,9964,megawatthours,2024-04-15,12
13744,2024-04-15T14-05,ERCO,SUN,Solar,10887,megawatthours,2024-04-15,13
13743,2024-04-15T15-05,ERCO,SUN,Solar,10803,megawatthours,2024-04-15,14
13742,2024-04-15T16-05,ERCO,SUN,Solar,9314,megawatthours,2024-04-15,15
13741,2024-04-15T17-05,ERCO,SUN,Solar,7533,megawatthours,2024-04-15,16
13740,2024-04-15T18-05,ERCO,SUN,Solar,6299,megawatthours,2024-04-15,17
13739,2024-04-15T19-05,ERCO,SUN,Solar,4127,megawatthours,2024-04-15,18
13738,2024-04-15T20-05,ERCO,SUN,Solar,1363,megawatthours,2024-04-15,19
13737,2024-04-15T21-05,ERCO,SUN,Solar,19,megawatthours,2024-04-15,20
13736,2024-04-15T22-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,21
13735,2024-04-15T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,22
13734,2024-04-16T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-15,23
13733,2024-04-16T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,0
13732,2024-04-16T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,1
13731,2024-04-16T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,2
13730,2024-04-16T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,3
13729,2024-04-16T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,4
13728,2024-04-16T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,5
13727,2024-04-16T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,6
13726,2024-04-16T08-05,ERCO,SUN,Solar,688,megawatthours,2024-04-16,7
13725,2024-04-16T09-05,ERCO,SUN,Solar,5052,megawatthours,2024-04-16,8
13724,2024-04-16T10-05,ERCO,SUN,Solar,8634,megawatthours,2024-04-16,9
13723,2024-04-16T11-05,ERCO,SUN,Solar,9459,megawatthours,2024-04-16,10
13722,2024-04-16T12-05,ERCO,SUN,Solar,10960,megawatthours,2024-04-16,11
13721,2024-04-16T13-05,ERCO,SUN,Solar,12218,megawatthours,2024-04-16,12
13720,2024-04-16T14-05,ERCO,SUN,Solar,12932,megawatthours,2024-04-16,13
13719,2024-04-16T15-05,ERCO,SUN,Solar,13445,megawatthours,2024-04-16,14
13718,2024-04-16T16-05,ERCO,SUN,Solar,13620,megawatthours,2024-04-16,15
13717,2024-04-16T17-05,ERCO,SUN,Solar,13014,megawatthours,2024-04-16,16
13716,2024-04-16T18-05,ERCO,SUN,Solar,10090,megawatthours,2024-04-16,17
13715,2024-04-16T19-05,ERCO,SUN,Solar,6655,megawatthours,2024-04-16,18
13714,2024-04-16T20-05,ERCO,SUN,Solar,1876,megawatthours,2024-04-16,19
13713,2024-04-16T21-05,ERCO,SUN,Solar,39,megawatthours,2024-04-16,20
13712,2024-04-16T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-16,21
13711,2024-04-16T23-05,ERCO,SUN,Solar,0,megawatthours,2024-04-16,22
13710,2024-04-17T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-16,23
13709,2024-04-17T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,0
13708,2024-04-17T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,1
13707,2024-04-17T03-05,ERCO,SUN,Solar,2,megawatthours,2024-04-17,2
13706,2024-04-17T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,3
13705,2024-04-17T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,4
13704,2024-04-17T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,5
13703,2024-04-17T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,6
13702,2024-04-17T08-05,ERCO,SUN,Solar,361,megawatthours,2024-04-17,7
13701,2024-04-17T09-05,ERCO,SUN,Solar,3157,megawatthours,2024-04-17,8
13700,2024-04-17T10-05,ERCO,SUN,Solar,7326,megawatthours,2024-04-17,9
13699,2024-04-17T11-05,ERCO,SUN,Solar,9367,megawatthours,2024-04-17,10
13698,2024-04-17T12-05,ERCO,SUN,Solar,11308,megawatthours,2024-04-17,11
13697,2024-04-17T13-05,ERCO,SUN,Solar,12791,megawatthours,2024-04-17,12
13696,2024-04-17T14-05,ERCO,SUN,Solar,13345,megawatthours,2024-04-17,13
13695,2024-04-17T15-05,ERCO,SUN,Solar,13780,megawatthours,2024-04-17,14
13694,2024-04-17T16-05,ERCO,SUN,Solar,12455,megawatthours,2024-04-17,15
13693,2024-04-17T17-05,ERCO,SUN,Solar,10962,megawatthours,2024-04-17,16
13692,2024-04-17T18-05,ERCO,SUN,Solar,8573,megawatthours,2024-04-17,17
13691,2024-04-17T19-05,ERCO,SUN,Solar,6672,megawatthours,2024-04-17,18
13690,2024-04-17T20-05,ERCO,SUN,Solar,2421,megawatthours,2024-04-17,19
13689,2024-04-17T21-05,ERCO,SUN,Solar,60,megawatthours,2024-04-17,20
13688,2024-04-17T22-05,ERCO,SUN,Solar,10,megawatthours,2024-04-17,21
13687,2024-04-17T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,22
13686,2024-04-18T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-17,23
13685,2024-04-18T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,0
13684,2024-04-18T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,1
13683,2024-04-18T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,2
13682,2024-04-18T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,3
13681,2024-04-18T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,4
13680,2024-04-18T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,5
13679,2024-04-18T07-05,ERCO,SUN,Solar,2,megawatthours,2024-04-18,6
13678,2024-04-18T08-05,ERCO,SUN,Solar,714,megawatthours,2024-04-18,7
13677,2024-04-18T09-05,ERCO,SUN,Solar,4811,megawatthours,2024-04-18,8
13676,2024-04-18T10-05,ERCO,SUN,Solar,7995,megawatthours,2024-04-18,9
13675,2024-04-18T11-05,ERCO,SUN,Solar,10516,megawatthours,2024-04-18,10
13674,2024-04-18T12-05,ERCO,SUN,Solar,12236,megawatthours,2024-04-18,11
13673,2024-04-18T13-05,ERCO,SUN,Solar,12913,megawatthours,2024-04-18,12
13672,2024-04-18T14-05,ERCO,SUN,Solar,13205,megawatthours,2024-04-18,13
13671,2024-04-18T15-05,ERCO,SUN,Solar,13241,megawatthours,2024-04-18,14
13670,2024-04-18T16-05,ERCO,SUN,Solar,13754,megawatthours,2024-04-18,15
13669,2024-04-18T17-05,ERCO,SUN,Solar,13451,megawatthours,2024-04-18,16
13668,2024-04-18T18-05,ERCO,SUN,Solar,11719,megawatthours,2024-04-18,17
13667,2024-04-18T19-05,ERCO,SUN,Solar,7410,megawatthours,2024-04-18,18
13666,2024-04-18T20-05,ERCO,SUN,Solar,2202,megawatthours,2024-04-18,19
13665,2024-04-18T21-05,ERCO,SUN,Solar,41,megawatthours,2024-04-18,20
13664,2024-04-18T22-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,21
13663,2024-04-18T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,22
13662,2024-04-19T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-18,23
13661,2024-04-19T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,0
13660,2024-04-19T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,1
13659,2024-04-19T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,2
13658,2024-04-19T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,3
13657,2024-04-19T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,4
13656,2024-04-19T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,5
13655,2024-04-19T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,6
13654,2024-04-19T08-05,ERCO,SUN,Solar,360,megawatthours,2024-04-19,7
13653,2024-04-19T09-05,ERCO,SUN,Solar,2404,megawatthours,2024-04-19,8
13652,2024-04-19T10-05,ERCO,SUN,Solar,4214,megawatthours,2024-04-19,9
13651,2024-04-19T11-05,ERCO,SUN,Solar,5502,megawatthours,2024-04-19,10
13650,2024-04-19T12-05,ERCO,SUN,Solar,7278,megawatthours,2024-04-19,11
13649,2024-04-19T13-05,ERCO,SUN,Solar,8679,megawatthours,2024-04-19,12
13648,2024-04-19T14-05,ERCO,SUN,Solar,10156,megawatthours,2024-04-19,13
13647,2024-04-19T15-05,ERCO,SUN,Solar,11934,megawatthours,2024-04-19,14
13646,2024-04-19T16-05,ERCO,SUN,Solar,10928,megawatthours,2024-04-19,15
13645,2024-04-19T17-05,ERCO,SUN,Solar,9504,megawatthours,2024-04-19,16
13644,2024-04-19T18-05,ERCO,SUN,Solar,7119,megawatthours,2024-04-19,17
13643,2024-04-19T19-05,ERCO,SUN,Solar,3974,megawatthours,2024-04-19,18
13642,2024-04-19T20-05,ERCO,SUN,Solar,1027,megawatthours,2024-04-19,19
13641,2024-04-19T21-05,ERCO,SUN,Solar,36,megawatthours,2024-04-19,20
13640,2024-04-19T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-19,21
13639,2024-04-19T23-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,22
13638,2024-04-20T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-19,23
13637,2024-04-20T01-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,0
13636,2024-04-20T02-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,1
13635,2024-04-20T03-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,2
13634,2024-04-20T04-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,3
13633,2024-04-20T05-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,4
13632,2024-04-20T06-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,5
13631,2024-04-20T07-05,ERCO,SUN,Solar,1,megawatthours,2024-04-20,6
13630,2024-04-20T08-05,ERCO,SUN,Solar,180,megawatthours,2024-04-20,7
13629,2024-04-20T09-05,ERCO,SUN,Solar,965,megawatthours,2024-04-20,8
13628,2024-04-20T10-05,ERCO,SUN,Solar,2215,megawatthours,2024-04-20,9
13627,2024-04-20T11-05,ERCO,SUN,Solar,3266,megawatthours,2024-04-20,10
13626,2024-04-20T12-05,ERCO,SUN,Solar,3972,megawatthours,2024-04-20,11
13625,2024-04-20T13-05,ERCO,SUN,Solar,4647,megawatthours,2024-04-20,12
13624,2024-04-20T14-05,ERCO,SUN,Solar,5598,megawatthours,2024-04-20,13
13623,2024-04-20T15-05,ERCO,SUN,Solar,5139,megawatthours,2024-04-20,14
13622,2024-04-20T16-05,ERCO,SUN,Solar,4370,megawatthours,2024-04-20,15
13621,2024-04-20T17-05,ERCO,SUN,Solar,3605,megawatthours,2024-04-20,16
13620,2024-04-20T18-05,ERCO,SUN,Solar,3523,megawatthours,2024-04-20,17
13619,2024-04-20T19-05,ERCO,SUN,Solar,2200,megawatthours,2024-04-20,18
