BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
NEVP,2/13/2022 7 p.m. PST,0,68,2,362,0,2574,105,0
NEVP,2/13/2022 8 p.m. PST,3,68,2,377,0,2579,105,0
NEVP,2/13/2022 9 p.m. PST,3,69,2,378,0,2499,105,0
NEVP,2/13/2022 10 p.m. PST,3,43,2,382,0,2562,104,0
NEVP,2/13/2022 11 p.m. PST,7,35,2,389,0,2487,84,0
NEVP,2/14/2022 12 a.m. PST,18,35,2,395,0,2437,82,0
NEVP,2/14/2022 1 a.m. PST,20,35,2,400,0,2279,82,0
NEVP,2/14/2022 2 a.m. PST,28,37,2,401,0,2267,82,0
NEVP,2/14/2022 3 a.m. PST,26,37,2,403,0,2302,81,0
NEVP,2/14/2022 4 a.m. PST,27,37,2,405,0,2345,82,0
NEVP,2/14/2022 5 a.m. PST,37,37,2,404,0,2279,82,0
NEVP,2/14/2022 6 a.m. PST,49,36,2,408,0,2408,83,0
NEVP,2/14/2022 7 a.m. PST,56,62,2,405,0,2459,105,0
NEVP,2/14/2022 8 a.m. PST,61,629,2,408,0,2206,105,0
NEVP,2/14/2022 9 a.m. PST,46,1268,2,395,0,1531,82,0
NEVP,2/14/2022 10 a.m. PST,47,1407,2,384,0,1088,80,0
NEVP,2/14/2022 11 a.m. PST,59,1385,2,379,0,1073,80,0
NEVP,2/14/2022 12 p.m. PST,98,1316,2,376,0,1031,80,0
NEVP,2/14/2022 1 p.m. PST,99,1281,2,366,0,1088,113,0
NEVP,2/14/2022 2 p.m. PST,101,1283,2,352,0,1067,175,0
NEVP,2/14/2022 3 p.m. PST,103,1166,2,337,0,1199,215,0
NEVP,2/14/2022 4 p.m. PST,114,919,2,331,0,1707,255,0
NEVP,2/14/2022 5 p.m. PST,93,204,2,333,0,2102,311,0
NEVP,2/14/2022 6 p.m. PST,130,24,2,340,0,2342,317,0
NEVP,2/14/2022 7 p.m. PST,144,24,2,352,0,2323,317,0
NEVP,2/14/2022 8 p.m. PST,112,24,2,359,0,2580,317,0
NEVP,2/14/2022 9 p.m. PST,130,17,2,364,0,2481,315,0
NEVP,2/14/2022 10 p.m. PST,127,0,2,369,0,2388,265,0
NEVP,2/14/2022 11 p.m. PST,117,0,2,376,0,2418,212,0
NEVP,2/15/2022 12 a.m. PST,142,0,2,381,0,2428,206,0
NEVP,2/15/2022 1 a.m. PST,110,0,2,381,0,2333,206,0
NEVP,2/15/2022 2 a.m. PST,64,0,2,391,0,2178,206,0
NEVP,2/15/2022 3 a.m. PST,44,1,2,396,0,2141,205,0
NEVP,2/15/2022 4 a.m. PST,42,2,2,395,0,2201,205,0
NEVP,2/15/2022 5 a.m. PST,58,2,2,402,0,2127,206,0
NEVP,2/15/2022 6 a.m. PST,71,2,2,410,0,2179,206,0
NEVP,2/15/2022 7 a.m. PST,49,17,2,404,0,2260,229,0
NEVP,2/15/2022 8 a.m. PST,37,466,2,409,0,1867,225,0
NEVP,2/15/2022 9 a.m. PST,28,639,2,397,0,1550,164,0
NEVP,2/15/2022 10 a.m. PST,27,779,2,411,0,1291,170,0
NEVP,2/15/2022 11 a.m. PST,96,1251,2,408,0,1102,170,0
