"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"8/29/2022 6 a.m. EDT",-1,14,1098,0,1666,346,2617
CPLE,"8/29/2022 7 a.m. EDT",0,15,1117,-1,1798,347,2615
CPLE,"8/29/2022 8 a.m. EDT",196,16,1089,0,1958,348,2616
CPLE,"8/29/2022 9 a.m. EDT",696,13,1043,0,1733,340,2614
CPLE,"8/29/2022 10 a.m. EDT",1098,5,1066,0,1945,341,2616
CPLE,"8/29/2022 11 a.m. EDT",1417,4,1133,0,2340,537,2618
CPLE,"8/29/2022 12 p.m. EDT",1622,3,1230,-1,2699,727,2618
CPLE,"8/29/2022 1 p.m. EDT",1816,4,1250,0,2665,777,2614
CPLE,"8/29/2022 2 p.m. EDT",1901,4,1266,0,2761,966,2616
CPLE,"8/29/2022 3 p.m. EDT",1599,5,1275,-1,2898,1363,2615
CPLE,"8/29/2022 4 p.m. EDT",1393,4,1271,0,2960,1578,2631
CPLE,"8/29/2022 5 p.m. EDT",1076,29,1290,0,3053,1524,2745
CPLE,"8/29/2022 6 p.m. EDT",761,56,1294,0,3105,1562,2790
CPLE,"8/29/2022 7 p.m. EDT",403,55,1300,0,3094,1721,2806
CPLE,"8/29/2022 8 p.m. EDT",87,18,1298,0,3106,1732,2802
CPLE,"8/29/2022 9 p.m. EDT",-3,3,1347,0,3093,1744,2803
CPLE,"8/29/2022 10 p.m. EDT",0,4,1339,0,2927,1592,2806
CPLE,"8/29/2022 11 p.m. EDT",-1,5,1141,0,2590,1275,2806
CPLE,"8/30/2022 12 a.m. EDT",-3,4,1101,0,1892,1107,2813
CPLE,"8/30/2022 1 a.m. EDT",-1,4,1055,0,1613,865,2816
CPLE,"8/30/2022 2 a.m. EDT",-6,4,1076,0,1729,586,2853
CPLE,"8/30/2022 3 a.m. EDT",-2,4,1067,0,1599,537,2962
CPLE,"8/30/2022 4 a.m. EDT",-1,5,1056,0,1611,530,3008
CPLE,"8/30/2022 5 a.m. EDT",-1,3,1049,-1,1618,537,3002
CPLE,"8/30/2022 6 a.m. EDT",-1,5,1093,0,1821,540,2992
CPLE,"8/30/2022 7 a.m. EDT",-2,15,1106,0,1944,704,2995
CPLE,"8/30/2022 8 a.m. EDT",173,14,1070,0,1972,685,3001
CPLE,"8/30/2022 9 a.m. EDT",763,15,1065,0,1962,676,2997
CPLE,"8/30/2022 10 a.m. EDT",1375,14,1062,0,1929,684,3003
CPLE,"8/30/2022 11 a.m. EDT",1823,6,1077,0,1956,694,3004
CPLE,"8/30/2022 12 p.m. EDT",2006,4,1144,-1,2232,694,3006
CPLE,"8/30/2022 1 p.m. EDT",2176,3,1153,0,2402,791,3009
CPLE,"8/30/2022 2 p.m. EDT",2144,5,1143,0,2467,1020,3015
CPLE,"8/30/2022 3 p.m. EDT",2098,3,1151,0,2494,1194,3017
CPLE,"8/30/2022 4 p.m. EDT",1943,5,1148,0,2698,1522,3017
CPLE,"8/30/2022 5 p.m. EDT",1589,27,1145,0,2719,1759,3029
CPLE,"8/30/2022 6 p.m. EDT",1114,54,1147,0,2950,1791,3027
CPLE,"8/30/2022 7 p.m. EDT",484,54,1141,0,2915,1388,3024
CPLE,"8/30/2022 8 p.m. EDT",64,54,1141,0,2835,1090,3024
CPLE,"8/30/2022 9 p.m. EDT",-3,18,1176,0,2937,815,3030
CPLE,"8/30/2022 10 p.m. EDT",-2,6,1167,0,2595,695,3034
CPLE,"8/30/2022 11 p.m. EDT",-1,4,1172,0,2412,549,3040
CPLE,"8/31/2022 12 a.m. EDT",-1,4,1096,0,2415,551,3038
CPLE,"8/31/2022 1 a.m. EDT",-3,3,1041,0,2145,555,3038
CPLE,"8/31/2022 2 a.m. EDT",-2,5,1071,-1,1937,559,3038
CPLE,"8/31/2022 3 a.m. EDT",-2,5,1074,-3,1699,558,3043
CPLE,"8/31/2022 4 a.m. EDT",-3,5,1017,0,1325,563,3042
CPLE,"8/31/2022 5 a.m. EDT",-1,4,953,0,1372,563,3042
CPLE,"8/31/2022 6 a.m. EDT",-2,5,988,0,1506,595,3041
CPLE,"8/31/2022 7 a.m. EDT",0,14,1007,0,1527,642,3042
CPLE,"8/31/2022 8 a.m. EDT",233,16,952,0,1457,639,3043
CPLE,"8/31/2022 9 a.m. EDT",1009,12,874,-1,1229,579,3043
CPLE,"8/31/2022 10 a.m. EDT",1697,16,905,0,1323,567,3040
CPLE,"8/31/2022 11 a.m. EDT",2194,4,1086,0,1526,567,3040
CPLE,"8/31/2022 12 p.m. EDT",2486,4,1136,0,1566,571,3042
CPLE,"8/31/2022 1 p.m. EDT",2571,4,1153,0,1869,568,3037
CPLE,"8/31/2022 2 p.m. EDT",2590,4,1144,0,2137,569,3035
CPLE,"8/31/2022 3 p.m. EDT",2527,4,1144,0,2584,733,3032
CPLE,"8/31/2022 4 p.m. EDT",2357,6,1138,0,3074,999,3031
CPLE,"8/31/2022 5 p.m. EDT",2012,28,1137,38,3148,1179,3023
CPLE,"8/31/2022 6 p.m. EDT",1426,55,1137,61,3199,1708,3022
CPLE,"8/31/2022 7 p.m. EDT",573,55,1146,0,3190,2073,3019
CPLE,"8/31/2022 8 p.m. EDT",77,46,1149,0,3224,1995,3023
CPLE,"8/31/2022 9 p.m. EDT",-3,20,1186,0,3109,1824,3023
CPLE,"8/31/2022 10 p.m. EDT",-1,10,1180,0,2867,1444,3029
CPLE,"8/31/2022 11 p.m. EDT",-1,7,1178,-1,2599,968,3036
CPLE,"9/1/2022 12 a.m. EDT",-3,12,1181,0,2288,615,3038
