"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"9/29/2022 11 a.m. EDT",1179,16,2693,0,11823,2348,2842
FLA,"9/29/2022 12 p.m. EDT",1697,16,2685,0,12197,2359,2842
FLA,"9/29/2022 1 p.m. EDT",1948,14,2693,0,12945,2322,2839
FLA,"9/29/2022 2 p.m. EDT",2041,14,2694,0,13344,2263,2843
FLA,"9/29/2022 3 p.m. EDT",2049,14,2704,0,13685,2323,2842
FLA,"9/29/2022 4 p.m. EDT",1803,13,2718,0,14122,2410,2840
FLA,"9/29/2022 5 p.m. EDT",1494,15,2710,0,14580,2476,2837
FLA,"9/29/2022 6 p.m. EDT",825,25,2711,0,15304,2591,2839
FLA,"9/29/2022 7 p.m. EDT",342,15,2730,0,15587,2571,2834
FLA,"9/29/2022 8 p.m. EDT",75,14,2737,0,16065,2538,2841
FLA,"9/29/2022 9 p.m. EDT",65,14,2278,0,15889,2490,2837
FLA,"9/29/2022 10 p.m. EDT",64,14,2241,0,14614,2393,2838
FLA,"9/29/2022 11 p.m. EDT",65,15,2261,0,13032,2334,2835
FLA,"9/30/2022 12 a.m. EDT",65,14,2070,0,11368,2348,2840
FLA,"9/30/2022 1 a.m. EDT",55,14,1759,0,10233,2267,2818
FLA,"9/30/2022 2 a.m. EDT",0,14,1426,0,9273,2117,2816
FLA,"9/30/2022 3 a.m. EDT",0,14,1260,0,8752,2068,2820
FLA,"9/30/2022 4 a.m. EDT",0,15,1228,0,8526,2054,2819
FLA,"9/30/2022 5 a.m. EDT",0,14,1201,0,8373,2106,2824
FLA,"9/30/2022 6 a.m. EDT",0,14,1270,0,8935,2097,2822
FLA,"9/30/2022 7 a.m. EDT",0,13,1720,0,9540,2177,2824
FLA,"9/30/2022 8 a.m. EDT",39,14,1703,0,10330,2278,2823
FLA,"9/30/2022 9 a.m. EDT",553,14,1484,0,11099,2521,2823
FLA,"9/30/2022 10 a.m. EDT",1660,14,1495,0,11131,2627,2830
FLA,"9/30/2022 11 a.m. EDT",2655,14,1689,0,11170,2717,2827
FLA,"9/30/2022 12 p.m. EDT",3351,14,1727,0,11503,2830,2826
FLA,"9/30/2022 1 p.m. EDT",3732,14,1967,0,12226,2949,2826
FLA,"9/30/2022 2 p.m. EDT",3882,14,2288,0,13127,3223,2826
FLA,"9/30/2022 3 p.m. EDT",3756,15,2364,0,14386,3339,2820
FLA,"9/30/2022 4 p.m. EDT",3621,14,2396,0,15786,3467,2822
FLA,"9/30/2022 5 p.m. EDT",3290,15,2417,0,17073,3491,2823
FLA,"9/30/2022 6 p.m. EDT",2370,30,2466,0,18155,3634,2820
FLA,"9/30/2022 7 p.m. EDT",789,15,2592,0,18708,3729,2823
FLA,"9/30/2022 8 p.m. EDT",85,13,2548,0,18620,3685,2818
FLA,"9/30/2022 9 p.m. EDT",75,14,2393,27,17707,3665,2819
FLA,"9/30/2022 10 p.m. EDT",75,13,2393,0,16553,3340,2821
FLA,"9/30/2022 11 p.m. EDT",75,14,2414,0,15192,2868,2822
FLA,"10/1/2022 12 a.m. EDT",75,13,2364,0,13781,2579,2823
