,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
8970,2024-02-22T09-06,ERCO,NG,Natural Gas,9568,megawatthours,2024-02-22,8
8969,2024-02-22T10-06,ERCO,WND,Wind,18271,megawatthours,2024-02-22,9
8968,2024-02-22T10-06,ERCO,SUN,Solar,9089,megawatthours,2024-02-22,9
8967,2024-02-22T10-06,ERCO,NG,Natural Gas,8789,megawatthours,2024-02-22,9
8964,2024-02-22T11-06,ERCO,NG,Natural Gas,8753,megawatthours,2024-02-22,10
8965,2024-02-22T11-06,ERCO,SUN,Solar,10817,megawatthours,2024-02-22,10
8966,2024-02-22T11-06,ERCO,WND,Wind,17536,megawatthours,2024-02-22,10
8963,2024-02-22T12-06,ERCO,WND,Wind,16169,megawatthours,2024-02-22,11
8962,2024-02-22T12-06,ERCO,SUN,Solar,11950,megawatthours,2024-02-22,11
8961,2024-02-22T12-06,ERCO,NG,Natural Gas,9380,megawatthours,2024-02-22,11
8960,2024-02-22T13-06,ERCO,WND,Wind,16189,megawatthours,2024-02-22,12
8959,2024-02-22T13-06,ERCO,SUN,Solar,12309,megawatthours,2024-02-22,12
8958,2024-02-22T13-06,ERCO,NG,Natural Gas,9482,megawatthours,2024-02-22,12
8956,2024-02-22T14-06,ERCO,SUN,Solar,11897,megawatthours,2024-02-22,13
8955,2024-02-22T14-06,ERCO,NG,Natural Gas,9612,megawatthours,2024-02-22,13
8957,2024-02-22T14-06,ERCO,WND,Wind,17111,megawatthours,2024-02-22,13
8952,2024-02-22T15-06,ERCO,NG,Natural Gas,10043,megawatthours,2024-02-22,14
8954,2024-02-22T15-06,ERCO,WND,Wind,17180,megawatthours,2024-02-22,14
8953,2024-02-22T15-06,ERCO,SUN,Solar,12165,megawatthours,2024-02-22,14
8951,2024-02-22T16-06,ERCO,WND,Wind,16938,megawatthours,2024-02-22,15
8950,2024-02-22T16-06,ERCO,SUN,Solar,12322,megawatthours,2024-02-22,15
8949,2024-02-22T16-06,ERCO,NG,Natural Gas,10721,megawatthours,2024-02-22,15
8948,2024-02-22T17-06,ERCO,WND,Wind,16744,megawatthours,2024-02-22,16
8947,2024-02-22T17-06,ERCO,SUN,Solar,11416,megawatthours,2024-02-22,16
8946,2024-02-22T17-06,ERCO,NG,Natural Gas,12405,megawatthours,2024-02-22,16
8943,2024-02-22T18-06,ERCO,NG,Natural Gas,17430,megawatthours,2024-02-22,17
8944,2024-02-22T18-06,ERCO,SUN,Solar,6349,megawatthours,2024-02-22,17
8945,2024-02-22T18-06,ERCO,WND,Wind,15699,megawatthours,2024-02-22,17
8942,2024-02-22T19-06,ERCO,WND,Wind,12851,megawatthours,2024-02-22,18
8941,2024-02-22T19-06,ERCO,SUN,Solar,469,megawatthours,2024-02-22,18
8940,2024-02-22T19-06,ERCO,NG,Natural Gas,23126,megawatthours,2024-02-22,18
8939,2024-02-22T20-06,ERCO,WND,Wind,13178,megawatthours,2024-02-22,19
8938,2024-02-22T20-06,ERCO,SUN,Solar,0,megawatthours,2024-02-22,19
8937,2024-02-22T20-06,ERCO,NG,Natural Gas,23178,megawatthours,2024-02-22,19
8935,2024-02-22T21-06,ERCO,SUN,Solar,1,megawatthours,2024-02-22,20
8934,2024-02-22T21-06,ERCO,NG,Natural Gas,21736,megawatthours,2024-02-22,20
8936,2024-02-22T21-06,ERCO,WND,Wind,14559,megawatthours,2024-02-22,20
8933,2024-02-22T22-06,ERCO,WND,Wind,16017,megawatthours,2024-02-22,21
8932,2024-02-22T22-06,ERCO,SUN,Solar,1,megawatthours,2024-02-22,21
8931,2024-02-22T22-06,ERCO,NG,Natural Gas,19816,megawatthours,2024-02-22,21
8930,2024-02-22T23-06,ERCO,WND,Wind,17513,megawatthours,2024-02-22,22
8929,2024-02-22T23-06,ERCO,SUN,Solar,1,megawatthours,2024-02-22,22
8928,2024-02-22T23-06,ERCO,NG,Natural Gas,16883,megawatthours,2024-02-22,22
8925,2024-02-23T00-06,ERCO,NG,Natural Gas,15044,megawatthours,2024-02-22,23
8926,2024-02-23T00-06,ERCO,SUN,Solar,1,megawatthours,2024-02-22,23
8927,2024-02-23T00-06,ERCO,WND,Wind,16879,megawatthours,2024-02-22,23
8924,2024-02-23T01-06,ERCO,WND,Wind,15466,megawatthours,2024-02-23,0
8923,2024-02-23T01-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,0
8922,2024-02-23T01-06,ERCO,NG,Natural Gas,14731,megawatthours,2024-02-23,0
8921,2024-02-23T02-06,ERCO,WND,Wind,13721,megawatthours,2024-02-23,1
8920,2024-02-23T02-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,1
8919,2024-02-23T02-06,ERCO,NG,Natural Gas,14974,megawatthours,2024-02-23,1
8917,2024-02-23T03-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,2
8916,2024-02-23T03-06,ERCO,NG,Natural Gas,15129,megawatthours,2024-02-23,2
8918,2024-02-23T03-06,ERCO,WND,Wind,12724,megawatthours,2024-02-23,2
8913,2024-02-23T04-06,ERCO,NG,Natural Gas,14705,megawatthours,2024-02-23,3
8915,2024-02-23T04-06,ERCO,WND,Wind,12899,megawatthours,2024-02-23,3
8914,2024-02-23T04-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,3
8912,2024-02-23T05-06,ERCO,WND,Wind,13176,megawatthours,2024-02-23,4
8911,2024-02-23T05-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,4
8910,2024-02-23T05-06,ERCO,NG,Natural Gas,15004,megawatthours,2024-02-23,4
8909,2024-02-23T06-06,ERCO,WND,Wind,12512,megawatthours,2024-02-23,5
8908,2024-02-23T06-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,5
8907,2024-02-23T06-06,ERCO,NG,Natural Gas,17147,megawatthours,2024-02-23,5
8904,2024-02-23T07-06,ERCO,NG,Natural Gas,20371,megawatthours,2024-02-23,6
8905,2024-02-23T07-06,ERCO,SUN,Solar,1,megawatthours,2024-02-23,6
8906,2024-02-23T07-06,ERCO,WND,Wind,11544,megawatthours,2024-02-23,6
8903,2024-02-23T08-06,ERCO,WND,Wind,10814,megawatthours,2024-02-23,7
8902,2024-02-23T08-06,ERCO,SUN,Solar,1721,megawatthours,2024-02-23,7
8901,2024-02-23T08-06,ERCO,NG,Natural Gas,20018,megawatthours,2024-02-23,7
8900,2024-02-23T09-06,ERCO,WND,Wind,8341,megawatthours,2024-02-23,8
8899,2024-02-23T09-06,ERCO,SUN,Solar,11076,megawatthours,2024-02-23,8
8898,2024-02-23T09-06,ERCO,NG,Natural Gas,14925,megawatthours,2024-02-23,8
8895,2024-02-23T10-06,ERCO,NG,Natural Gas,13599,megawatthours,2024-02-23,9
8897,2024-02-23T10-06,ERCO,WND,Wind,5155,megawatthours,2024-02-23,9
8896,2024-02-23T10-06,ERCO,SUN,Solar,16186,megawatthours,2024-02-23,9
8894,2024-02-23T11-06,ERCO,WND,Wind,4531,megawatthours,2024-02-23,10
8893,2024-02-23T11-06,ERCO,SUN,Solar,16693,megawatthours,2024-02-23,10
8892,2024-02-23T11-06,ERCO,NG,Natural Gas,13995,megawatthours,2024-02-23,10
8891,2024-02-23T12-06,ERCO,WND,Wind,4658,megawatthours,2024-02-23,11
8890,2024-02-23T12-06,ERCO,SUN,Solar,16446,megawatthours,2024-02-23,11
8889,2024-02-23T12-06,ERCO,NG,Natural Gas,13969,megawatthours,2024-02-23,11
8888,2024-02-23T13-06,ERCO,WND,Wind,4107,megawatthours,2024-02-23,12
8887,2024-02-23T13-06,ERCO,SUN,Solar,16072,megawatthours,2024-02-23,12
8886,2024-02-23T13-06,ERCO,NG,Natural Gas,14776,megawatthours,2024-02-23,12
8884,2024-02-23T14-06,ERCO,SUN,Solar,15978,megawatthours,2024-02-23,13
8885,2024-02-23T14-06,ERCO,WND,Wind,3512,megawatthours,2024-02-23,13
8883,2024-02-23T14-06,ERCO,NG,Natural Gas,15614,megawatthours,2024-02-23,13
8881,2024-02-23T15-06,ERCO,SUN,Solar,16005,megawatthours,2024-02-23,14
8882,2024-02-23T15-06,ERCO,WND,Wind,3603,megawatthours,2024-02-23,14
8880,2024-02-23T15-06,ERCO,NG,Natural Gas,15940,megawatthours,2024-02-23,14
8877,2024-02-23T16-06,ERCO,NG,Natural Gas,17278,megawatthours,2024-02-23,15
8878,2024-02-23T16-06,ERCO,SUN,Solar,15192,megawatthours,2024-02-23,15
8879,2024-02-23T16-06,ERCO,WND,Wind,3586,megawatthours,2024-02-23,15
8876,2024-02-23T17-06,ERCO,WND,Wind,3091,megawatthours,2024-02-23,16
8875,2024-02-23T17-06,ERCO,SUN,Solar,11559,megawatthours,2024-02-23,16
8874,2024-02-23T17-06,ERCO,NG,Natural Gas,21270,megawatthours,2024-02-23,16
8873,2024-02-23T18-06,ERCO,WND,Wind,2328,megawatthours,2024-02-23,17
8872,2024-02-23T18-06,ERCO,SUN,Solar,4380,megawatthours,2024-02-23,17
8871,2024-02-23T18-06,ERCO,NG,Natural Gas,27009,megawatthours,2024-02-23,17
8870,2024-02-23T19-06,ERCO,WND,Wind,1929,megawatthours,2024-02-23,18
8869,2024-02-23T19-06,ERCO,SUN,Solar,152,megawatthours,2024-02-23,18
8868,2024-02-23T19-06,ERCO,NG,Natural Gas,30393,megawatthours,2024-02-23,18
8865,2024-02-23T20-06,ERCO,NG,Natural Gas,30492,megawatthours,2024-02-23,19
8867,2024-02-23T20-06,ERCO,WND,Wind,2192,megawatthours,2024-02-23,19
8866,2024-02-23T20-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,19
8864,2024-02-23T21-06,ERCO,WND,Wind,2356,megawatthours,2024-02-23,20
8863,2024-02-23T21-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,20
8862,2024-02-23T21-06,ERCO,NG,Natural Gas,30078,megawatthours,2024-02-23,20
8859,2024-02-23T22-06,ERCO,NG,Natural Gas,28670,megawatthours,2024-02-23,21
8861,2024-02-23T22-06,ERCO,WND,Wind,2898,megawatthours,2024-02-23,21
8860,2024-02-23T22-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,21
8856,2024-02-23T23-06,ERCO,NG,Natural Gas,26813,megawatthours,2024-02-23,22
8858,2024-02-23T23-06,ERCO,WND,Wind,3815,megawatthours,2024-02-23,22
8857,2024-02-23T23-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,22
8855,2024-02-24T00-06,ERCO,WND,Wind,4449,megawatthours,2024-02-23,23
8854,2024-02-24T00-06,ERCO,SUN,Solar,0,megawatthours,2024-02-23,23
8853,2024-02-24T00-06,ERCO,NG,Natural Gas,24619,megawatthours,2024-02-23,23
8852,2024-02-24T01-06,ERCO,WND,Wind,4825,megawatthours,2024-02-24,0
8851,2024-02-24T01-06,ERCO,SUN,Solar,0,megawatthours,2024-02-24,0
8850,2024-02-24T01-06,ERCO,NG,Natural Gas,22544,megawatthours,2024-02-24,0
8848,2024-02-24T02-06,ERCO,SUN,Solar,0,megawatthours,2024-02-24,1
8849,2024-02-24T02-06,ERCO,WND,Wind,5721,megawatthours,2024-02-24,1
8847,2024-02-24T02-06,ERCO,NG,Natural Gas,20915,megawatthours,2024-02-24,1
8846,2024-02-24T03-06,ERCO,WND,Wind,6532,megawatthours,2024-02-24,2
8845,2024-02-24T03-06,ERCO,SUN,Solar,0,megawatthours,2024-02-24,2
8844,2024-02-24T03-06,ERCO,NG,Natural Gas,19601,megawatthours,2024-02-24,2
8842,2024-02-24T04-06,ERCO,SUN,Solar,0,megawatthours,2024-02-24,3
8841,2024-02-24T04-06,ERCO,NG,Natural Gas,19204,megawatthours,2024-02-24,3
8843,2024-02-24T04-06,ERCO,WND,Wind,7745,megawatthours,2024-02-24,3
8838,2024-02-24T05-06,ERCO,NG,Natural Gas,18425,megawatthours,2024-02-24,4
8839,2024-02-24T05-06,ERCO,SUN,Solar,0,megawatthours,2024-02-24,4
8840,2024-02-24T05-06,ERCO,WND,Wind,9263,megawatthours,2024-02-24,4
8837,2024-02-24T06-06,ERCO,WND,Wind,10769,megawatthours,2024-02-24,5
8836,2024-02-24T06-06,ERCO,SUN,Solar,0,megawatthours,2024-02-24,5
8835,2024-02-24T06-06,ERCO,NG,Natural Gas,18059,megawatthours,2024-02-24,5
8834,2024-02-24T07-06,ERCO,WND,Wind,11660,megawatthours,2024-02-24,6
8833,2024-02-24T07-06,ERCO,SUN,Solar,1,megawatthours,2024-02-24,6
8832,2024-02-24T07-06,ERCO,NG,Natural Gas,18219,megawatthours,2024-02-24,6
8829,2024-02-24T08-06,ERCO,NG,Natural Gas,17337,megawatthours,2024-02-24,7
8830,2024-02-24T08-06,ERCO,SUN,Solar,1939,megawatthours,2024-02-24,7
8831,2024-02-24T08-06,ERCO,WND,Wind,12296,megawatthours,2024-02-24,7
8828,2024-02-24T09-06,ERCO,WND,Wind,11160,megawatthours,2024-02-24,8
8827,2024-02-24T09-06,ERCO,SUN,Solar,11826,megawatthours,2024-02-24,8
8826,2024-02-24T09-06,ERCO,NG,Natural Gas,10718,megawatthours,2024-02-24,8
8825,2024-02-24T10-06,ERCO,WND,Wind,9650,megawatthours,2024-02-24,9
8824,2024-02-24T10-06,ERCO,SUN,Solar,16464,megawatthours,2024-02-24,9
8823,2024-02-24T10-06,ERCO,NG,Natural Gas,7723,megawatthours,2024-02-24,9
8821,2024-02-24T11-06,ERCO,SUN,Solar,14857,megawatthours,2024-02-24,10
8820,2024-02-24T11-06,ERCO,NG,Natural Gas,6360,megawatthours,2024-02-24,10
8822,2024-02-24T11-06,ERCO,WND,Wind,12993,megawatthours,2024-02-24,10
8819,2024-02-24T12-06,ERCO,WND,Wind,16233,megawatthours,2024-02-24,11
8818,2024-02-24T12-06,ERCO,SUN,Solar,11941,megawatthours,2024-02-24,11
8817,2024-02-24T12-06,ERCO,NG,Natural Gas,6267,megawatthours,2024-02-24,11
8816,2024-02-24T13-06,ERCO,WND,Wind,16973,megawatthours,2024-02-24,12
8815,2024-02-24T13-06,ERCO,SUN,Solar,11902,megawatthours,2024-02-24,12
8814,2024-02-24T13-06,ERCO,NG,Natural Gas,6005,megawatthours,2024-02-24,12
8811,2024-02-24T14-06,ERCO,NG,Natural Gas,5921,megawatthours,2024-02-24,13
8812,2024-02-24T14-06,ERCO,SUN,Solar,11272,megawatthours,2024-02-24,13
8813,2024-02-24T14-06,ERCO,WND,Wind,17898,megawatthours,2024-02-24,13
8810,2024-02-24T15-06,ERCO,WND,Wind,19368,megawatthours,2024-02-24,14
8809,2024-02-24T15-06,ERCO,SUN,Solar,10659,megawatthours,2024-02-24,14
8808,2024-02-24T15-06,ERCO,NG,Natural Gas,5668,megawatthours,2024-02-24,14
8807,2024-02-24T16-06,ERCO,WND,Wind,20741,megawatthours,2024-02-24,15
8806,2024-02-24T16-06,ERCO,SUN,Solar,10041,megawatthours,2024-02-24,15
8805,2024-02-24T16-06,ERCO,NG,Natural Gas,5572,megawatthours,2024-02-24,15
8803,2024-02-24T17-06,ERCO,SUN,Solar,8858,megawatthours,2024-02-24,16
8802,2024-02-24T17-06,ERCO,NG,Natural Gas,6747,megawatthours,2024-02-24,16
8804,2024-02-24T17-06,ERCO,WND,Wind,21784,megawatthours,2024-02-24,16
8799,2024-02-24T18-06,ERCO,NG,Natural Gas,9846,megawatthours,2024-02-24,17
8801,2024-02-24T18-06,ERCO,WND,Wind,21976,megawatthours,2024-02-24,17
8800,2024-02-24T18-06,ERCO,SUN,Solar,5238,megawatthours,2024-02-24,17
8798,2024-02-24T19-06,ERCO,WND,Wind,20924,megawatthours,2024-02-24,18
8797,2024-02-24T19-06,ERCO,SUN,Solar,410,megawatthours,2024-02-24,18
8796,2024-02-24T19-06,ERCO,NG,Natural Gas,14702,megawatthours,2024-02-24,18
8795,2024-02-24T20-06,ERCO,WND,Wind,22659,megawatthours,2024-02-24,19
8794,2024-02-24T20-06,ERCO,SUN,Solar,1,megawatthours,2024-02-24,19
8793,2024-02-24T20-06,ERCO,NG,Natural Gas,13542,megawatthours,2024-02-24,19
8790,2024-02-24T21-06,ERCO,NG,Natural Gas,10365,megawatthours,2024-02-24,20
8791,2024-02-24T21-06,ERCO,SUN,Solar,1,megawatthours,2024-02-24,20
8792,2024-02-24T21-06,ERCO,WND,Wind,25112,megawatthours,2024-02-24,20
8789,2024-02-24T22-06,ERCO,WND,Wind,25094,megawatthours,2024-02-24,21
8788,2024-02-24T22-06,ERCO,SUN,Solar,1,megawatthours,2024-02-24,21
8787,2024-02-24T22-06,ERCO,NG,Natural Gas,9369,megawatthours,2024-02-24,21
8786,2024-02-24T23-06,ERCO,WND,Wind,25038,megawatthours,2024-02-24,22
8785,2024-02-24T23-06,ERCO,SUN,Solar,1,megawatthours,2024-02-24,22
8784,2024-02-24T23-06,ERCO,NG,Natural Gas,8351,megawatthours,2024-02-24,22
8781,2024-02-25T00-06,ERCO,NG,Natural Gas,6279,megawatthours,2024-02-24,23
8782,2024-02-25T00-06,ERCO,SUN,Solar,1,megawatthours,2024-02-24,23
8783,2024-02-25T00-06,ERCO,WND,Wind,25681,megawatthours,2024-02-24,23
8780,2024-02-25T01-06,ERCO,WND,Wind,25156,megawatthours,2024-02-25,0
8779,2024-02-25T01-06,ERCO,SUN,Solar,1,megawatthours,2024-02-25,0
8778,2024-02-25T01-06,ERCO,NG,Natural Gas,5318,megawatthours,2024-02-25,0
8777,2024-02-25T02-06,ERCO,WND,Wind,24309,megawatthours,2024-02-25,1
8776,2024-02-25T02-06,ERCO,SUN,Solar,1,megawatthours,2024-02-25,1
8775,2024-02-25T02-06,ERCO,NG,Natural Gas,5359,megawatthours,2024-02-25,1
8772,2024-02-25T03-06,ERCO,NG,Natural Gas,5367,megawatthours,2024-02-25,2
8773,2024-02-25T03-06,ERCO,SUN,Solar,1,megawatthours,2024-02-25,2
8774,2024-02-25T03-06,ERCO,WND,Wind,23814,megawatthours,2024-02-25,2
8771,2024-02-25T04-06,ERCO,WND,Wind,23565,megawatthours,2024-02-25,3
8770,2024-02-25T04-06,ERCO,SUN,Solar,1,megawatthours,2024-02-25,3
8769,2024-02-25T04-06,ERCO,NG,Natural Gas,5383,megawatthours,2024-02-25,3
8768,2024-02-25T05-06,ERCO,WND,Wind,23488,megawatthours,2024-02-25,4
8767,2024-02-25T05-06,ERCO,SUN,Solar,1,megawatthours,2024-02-25,4
8766,2024-02-25T05-06,ERCO,NG,Natural Gas,5381,megawatthours,2024-02-25,4
8763,2024-02-25T06-06,ERCO,NG,Natural Gas,5447,megawatthours,2024-02-25,5
8764,2024-02-25T06-06,ERCO,SUN,Solar,1,megawatthours,2024-02-25,5
8765,2024-02-25T06-06,ERCO,WND,Wind,23478,megawatthours,2024-02-25,5
8762,2024-02-25T07-06,ERCO,WND,Wind,23475,megawatthours,2024-02-25,6
8761,2024-02-25T07-06,ERCO,SUN,Solar,2,megawatthours,2024-02-25,6
8760,2024-02-25T07-06,ERCO,NG,Natural Gas,5947,megawatthours,2024-02-25,6
8759,2024-02-25T08-06,ERCO,WND,Wind,21814,megawatthours,2024-02-25,7
8758,2024-02-25T08-06,ERCO,SUN,Solar,1878,megawatthours,2024-02-25,7
8757,2024-02-25T08-06,ERCO,NG,Natural Gas,6624,megawatthours,2024-02-25,7
8754,2024-02-25T09-06,ERCO,NG,Natural Gas,5336,megawatthours,2024-02-25,8
8755,2024-02-25T09-06,ERCO,SUN,Solar,7963,megawatthours,2024-02-25,8
8756,2024-02-25T09-06,ERCO,WND,Wind,18413,megawatthours,2024-02-25,8
8753,2024-02-25T10-06,ERCO,WND,Wind,15392,megawatthours,2024-02-25,9
8752,2024-02-25T10-06,ERCO,SUN,Solar,12700,megawatthours,2024-02-25,9
8751,2024-02-25T10-06,ERCO,NG,Natural Gas,5230,megawatthours,2024-02-25,9
8750,2024-02-25T11-06,ERCO,WND,Wind,14419,megawatthours,2024-02-25,10
8749,2024-02-25T11-06,ERCO,SUN,Solar,14267,megawatthours,2024-02-25,10
8748,2024-02-25T11-06,ERCO,NG,Natural Gas,5108,megawatthours,2024-02-25,10
8745,2024-02-25T12-06,ERCO,NG,Natural Gas,5055,megawatthours,2024-02-25,11
8746,2024-02-25T12-06,ERCO,SUN,Solar,14790,megawatthours,2024-02-25,11
8747,2024-02-25T12-06,ERCO,WND,Wind,14426,megawatthours,2024-02-25,11
8744,2024-02-25T13-06,ERCO,WND,Wind,15560,megawatthours,2024-02-25,12
8743,2024-02-25T13-06,ERCO,SUN,Solar,14860,megawatthours,2024-02-25,12
8742,2024-02-25T13-06,ERCO,NG,Natural Gas,5062,megawatthours,2024-02-25,12
8741,2024-02-25T14-06,ERCO,WND,Wind,15290,megawatthours,2024-02-25,13
8740,2024-02-25T14-06,ERCO,SUN,Solar,15998,megawatthours,2024-02-25,13
8739,2024-02-25T14-06,ERCO,NG,Natural Gas,5275,megawatthours,2024-02-25,13
8736,2024-02-25T15-06,ERCO,NG,Natural Gas,7314,megawatthours,2024-02-25,14
8737,2024-02-25T15-06,ERCO,SUN,Solar,16146,megawatthours,2024-02-25,14
8738,2024-02-25T15-06,ERCO,WND,Wind,14474,megawatthours,2024-02-25,14
8735,2024-02-25T16-06,ERCO,WND,Wind,14044,megawatthours,2024-02-25,15
8734,2024-02-25T16-06,ERCO,SUN,Solar,15475,megawatthours,2024-02-25,15
8733,2024-02-25T16-06,ERCO,NG,Natural Gas,8896,megawatthours,2024-02-25,15
8732,2024-02-25T17-06,ERCO,WND,Wind,12772,megawatthours,2024-02-25,16
8731,2024-02-25T17-06,ERCO,SUN,Solar,12715,megawatthours,2024-02-25,16
8730,2024-02-25T17-06,ERCO,NG,Natural Gas,13614,megawatthours,2024-02-25,16
8728,2024-02-25T18-06,ERCO,SUN,Solar,5522,megawatthours,2024-02-25,17
8727,2024-02-25T18-06,ERCO,NG,Natural Gas,20860,megawatthours,2024-02-25,17
8729,2024-02-25T18-06,ERCO,WND,Wind,11371,megawatthours,2024-02-25,17
8724,2024-02-25T19-06,ERCO,NG,Natural Gas,24455,megawatthours,2024-02-25,18
8725,2024-02-25T19-06,ERCO,SUN,Solar,294,megawatthours,2024-02-25,18
8726,2024-02-25T19-06,ERCO,WND,Wind,11149,megawatthours,2024-02-25,18
8723,2024-02-25T20-06,ERCO,WND,Wind,12006,megawatthours,2024-02-25,19
8722,2024-02-25T20-06,ERCO,SUN,Solar,0,megawatthours,2024-02-25,19
8721,2024-02-25T20-06,ERCO,NG,Natural Gas,24256,megawatthours,2024-02-25,19
8720,2024-02-25T21-06,ERCO,WND,Wind,13497,megawatthours,2024-02-25,20
8719,2024-02-25T21-06,ERCO,SUN,Solar,0,megawatthours,2024-02-25,20
8718,2024-02-25T21-06,ERCO,NG,Natural Gas,22649,megawatthours,2024-02-25,20
8715,2024-02-25T22-06,ERCO,NG,Natural Gas,20610,megawatthours,2024-02-25,21
8716,2024-02-25T22-06,ERCO,SUN,Solar,0,megawatthours,2024-02-25,21
8717,2024-02-25T22-06,ERCO,WND,Wind,14683,megawatthours,2024-02-25,21
8714,2024-02-25T23-06,ERCO,WND,Wind,15925,megawatthours,2024-02-25,22
8713,2024-02-25T23-06,ERCO,SUN,Solar,0,megawatthours,2024-02-25,22
8712,2024-02-25T23-06,ERCO,NG,Natural Gas,17450,megawatthours,2024-02-25,22
8711,2024-02-26T00-06,ERCO,WND,Wind,17345,megawatthours,2024-02-25,23
8710,2024-02-26T00-06,ERCO,SUN,Solar,0,megawatthours,2024-02-25,23
8709,2024-02-26T00-06,ERCO,NG,Natural Gas,14512,megawatthours,2024-02-25,23
8706,2024-02-26T01-06,ERCO,NG,Natural Gas,11281,megawatthours,2024-02-26,0
8707,2024-02-26T01-06,ERCO,SUN,Solar,1,megawatthours,2024-02-26,0
8708,2024-02-26T01-06,ERCO,WND,Wind,19211,megawatthours,2024-02-26,0
8705,2024-02-26T02-06,ERCO,WND,Wind,18438,megawatthours,2024-02-26,1
8704,2024-02-26T02-06,ERCO,SUN,Solar,0,megawatthours,2024-02-26,1
8703,2024-02-26T02-06,ERCO,NG,Natural Gas,10561,megawatthours,2024-02-26,1
8702,2024-02-26T03-06,ERCO,WND,Wind,17805,megawatthours,2024-02-26,2
8701,2024-02-26T03-06,ERCO,SUN,Solar,0,megawatthours,2024-02-26,2
8700,2024-02-26T03-06,ERCO,NG,Natural Gas,10580,megawatthours,2024-02-26,2
8697,2024-02-26T04-06,ERCO,NG,Natural Gas,10544,megawatthours,2024-02-26,3
8698,2024-02-26T04-06,ERCO,SUN,Solar,0,megawatthours,2024-02-26,3
8699,2024-02-26T04-06,ERCO,WND,Wind,17506,megawatthours,2024-02-26,3
8696,2024-02-26T05-06,ERCO,WND,Wind,17435,megawatthours,2024-02-26,4
8695,2024-02-26T05-06,ERCO,SUN,Solar,0,megawatthours,2024-02-26,4
8694,2024-02-26T05-06,ERCO,NG,Natural Gas,11048,megawatthours,2024-02-26,4
8693,2024-02-26T06-06,ERCO,WND,Wind,18047,megawatthours,2024-02-26,5
8692,2024-02-26T06-06,ERCO,SUN,Solar,1,megawatthours,2024-02-26,5
8691,2024-02-26T06-06,ERCO,NG,Natural Gas,12203,megawatthours,2024-02-26,5
8689,2024-02-26T07-06,ERCO,SUN,Solar,1,megawatthours,2024-02-26,6
8688,2024-02-26T07-06,ERCO,NG,Natural Gas,14005,megawatthours,2024-02-26,6
8690,2024-02-26T07-06,ERCO,WND,Wind,17820,megawatthours,2024-02-26,6
8687,2024-02-26T08-06,ERCO,WND,Wind,19075,megawatthours,2024-02-26,7
8686,2024-02-26T08-06,ERCO,SUN,Solar,1076,megawatthours,2024-02-26,7
8685,2024-02-26T08-06,ERCO,NG,Natural Gas,13375,megawatthours,2024-02-26,7
8684,2024-02-26T09-06,ERCO,WND,Wind,17438,megawatthours,2024-02-26,8
8683,2024-02-26T09-06,ERCO,SUN,Solar,7159,megawatthours,2024-02-26,8
8682,2024-02-26T09-06,ERCO,NG,Natural Gas,10947,megawatthours,2024-02-26,8
8679,2024-02-26T10-06,ERCO,NG,Natural Gas,10187,megawatthours,2024-02-26,9
8680,2024-02-26T10-06,ERCO,SUN,Solar,11522,megawatthours,2024-02-26,9
8681,2024-02-26T10-06,ERCO,WND,Wind,14510,megawatthours,2024-02-26,9
8678,2024-02-26T11-06,ERCO,WND,Wind,13433,megawatthours,2024-02-26,10
8677,2024-02-26T11-06,ERCO,SUN,Solar,12575,megawatthours,2024-02-26,10
8676,2024-02-26T11-06,ERCO,NG,Natural Gas,11559,megawatthours,2024-02-26,10
8675,2024-02-26T12-06,ERCO,WND,Wind,14930,megawatthours,2024-02-26,11
8674,2024-02-26T12-06,ERCO,SUN,Solar,13438,megawatthours,2024-02-26,11
8673,2024-02-26T12-06,ERCO,NG,Natural Gas,10334,megawatthours,2024-02-26,11
8670,2024-02-26T13-06,ERCO,NG,Natural Gas,9692,megawatthours,2024-02-26,12
8671,2024-02-26T13-06,ERCO,SUN,Solar,13491,megawatthours,2024-02-26,12
8672,2024-02-26T13-06,ERCO,WND,Wind,17138,megawatthours,2024-02-26,12
8669,2024-02-26T14-06,ERCO,WND,Wind,18770,megawatthours,2024-02-26,13
8668,2024-02-26T14-06,ERCO,SUN,Solar,12463,megawatthours,2024-02-26,13
8667,2024-02-26T14-06,ERCO,NG,Natural Gas,10719,megawatthours,2024-02-26,13
8666,2024-02-26T15-06,ERCO,WND,Wind,20360,megawatthours,2024-02-26,14
8665,2024-02-26T15-06,ERCO,SUN,Solar,11233,megawatthours,2024-02-26,14
8664,2024-02-26T15-06,ERCO,NG,Natural Gas,12196,megawatthours,2024-02-26,14
8661,2024-02-26T16-06,ERCO,NG,Natural Gas,13974,megawatthours,2024-02-26,15
8662,2024-02-26T16-06,ERCO,SUN,Solar,10614,megawatthours,2024-02-26,15
