BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
SOCO,"7/31/2022, Central Time",0,29980,21376,8605,-10,381795,130162,139810
SOCO,"8/1/2022, Central Time",0,27515,21400,7519,5,408731,140799,141046
SOCO,"8/2/2022, Central Time",0,21971,20698,6092,33,435846,145409,140928
SOCO,"8/3/2022, Central Time",0,22566,18773,7855,49,446959,143601,131285
SOCO,"8/4/2022, Central Time",0,25509,18943,8483,-14,455511,144616,118917
SOCO,"8/5/2022, Central Time",0,27559,17804,8506,-11,458844,158467,118523
SOCO,"8/6/2022, Central Time",0,22791,13276,8026,-13,446066,149009,124470
SOCO,"8/7/2022, Central Time",0,19207,12375,7392,-17,435073,146234,134226
SOCO,"8/8/2022, Central Time",0,21058,18884,6641,-10,449427,148109,141264
SOCO,"8/9/2022, Central Time",0,24812,19473,7016,99,448758,150226,141362
SOCO,"8/10/2022, Central Time",0,17752,18921,6917,-12,437546,150252,141495
SOCO,"8/11/2022, Central Time",0,18012,20530,6654,-12,422553,139853,141748
SOCO,"8/12/2022, Central Time",0,19025,23220,7419,-8,410440,141323,141551
SOCO,"8/13/2022, Central Time",0,20194,16614,7303,-12,376756,135866,141787
SOCO,"8/14/2022, Central Time",0,28449,15552,8139,-10,379850,140304,141970
SOCO,"8/15/2022, Central Time",0,27591,17173,8278,-8,441625,144237,141529
SOCO,"8/16/2022, Central Time",0,24134,17528,8124,91,441635,133377,141232
SOCO,"8/17/2022, Central Time",0,19038,15367,8600,-13,403663,122901,141560
SOCO,"8/18/2022, Central Time",0,12473,16429,8404,-10,413227,124244,141559
SOCO,"8/19/2022, Central Time",0,18540,14440,8088,-12,402181,119930,141434
SOCO,"8/20/2022, Central Time",0,21661,12974,7407,-13,417373,114435,140896
SOCO,"8/21/2022, Central Time",0,17792,16787,6153,-10,405983,112586,141172
SOCO,"8/22/2022, Central Time",0,15477,19735,5495,53,425504,127498,140338
SOCO,"8/23/2022, Central Time",0,13828,19625,6354,94,423564,136974,140270
SOCO,"8/24/2022, Central Time",0,13848,21837,6339,61,427777,115403,141116
SOCO,"8/25/2022, Central Time",0,11454,20852,6158,-14,418790,124889,141415
SOCO,"8/26/2022, Central Time",0,16758,21030,7726,-14,449143,112280,141337
SOCO,"8/27/2022, Central Time",0,16711,16136,7241,-11,436325,116080,141177
SOCO,"8/28/2022, Central Time",0,20715,14603,6308,-15,434472,118975,140779
SOCO,"8/29/2022, Central Time",0,20193,18204,6158,-11,478329,128193,140517
SOCO,"8/30/2022, Central Time",0,20909,18008,5990,111,457957,142994,140116
SOCO,"8/31/2022, Central Time",0,22604,19723,6131,-15,438993,152438,139664
SOCO,"9/1/2022, Central Time",0,17230,17071,6360,-11,426078,156369,139771
SOCO,"9/2/2022, Central Time",0,20260,14442,6131,-10,429675,146123,139555
SOCO,"9/3/2022, Central Time",0,20921,10919,6118,-13,414150,131482,135635
SOCO,"9/4/2022, Central Time",0,14683,17610,6333,-13,377460,121065,135019
SOCO,"9/5/2022, Central Time",0,19322,35350,6132,8,357937,121723,137689
SOCO,"9/6/2022, Central Time",0,24082,40159,7279,-10,413297,125235,137905
SOCO,"9/7/2022, Central Time",0,19046,32298,8163,9,441016,122196,137868
SOCO,"9/8/2022, Central Time",0,16153,24779,8455,-11,414243,119165,138921
SOCO,"9/9/2022, Central Time",0,8711,18765,8448,-9,397296,94356,138840
SOCO,"9/10/2022, Central Time",0,8330,13848,8358,-12,364049,94404,134733
SOCO,"9/11/2022, Central Time",0,14463,13161,8296,-10,389251,97976,137148
SOCO,"9/12/2022, Central Time",0,18093,16457,8073,-8,416221,98596,137573
SOCO,"9/13/2022, Central Time",0,26805,18274,8310,-13,353162,94386,138291
SOCO,"9/14/2022, Central Time",0,28699,20065,8036,34,352687,99941,138684
SOCO,"9/15/2022, Central Time",0,27914,19158,8609,-8,371466,104680,138204
SOCO,"9/16/2022, Central Time",0,26467,16741,8678,-10,358996,106955,137893
SOCO,"9/17/2022, Central Time",0,25940,10622,8801,-14,349020,108193,137527
SOCO,"9/18/2022, Central Time",0,25507,9182,8620,-9,366647,108832,123160
SOCO,"9/19/2022, Central Time",0,25994,13775,8657,-9,416786,124253,119945
SOCO,"9/20/2022, Central Time",0,25784,16404,8488,29,426660,154766,120135
SOCO,"9/21/2022, Central Time",0,26144,17185,8170,-10,432959,169911,119949
SOCO,"9/22/2022, Central Time",0,26946,16629,8095,-11,411936,176264,119654
SOCO,"9/23/2022, Central Time",0,28997,14471,8348,-9,321874,136901,120996
SOCO,"9/24/2022, Central Time",0,28753,10468,8151,-11,301723,117045,121273
SOCO,"9/25/2022, Central Time",0,25967,11751,8552,-10,310171,116621,120684
SOCO,"9/26/2022, Central Time",0,26056,16802,8374,-9,343255,120163,120536
SOCO,"9/27/2022, Central Time",0,23300,15445,7747,-10,301795,109566,121464
SOCO,"9/28/2022, Central Time",0,21216,14395,8136,41,292710,93345,121702
SOCO,"9/29/2022, Central Time",0,18239,11829,7891,-12,292200,90069,121704
SOCO,"9/30/2022, Central Time",0,16011,12167,7886,-11,288394,90039,121498
SOCO,"10/1/2022, Central Time",0,28315,10227,6113,-9,273385,85498,121418
SOCO,"10/2/2022, Central Time",0,27229,10531,7298,-11,271174,87288,121475
SOCO,"10/3/2022, Central Time",0,22797,14293,6907,6,306677,85604,121433
SOCO,"10/4/2022, Central Time",0,26608,14858,6617,58,314907,85798,121558
SOCO,"10/5/2022, Central Time",0,25756,15459,5420,-14,312437,86228,121508
SOCO,"10/6/2022, Central Time",0,27637,13410,5004,47,316009,87742,121407
SOCO,"10/7/2022, Central Time",0,26623,14287,4734,-11,300613,90112,121120
SOCO,"10/8/2022, Central Time",0,24585,11465,4780,-11,270420,89298,120959
SOCO,"10/9/2022, Central Time",0,24212,10399,5459,-13,264064,82212,114843
SOCO,"10/10/2022, Central Time",0,24110,13386,4786,-9,327237,78621,99044
SOCO,"10/11/2022, Central Time",0,19806,14240,4889,29,338942,82272,98659
SOCO,"10/12/2022, Central Time",0,8662,13831,4989,60,338611,100607,98305
SOCO,"10/13/2022, Central Time",0,20535,11356,5611,-11,316801,96772,98483
SOCO,"10/14/2022, Central Time",0,26701,10167,6073,-11,291685,91066,99398
SOCO,"10/15/2022, Central Time",0,26199,9323,6162,-16,290047,90878,99416
