Time Bucket (America/New_York),30 Bellevue_1 (kWatts),30 Bellevue_2 (kWatts),Tesla Charger (kWatts),Heat Pump Attic (kWatts),Heat Pump Basement (kWatts),Oven (kWatts)
10/29/22 16:45,1.3053,1.2118,0,0.0021,1.6078,0.0022
10/29/22 17:00,0.4017,0.3242,0,0.003,0.0027,0.0021
10/29/22 17:15,0.8981,0.8558,0,0.0025,0.7714,0.0024
10/29/22 17:30,0.9918,0.9092,0,0.0024,0.9696,0.0024
10/29/22 17:45,0.5569,0.4945,0,0.0025,0.0085,0.003
10/29/22 18:00,1.5597,2.3642,0.0001,0.0051,1.9275,0.0109
10/29/22 18:15,0.4913,1.3672,0.0006,0.007,0.0014,0.0111
10/29/22 18:30,1.509,2.0379,0,0.7875,0.948,0.0099
10/29/22 18:45,1.0532,1.389,0.0001,0.0048,0.9299,0.0071
10/29/22 19:00,0.5623,0.7793,0.0001,0.0048,0.1176,0.0061
10/29/22 19:15,2.0282,2.2244,0,0.7217,2.0519,0.0075
10/29/22 19:30,0.5946,0.7773,0.0001,0.0181,0.0031,0.0047
10/29/22 19:45,1.5694,1.8979,0,0.7387,1.1357,0.0069
10/29/22 20:00,2.5769,2.8198,0,3.6028,0.4074,0.0109
10/29/22 20:15,2.6714,2.8968,0,3.1104,0.9893,0.0104
10/29/22 20:30,0.7033,0.6342,0,0.2699,0.0938,0.0036
10/29/22 20:45,1.6098,1.6766,0,0.75,1.372,0.0052
10/29/22 21:00,1.011,1.1861,0,0.3174,0.658,0.005
10/29/22 21:15,2.8881,2.9231,0,3.6913,0.761,0.0097
10/29/22 21:30,2.1504,2.1278,0,1.7719,1.2381,0.0066
10/29/22 21:45,1.4293,1.5173,0,1.6475,0.0014,0.0072
10/29/22 22:00,1.3684,1.3742,0,1.6034,0.0016,0.0067
10/29/22 22:15,2.3301,2.2486,0,3.6744,0.0023,0.0095
10/29/22 22:30,2.2842,2.2336,0,3.4469,0.0021,0.0097
10/29/22 22:45,2.385,2.3963,0,3.5421,0.0022,0.0103
10/29/22 23:00,1.2322,1.224,0,1.4894,0.0017,0.0065
10/29/22 23:15,1.0292,1.0179,0,1.0997,0.001,0.0063
10/29/22 23:30,0.5672,0.6166,0,0.0419,0.0009,0.0053
10/29/22 23:45,2.0536,2.1372,0,2.9726,0.0021,0.0101
10/30/22 0:00,0.9684,1.0964,0,0.8303,0.0012,0.0078
10/30/22 0:15,0.937,0.9056,0,0.7463,0.0012,0.0058
10/30/22 0:30,0.6768,0.5978,0,0.2458,0.0143,0.0041
10/30/22 0:45,1.5517,1.5938,0,1.9161,0.0344,0.0081
10/30/22 1:00,1.5259,1.5452,0,1.8089,0.0344,0.0075
10/30/22 1:15,0.5966,0.5451,0,0.0576,0.034,0.0044
10/30/22 1:30,0.9385,1.0275,0,0.6999,0.0343,0.006
10/30/22 1:45,1.5254,1.8649,0,1.8251,0.0347,0.0094
10/30/22 2:00,0.9845,1.0357,0,0.746,0.0341,0.0073
10/30/22 2:15,0.751,0.7547,0,0.3215,0.0341,0.0054
10/30/22 2:30,1.3509,1.4693,0,1.5034,0.0342,0.008
10/30/22 2:45,1.4081,1.529,0,1.5423,0.0345,0.0083
10/30/22 3:00,0.7344,0.7941,0,0.2552,0.0188,0.0049
10/30/22 3:15,1.1883,1.2529,0,1.1882,0.0015,0.0064
10/30/22 3:30,8.503,8.7783,13.9461,1.8321,0.0081,0.0215
10/30/22 3:45,0.8271,0.9604,0,0.4711,0.0165,0.0059
10/30/22 4:00,1.0913,1.1213,0,0.9808,0.0342,0.0055
10/30/22 4:15,1.5016,1.5771,0,1.665,0.0342,0.0072
10/30/22 4:30,1.1796,1.3294,0,1.1687,0.0342,0.0075
10/30/22 4:45,0.7316,0.8105,0,0.0963,0.0338,0.0059
10/30/22 5:00,0.814,0.9661,0,0.5485,0.0337,0.0065
10/30/22 5:15,0.5732,0.7853,0,0.0042,0.0338,0.0063
10/30/22 5:30,0.7081,1.7231,0.001,0.0091,0.0344,0.0132
10/30/22 5:45,0.5847,1.4564,0.0004,0.0079,0.0341,0.0118
10/30/22 6:00,0.7499,1.3199,0.0002,0.0067,0.0341,0.0099
10/30/22 6:15,0.7487,0.9981,0.0001,0.0053,0.0048,0.0072
10/30/22 6:30,0.686,0.9828,0.0002,0.0054,0.0015,0.007
10/30/22 6:45,0.665,0.8869,0.0001,0.005,0.0055,0.0064
10/30/22 7:00,0.7702,1.0265,0.0001,0.0054,0.0337,0.0071
10/30/22 7:15,0.7504,1.0015,0.0001,0.0052,0.0338,0.007
10/30/22 7:30,0.6353,1.0365,0.0001,0.0056,0.0337,0.0069
10/30/22 7:45,0.6617,1.2681,0.0001,0.043,0.034,0.0074
10/30/22 8:00,0.6848,0.859,0.0001,0.0421,0.0334,0.0061
10/30/22 8:15,1.4808,1.9346,0.0004,0.9203,0.6533,0.0096
10/30/22 8:30,1.2994,1.3233,0,0.1063,1.2579,0.0047
10/30/22 8:45,0.5475,0.4329,0,0.0042,0.001,0.0031
10/30/22 9:00,1.4155,1.352,0,1.6001,0.0017,0.0059
10/30/22 9:15,0.5629,0.5311,0,0.0046,0.0012,0.0037
10/30/22 9:30,0.5857,0.4627,0,0.0041,0.0012,0.0029
10/30/22 9:45,1.3401,1.269,0,1.493,0.0018,0.0058
10/30/22 10:00,0.8111,0.8667,0,0.3867,0.0012,0.0053
10/30/22 10:15,2.6186,2.6783,0,4.0775,0.0031,0.0104
10/30/22 10:30,2.1176,2.1072,0,3.1388,0.0021,0.0086
10/30/22 10:45,1.2924,1.2728,0,1.51,0.0014,0.0059
10/30/22 11:00,0.4261,0.4645,0,0.0048,0.0008,0.0034
10/30/22 11:15,0.9261,0.8832,0,0.685,0.0013,0.0048
10/30/22 11:30,0.5504,0.4658,0,0.0034,0.0011,0.0031
10/30/22 11:45,0.4714,0.4538,0,0.004,0.0011,0.0029
10/30/22 12:00,0.8865,0.8526,0,0.6679,0.0012,0.0042
10/30/22 12:15,0.5382,0.4391,0,0.0046,0.0011,0.003
10/30/22 12:30,0.5277,0.4084,0,0.0042,0.0011,0.0028
10/30/22 12:45,0.8113,0.7243,0,0.6616,0.0012,0.0039
10/30/22 13:00,0.5356,0.6149,0,0.0048,0.0009,0.0041
10/30/22 13:15,0.5268,0.5399,0,0.0037,0.0008,0.0036
10/30/22 13:30,0.4372,0.6155,0,0.0053,0.0009,0.004
10/30/22 13:45,0.8682,1.1174,0,0.6195,0.0013,0.0054
10/30/22 14:00,0.513,0.4209,0,0.0041,0.001,0.0034
10/30/22 14:15,0.4425,0.3463,0,0.004,0.001,0.0028
10/30/22 14:30,0.5112,0.5058,0,0.0041,0.001,0.0032
10/30/22 14:45,0.4404,0.5807,0,0.0045,0.0007,0.0037
10/30/22 15:00,0.5031,0.6378,0,0.0044,0.0009,0.004
10/30/22 15:15,0.4356,0.4648,0,0.0044,0.0009,0.003
10/30/22 15:30,0.4957,0.5229,0,0.0044,0.0009,0.0032
10/30/22 15:45,0.4254,0.6113,0,0.0052,0.001,0.0042
10/30/22 16:00,1.2091,1.3719,0,0.0031,1.4254,0.0041
10/30/22 16:15,1.0999,1.2741,0,0.0035,1.2192,0.0034
10/30/22 16:30,0.6197,0.6796,0,0.0034,0.0025,0.003
10/30/22 16:45,1.1016,1.1837,0,0.0034,1.0419,0.0032
10/30/22 17:00,0.6299,0.4867,0,0.0036,0.0179,0.0023
10/30/22 17:15,0.8091,0.4649,0,0.0035,0.0008,0.0018
10/30/22 17:30,2.565,1.8247,0,2.5774,0.0013,0.0054
10/30/22 17:45,2.2793,1.7182,0,2.3002,0.0011,0.0056
10/30/22 18:00,1.7092,1.7083,0,0.7817,0.0035,0.008
10/30/22 18:15,1.5621,1.2424,0,0.007,0.005,0.0047
10/30/22 18:30,1.5419,1.268,0.0001,0.0071,0.0047,0.0057
10/30/22 18:45,0.8181,1.466,0.0002,0.0076,0.0022,0.0095
10/30/22 19:00,1.1649,0.7668,0,0.0027,0.0012,0.0032
10/30/22 19:15,1.275,0.7975,0,0.002,0.0009,0.0029
10/30/22 19:30,1.4767,1.0359,0.0001,0.0041,0.0024,0.0039
10/30/22 19:45,1.3348,0.97,0,0.0044,0.0025,0.0039
10/30/22 20:00,1.3199,0.7735,0,0.0028,0.0013,0.0033
10/30/22 20:15,0.8667,1.1698,0.0003,0.0055,0.0015,0.0072
10/30/22 20:30,1.7522,1.6092,0,1.9085,0.0018,0.0064
10/30/22 20:45,2.4179,2.3599,0,3.3908,0.0022,0.0084
10/30/22 21:00,1.6716,1.6643,0,2.1294,0.0014,0.0058
10/30/22 21:15,2.1641,2.2744,0,2.6263,0.4822,0.0077
10/30/22 21:30,2.3346,2.4717,0,2.4516,1.0006,0.008
10/30/22 21:45,0.4904,0.5314,0,0.0029,0.0006,0.0027
10/30/22 22:00,1.1438,1.316,0,1.1489,0.0012,0.006
10/30/22 22:15,0.8405,0.9758,0,0.6879,0.0011,0.0049
10/30/22 22:30,0.4981,0.5752,0,0.0037,0.0011,0.0036
10/30/22 22:45,1.0636,1.1462,0,1.0137,0.0012,0.0055
10/30/22 23:00,2.3716,2.4118,0,3.6803,0.0024,0.01
10/30/22 23:15,2.1632,2.1706,0,3.1577,0.0021,0.0097
10/30/22 23:30,1.6129,1.6287,0,2.0523,0.0017,0.008
10/30/22 23:45,0.8245,0.7186,0,0.717,0.0013,0.0045
10/31/22 0:00,1.2091,1.1377,0,1.4656,0.0016,0.0057
10/31/22 0:15,0.6041,0.6986,0,0.1214,0.0012,0.0055
10/31/22 0:30,1.858,1.9201,0,2.5646,0.012,0.0091
10/31/22 0:45,2.2065,2.2262,0,3.3694,0.0343,0.0095
10/31/22 1:00,2.0928,2.095,0,2.9913,0.0345,0.0097
10/31/22 1:15,1.4458,1.5055,0,1.743,0.0343,0.0081
10/31/22 1:30,0.8333,0.8805,0,0.6903,0.0342,0.0049
10/31/22 1:45,0.4479,0.5355,0,0.0052,0.0172,0.0037
10/31/22 2:00,1.4748,1.5184,0,1.765,0.0021,0.0081
10/31/22 2:15,0.5758,0.6843,0,0.0802,0.0015,0.0056
10/31/22 2:30,0.8548,0.7689,0,0.6081,0.0012,0.0048
10/31/22 2:45,1.2607,1.1885,0,1.3775,0.0078,0.0062
10/31/22 3:00,0.6105,0.8125,0,0.0812,0.0339,0.0064
10/31/22 3:15,1.2817,1.3966,0,1.3664,0.0342,0.008
10/31/22 3:30,1.002,1.008,0,0.8454,0.034,0.0059
10/31/22 3:45,0.5962,0.5834,0,0.0618,0.0339,0.0043
10/31/22 4:00,2.218,2.4318,0,3.2716,0.018,0.0112
10/31/22 4:15,2.0543,2.0767,0,3.0824,0.0021,0.0094
10/31/22 4:30,1.9919,2.9289,0.0003,2.7722,0.0034,0.0148
10/31/22 4:45,1.9685,2.8201,0,2.7201,0.003,0.0142
10/31/22 5:00,0.8827,1.5493,0.0003,0.772,0.0016,0.0102
10/31/22 5:15,0.4381,0.721,0.0001,0.0052,0.0154,0.0059
10/31/22 5:30,1.7298,1.9489,0,1.4277,0.7879,0.0083
10/31/22 5:45,3.003,3.3798,0,2.9427,1.9072,0.0111
10/31/22 6:00,2.6808,3.053,0,2.4647,1.6384,0.0107
10/31/22 6:15,1.4107,1.635,0,0.0092,1.562,0.0057
10/31/22 6:30,3.0791,2.8853,0.0001,0.0033,1.5398,2.7193
10/31/22 6:45,1.5854,1.4664,0.0002,0.0043,0.0889,1.34
10/31/22 7:00,1.4973,0.8491,0,0.0031,0.0032,0.1231
10/31/22 7:15,2.0423,0.9393,0,0.0031,0.0056,0.1217
10/31/22 7:30,1.2749,0.9311,0,0.0046,0.0035,0.1224
10/31/22 7:45,1.0249,1.3297,0,0.1108,0.0021,0.1234
10/31/22 8:00,2.2208,2.333,0,2.9016,0.0027,0.1237
10/31/22 8:15,1.9554,2.1924,0,2.4244,0.0022,0.1237
10/31/22 8:30,1.3302,1.313,0,1.0809,0.0014,0.1227
10/31/22 8:45,0.7617,0.7573,0,0.0036,0.0011,0.0179
10/31/22 9:00,0.7734,0.5518,0,0.003,0.001,0.0031
10/31/22 9:15,0.891,0.6451,0,0.0029,0.0011,0.0028
10/31/22 9:30,0.6578,0.517,0,0.0027,0.0009,0.0028
10/31/22 9:45,0.6516,0.4414,0,0.0688,0.0008,0.015
10/31/22 10:00,3.4606,3.0974,0,2.621,0.0031,2.2802
10/31/22 10:15,2.7936,1.9673,0,1.8764,0.0047,0.8741
10/31/22 10:30,1.352,0.8813,0,0.0035,0.0025,0.9208
10/31/22 10:45,1.094,0.8354,0,0.0039,0.0016,0.9278
10/31/22 11:00,1.0057,0.7805,0,0.0034,0.0012,0.8277
10/31/22 11:15,0.6564,0.4835,0,0.0035,0.001,0.1228
10/31/22 11:30,0.7394,0.5678,0,0.0036,0.0012,0.1234
10/31/22 11:45,0.8451,0.5322,0,0.0024,0.0009,0.1229
10/31/22 12:00,0.7504,0.5238,0,0.003,0.0009,0.124
10/31/22 12:15,1.0954,0.5556,0,0.0026,0.0011,0.1237
10/31/22 12:30,0.7271,0.359,0,0.0031,0.0009,0.1243
10/31/22 12:45,0.7373,0.5685,0,0.0032,0.0009,0.121
10/31/22 13:00,0.5432,0.395,0,0.0032,0.0007,0.0022
10/31/22 13:15,0.5247,0.4022,0,0.0036,0.0008,0.0027
10/31/22 13:30,0.6299,0.5998,0,0.0041,0.0008,0.0028
10/31/22 13:45,0.5833,0.7307,0,0.0049,0.0008,0.0034
10/31/22 14:00,0.5169,0.3895,0,0.0032,0.0006,0.0028
10/31/22 14:15,0.4951,0.6155,0,0.0039,0.0008,0.0046
10/31/22 14:30,0.4464,0.5702,0,0.0044,0.0007,0.0046
10/31/22 14:45,0.4971,0.592,0,0.0042,0.0008,0.0039
10/31/22 15:00,0.4636,0.5853,0,0.0045,0.0008,0.0035
10/31/22 15:15,0.8062,0.597,0,0.0027,0.0006,0.0023
10/31/22 15:30,0.4584,0.5078,0,0.0041,0.0008,0.0028
10/31/22 15:45,0.6299,0.7795,0,0.0046,0.0012,0.0042
10/31/22 16:00,0.4414,0.5436,0,0.0039,0.0008,0.0031
10/31/22 16:15,0.4348,0.4583,0,0.0036,0.0007,0.0026
10/31/22 16:30,0.5719,1.4154,0.0002,0.0074,0.0011,0.0102
10/31/22 16:45,1.6491,2.5298,0.0021,0.0079,0.0017,2.3228
10/31/22 17:00,2.0714,2.2654,0.0007,0.0042,0.0014,2.3345
10/31/22 17:15,1.1219,1.1426,0.0001,0.0047,0.0021,0.7525
10/31/22 17:30,0.5601,0.7107,0.0001,0.0041,0.0007,0.1211
10/31/22 17:45,0.5906,0.7083,0.0001,0.0046,0.0009,0.1211
10/31/22 18:00,1.4049,0.7954,0,0.003,0.0026,0.1205
10/31/22 18:15,0.969,0.6907,0,0.0031,0.0011,0.1212
10/31/22 18:30,1.83,0.872,0.0001,0.0013,0.0032,0.121
10/31/22 18:45,1.0149,0.7965,0,0.0031,0.0012,0.1224
10/31/22 19:00,0.5526,0.6381,0,0.0041,0.0011,0.1231
10/31/22 19:15,0.5872,0.7906,0.0001,0.0048,0.0009,0.1241
10/31/22 19:30,0.5681,0.804,0.0001,0.0047,0.0009,0.0182
10/31/22 19:45,0.5806,1.11,0.0001,0.0058,0.001,0.0065
10/31/22 20:00,0.4833,0.7699,0.0002,0.0044,0.0007,0.0058
10/31/22 20:15,0.5259,0.7557,0,0.0041,0.0008,0.0048
10/31/22 20:30,0.8602,0.439,0,0.0022,0.0009,0.0016
10/31/22 20:45,1.1032,0.4883,0,0.0018,0.0013,0.0013
10/31/22 21:00,0.5202,0.754,0,0.0044,0.0008,0.0058
10/31/22 21:15,0.5542,0.4958,0,0.0027,0.0005,0.0029
10/31/22 21:30,0.4918,0.4085,0,0.003,0.0007,0.0029
10/31/22 21:45,0.5286,0.4867,0,0.0029,0.0007,0.0031
10/31/22 22:00,0.4263,0.3561,0,0.0032,0.0008,0.0028
10/31/22 22:15,0.5761,0.5242,0,0.1679,0.0008,0.0032
10/31/22 22:30,0.6765,0.7488,0,0.4313,0.0008,0.0052
10/31/22 22:45,1.0331,1.1147,0,1.0562,0.0011,0.0064
10/31/22 23:00,0.4563,0.4918,0,0.0043,0.0009,0.0038
10/31/22 23:15,0.41,0.4945,0,0.0043,0.0007,0.0042
10/31/22 23:30,0.4664,0.4286,0,0.0038,0.0008,0.0033
10/31/22 23:45,0.4118,0.3549,0,0.0039,0.0007,0.003
11/1/22 0:00,0.4663,0.4664,0,0.0048,0.0009,0.004
11/1/22 0:15,0.4555,0.4261,0,0.0045,0.0008,0.0037
11/1/22 0:30,0.416,0.3603,0,0.0043,0.0009,0.0033
11/1/22 0:45,0.4659,0.4645,0,0.0041,0.0008,0.004
11/1/22 1:00,0.4647,0.42,0,0.0043,0.0008,0.0038
11/1/22 1:15,0.4158,0.4447,0,0.0043,0.0007,0.0043
11/1/22 1:30,0.463,0.7447,0,0.0051,0.0011,0.0058
11/1/22 1:45,0.4295,0.8148,0,0.0228,0.0013,0.0055
11/1/22 2:00,0.8335,1.0203,0,0.6716,0.001,0.0068
11/1/22 2:15,0.4668,0.6325,0,0.0046,0.0008,0.0045
11/1/22 2:30,0.4182,0.5201,0,0.0044,0.001,0.0042
11/1/22 2:45,0.832,0.9548,0,0.6268,0.001,0.0058
11/1/22 3:00,0.4142,0.5678,0,0.0043,0.0011,0.0044
11/1/22 3:15,0.6277,0.7456,0,0.2787,0.001,0.0046
11/1/22 3:30,0.7044,0.7647,0,0.4339,0.0011,0.0045
11/1/22 3:45,0.8031,0.9921,0,0.6976,0.001,0.0059
11/1/22 4:00,0.4741,0.6289,0,0.0044,0.0008,0.0046
11/1/22 4:15,0.4097,0.5971,0,0.0044,0.0006,0.0042
11/1/22 4:30,0.8618,1.9626,0.0005,0.7096,0.002,0.013
11/1/22 4:45,0.4615,1.4296,0.0005,0.008,0.0012,0.0118
11/1/22 5:00,0.5302,0.9031,0.0002,0.183,0.0011,0.0075
11/1/22 5:15,0.7469,1.0537,0.0001,0.5136,0.0013,0.0077
11/1/22 5:30,0.4752,0.8449,0,0.006,0.001,0.0074
11/1/22 5:45,0.4251,0.5978,0.0001,0.0056,0.0011,0.0053
11/1/22 6:00,0.5416,0.6838,0,0.0051,0.0009,0.0053
11/1/22 6:15,0.6616,0.8716,0,0.0054,0.0015,0.0054
11/1/22 6:30,1.8787,1.2163,0.0001,0.0031,1.1295,0.0041
11/1/22 6:45,1.0951,0.771,0,0.0046,0.0024,0.0037
11/1/22 7:00,1.1872,0.8032,0,0.0037,0.0018,0.004
11/1/22 7:15,1.116,1.1196,0.0001,0.0053,0.0025,0.0066
11/1/22 7:30,1.2593,1.339,0.0009,0.2866,0.0019,0.0064
11/1/22 7:45,2.2006,2.5443,0,2.9537,0.003,0.009
11/1/22 8:00,0.8579,0.8664,0,0.4455,0.0013,0.0052
11/1/22 8:15,0.5918,0.7685,0.0001,0.0057,0.0012,0.0054
11/1/22 8:30,0.9222,0.5152,0,0.003,0.0011,0.0018
11/1/22 8:45,0.612,0.6408,0,0.005,0.0013,0.0028
11/1/22 9:00,0.5498,0.5927,0,0.0039,0.0009,0.0025
11/1/22 9:15,0.5102,0.5659,0,0.0032,0.0005,0.002
11/1/22 9:30,0.4661,0.5331,0,0.0037,0.0007,0.002
11/1/22 9:45,0.4185,0.6471,0,0.0051,0.0007,0.0035
11/1/22 10:00,0.4741,0.6596,0,0.0051,0.0008,0.0034
11/1/22 10:15,0.4157,0.5399,0,0.0048,0.0008,0.0028
11/1/22 10:30,0.4665,0.6015,0,0.0037,0.0007,0.0028
11/1/22 10:45,0.4153,0.5628,0,0.004,0.0007,0.0028
11/1/22 11:00,0.4577,0.5459,0,0.0036,0.0007,0.0029
11/1/22 11:15,0.4065,0.3398,0,0.0034,0.0008,0.0021
11/1/22 11:30,0.482,0.5269,0,0.004,0.0006,0.0034
11/1/22 11:45,0.4205,0.3191,0,0.0033,0.0006,0.002
11/1/22 12:00,0.4764,0.3733,0,0.003,0.0005,0.0019
11/1/22 12:15,0.4171,0.4153,0,0.0034,0.0004,0.0023
11/1/22 12:30,0.4715,0.4971,0,0.0036,0.0006,0.0028
11/1/22 12:45,0.4156,0.4309,0,0.0039,0.0006,0.0029
11/1/22 13:00,0.4699,0.5334,0,0.0041,0.0008,0.0031
11/1/22 13:15,0.4223,0.4921,0,0.0042,0.0006,0.0033
11/1/22 13:30,0.6094,0.5508,0,0.0033,0.0009,0.0023
11/1/22 13:45,0.6492,0.652,0,0.005,0.0017,0.0029
11/1/22 14:00,1.1344,0.523,0,0.0031,0.002,0.0025
11/1/22 14:15,1.2867,0.4993,0,0.003,0.0022,0.0017
11/1/22 14:30,1.2768,0.4788,0,0.0029,0.002,0.0017
11/1/22 14:45,1.0839,0.3306,0,0.0021,0.0013,0.0011
11/1/22 15:00,1.0834,0.4789,0,0.0025,0.0014,0.0018
11/1/22 15:15,1.1374,0.5309,0,0.0026,0.0016,0.0016
11/1/22 15:30,1.3234,0.6442,0,0.0022,0.0013,0.0014
11/1/22 15:45,1.2219,0.7426,0,0.0028,0.0016,0.0022
11/1/22 16:00,1.1388,0.6146,0,0.0028,0.0018,0.0021
11/1/22 16:15,1.158,0.607,0,0.0032,0.0018,0.002
11/1/22 16:30,1.109,1.3082,0.0002,0.0069,0.0027,0.0086
11/1/22 16:45,1.3519,1.1633,0.0001,0.0052,0.0022,0.0066
11/1/22 17:00,1.3153,0.8356,0,0.0041,0.0023,0.0036
11/1/22 17:15,1.1045,0.6913,0.0001,0.0038,0.0021,0.0033
11/1/22 17:30,1.2256,0.7511,0,0.0039,0.0017,0.0034
11/1/22 17:45,1.3575,0.7615,0.0001,0.0038,0.002,0.0037
11/1/22 18:00,1.4177,0.7481,0,0.003,0.0026,0.0035
11/1/22 18:15,1.9581,0.7216,0,0.0018,0.0041,0.0024
11/1/22 18:30,1.3659,0.656,0.0001,0.0033,0.0028,0.0031
11/1/22 18:45,1.2377,0.7926,0.0001,0.0046,0.0025,0.0039
11/1/22 19:00,1.1847,0.8065,0,0.0038,0.0021,0.0041
11/1/22 19:15,1.2193,0.8322,0,0.0035,0.0021,0.0039
11/1/22 19:30,1.1734,1.0279,0.0001,0.0046,0.0021,0.0042
11/1/22 19:45,1.1442,1.3563,0.0001,0.0068,0.0027,0.0061
11/1/22 20:00,0.4691,0.835,0.0001,0.0046,0.0008,0.0059
11/1/22 20:15,0.4992,0.8143,0.0002,0.0045,0.0008,0.0053
11/1/22 20:30,0.8016,0.8536,0,0.0039,0.0004,0.0057
11/1/22 20:45,0.4704,0.6416,0,0.004,0.0005,0.0041
11/1/22 21:00,0.5441,0.5936,0,0.0029,0.0005,0.0035
11/1/22 21:15,0.4807,0.5103,0,0.0026,0.0004,0.0026
11/1/22 21:30,0.5453,0.4791,0,0.0023,0.0004,0.0026
11/1/22 21:45,0.534,0.5406,0,0.0032,0.0007,0.0029
11/1/22 22:00,0.4298,0.5866,0,0.0036,0.0007,0.0036
11/1/22 22:15,0.484,0.6228,0,0.0036,0.0008,0.0037
11/1/22 22:30,0.4295,0.5044,0,0.0036,0.0007,0.0029
11/1/22 22:45,0.484,0.5935,0,0.0042,0.0007,0.0035
11/1/22 23:00,0.4764,0.5577,0,0.0036,0.0006,0.0034
11/1/22 23:15,0.4226,0.4598,0,0.0043,0.0008,0.0032
11/1/22 23:30,0.4804,0.5719,0,0.004,0.0007,0.0037
11/1/22 23:45,0.4204,0.65,0,0.0044,0.0008,0.0049
11/2/22 0:00,0.4992,0.6962,0,0.0158,0.0006,0.0048
11/2/22 0:15,1.0566,1.2399,0,1.0599,0.001,0.0064
11/2/22 0:30,0.4243,0.5463,0,0.0039,0.0007,0.0049
11/2/22 0:45,0.5574,0.4681,0,0.1237,0.001,0.0035
11/2/22 1:00,0.804,0.7184,0,0.5888,0.0011,0.0044
11/2/22 1:15,0.4225,0.4105,0,0.0043,0.0009,0.0041
11/2/22 1:30,0.8508,1.0303,0,0.6377,0.0013,0.0057
11/2/22 1:45,0.5427,0.6471,0,0.0042,0.0011,0.0043
11/2/22 2:00,0.429,0.3751,0,0.0038,0.0009,0.0039
11/2/22 2:15,0.8394,0.8059,0,0.6242,0.0009,0.0051
11/2/22 2:30,0.4804,0.4575,0,0.0038,0.0008,0.0041
11/2/22 2:45,0.4844,0.5423,0,0.0041,0.0009,0.0046
11/2/22 3:00,0.782,0.8506,0,0.6256,0.001,0.006
11/2/22 3:15,0.4942,0.6066,0,0.0039,0.0009,0.0056
11/2/22 3:30,0.4848,0.4525,0,0.0037,0.0008,0.0044
11/2/22 3:45,0.839,0.8168,0,0.6232,0.0011,0.0054
11/2/22 4:00,0.4275,0.3291,0,0.0041,0.0007,0.0032
11/2/22 4:15,0.839,0.7711,0,0.6256,0.0058,0.0045
11/2/22 4:30,0.507,1.3583,0.0003,0.0087,0.0341,0.0117
11/2/22 4:45,0.5017,1.295,0.0003,0.0084,0.0338,0.0114
11/2/22 5:00,0.8137,1.3341,0.0003,0.6827,0.0266,0.009
11/2/22 5:15,0.4961,0.8342,0.0001,0.006,0.0009,0.0067
11/2/22 5:30,1.5715,1.9187,0.0001,2.046,0.0019,0.0097
11/2/22 5:45,1.6823,2.0047,0.0001,2.3035,0.0023,0.0099
11/2/22 6:00,0.785,1.0734,0.0002,0.4071,0.0013,0.0069
11/2/22 6:15,1.8122,0.7386,0,0.0039,0.0041,0.0029
11/2/22 6:30,1.7123,0.4813,0,0.003,0.0034,0.0021
11/2/22 6:45,2.1144,0.9615,0,0.0031,0.4985,0.0033
11/2/22 7:00,1.9061,1.0165,0,0.0033,0.5221,0.003
11/2/22 7:15,2.4202,1.6999,0,1.448,0.0052,0.0052
11/2/22 7:30,2.164,1.711,0,1.7193,0.0031,0.0059
11/2/22 7:45,0.6719,0.7761,0,0.0045,0.0008,0.0052
11/2/22 8:00,0.7177,0.8587,0,0.005,0.001,0.006
11/2/22 8:15,0.7002,1.0622,0.0001,0.0058,0.0011,0.007
11/2/22 8:30,0.8841,0.9083,0,0.0048,0.0011,0.0044
11/2/22 8:45,1.6118,1.5319,0,1.8057,0.0014,0.0075
11/2/22 9:00,1.4937,1.5663,0,1.4586,0.0015,0.0079
11/2/22 9:15,0.6655,0.5055,0,0.0039,0.0009,0.0028
11/2/22 9:30,0.6902,0.5726,0,0.004,0.0009,0.0035
11/2/22 9:45,0.5112,0.5989,0,0.0049,0.0012,0.0045
11/2/22 10:00,0.5015,0.4295,0,0.0043,0.001,0.0032
11/2/22 10:15,0.493,0.452,0,0.0043,0.001,0.0036
11/2/22 10:30,0.4275,0.4138,0,0.0046,0.0008,0.0034
11/2/22 10:45,0.6422,0.4113,0,0.0034,0.001,0.003
11/2/22 11:00,0.412,0.3219,0,0.0041,0.0009,0.0028
11/2/22 11:15,1.3713,1.466,0,1.6805,0.0012,0.0072
11/2/22 11:30,1.1457,1.1957,0,1.2918,0.0011,0.0064
11/2/22 11:45,0.5592,0.4777,0,0.004,0.0008,0.0032
11/2/22 12:00,0.5036,0.8688,0,0.0053,0.0008,0.0067
11/2/22 12:15,0.6602,1.03,0,0.0055,0.0011,0.0059
11/2/22 12:30,0.4784,0.6368,0,0.0043,0.001,0.0044
11/2/22 12:45,0.424,0.4594,0,0.0039,0.0009,0.004
11/2/22 13:00,0.4743,0.5114,0,0.0034,0.0007,0.0037
11/2/22 13:15,0.5731,0.4233,0,0.0029,0.0007,0.0025
11/2/22 13:30,0.4836,0.4947,0,0.0034,0.0007,0.0034
11/2/22 13:45,0.4208,0.427,0,0.0037,0.0008,0.0032
11/2/22 14:00,0.58,0.3924,0,0.0028,0.0008,0.0024
11/2/22 14:15,0.4804,0.8987,0,0.0055,0.0011,0.0045
11/2/22 14:30,0.609,0.8342,0,0.0044,0.0007,0.0044
