Date,Residential-Commercial,Industrial,Electric Generation
2024-02-20,2.283333333,0.3766666670000003,0.9766666669999999
2024-02-21,2.114444444,0.36444444499999973,1.045555555
2024-02-22,1.804444444,0.33999999999999986,1.051111112
2024-02-23,1.68,0.291111111,0.9644444450000003
2024-02-24,2.18,0.3588888889999997,0.846666667
2024-02-25,2.144444444,0.3844444450000002,0.8677777779999998
2024-02-26,1.638888889,0.28222222200000013,0.79
2024-02-27,1.312,0.2849999999999999,0.77
2024-02-28,1.453,0.2469999999999999,0.696
2024-02-29,2.268,0.3380000000000001,0.7530000000000001
2024-03-01,1.847,0.3410000000000002,0.7799999999999998
2024-03-02,1.487,0.2799999999999998,0.798
2024-03-03,1.021,0.2290000000000001,0.8220000000000001
2024-03-04,1.255,0.254,0.9460000000000002
2024-03-05,1.357,0.2869999999999999,1.0160000000000002
2024-03-06,1.186,0.26,0.9349999999999998
2024-03-07,1.437,0.27,1.058
2024-03-08,1.422,0.29600000000000004,0.9159999999999999
2024-03-09,1.48,0.31600000000000006,0.8320000000000001
2024-03-10,1.38,0.2670000000000001,0.7969999999999999
2024-03-11,1.592,0.2979999999999998,0.8470000000000002
2024-03-12,1.311,0.2550000000000001,0.7459999999999998
2024-03-13,1.201,0.272,0.76
2024-03-14,0.998,0.258,0.8560000000000001
2024-03-15,1.178,0.274,0.8730000000000002
2024-03-16,1.06,0.264,0.645
2024-03-17,1.111,0.246,0.6439999999999999
2024-03-18,1.397,0.2709999999999999,0.8060000000000003
2024-03-19,1.522,0.2909999999999999,0.8240000000000001
2024-03-20,1.565,0.27700000000000014,0.8519999999999999
2024-03-21,2.059,0.3259999999999996,0.9180000000000001
2024-03-22,1.77,0.33599999999999985,0.9060000000000001
2024-03-23,1.655,0.31600000000000006,1.04
2024-03-24,1.751,0.3320000000000003,1.0259999999999998
2024-03-25,1.639,0.31299999999999994,1.0340000000000003
2024-03-26,1.525,0.30600000000000005,1.093
2024-03-27,1.138,0.272,1.098
2024-03-28,1.142,0.264,1.1010000000000002
2024-03-29,1.224,0.27,0.9360000000000002
2024-03-30,1.052,0.2669999999999999,0.7930000000000001
2024-03-31,1.02,0.258,0.8420000000000001
2024-04-01,1.077,0.27500000000000013,1.0759999999999998
2024-04-02,1.133333333,0.28333333400000016,1.1788888889999998
2024-04-03,1.471111111,0.3033333330000001,1.14
2024-04-04,1.567777778,0.32222222199999995,1.1111111110000003
2024-04-05,1.316666667,0.3077777770000001,1.0477777779999997
2024-04-06,1.182222222,0.2988888889999999,0.9366666670000001
2024-04-07,1.118888889,0.28777777800000015,0.9077777769999997
2024-04-08,0.847777778,0.25,0.95
2024-04-09,0.731111111,0.24,0.9588888889999999
2024-04-10,0.697777778,0.257777778,0.9722222220000001
2024-04-11,0.612222222,0.252222222,0.987777778
2024-04-12,0.727777778,0.24333333300000004,0.972222222
2024-04-13,0.632222222,0.25111111100000005,0.6577777779999999
2024-04-14,0.585555556,0.25333333300000005,0.7044444440000001
2024-04-15,0.541111111,0.21999999999999997,0.7311111110000001
2024-04-16,0.583333333,0.23222222299999995,0.8388888879999999
2024-04-17,0.766666667,0.25888888900000007,0.886666666
2024-04-18,1.02,0.28125,0.9362499999999998
2024-04-19,0.77375,0.255,0.81
2024-04-20,0.71875,0.24375000000000002,0.7487499999999999
2024-04-21,0.91,0.28500000000000003,0.8025
2024-04-22,0.92,0.2699999999999999,0.90625
2024-04-23,0.86,0.26714285699999996,0.9271428570000002
2024-04-24,0.956666667,0.256666666,0.971666667
2024-04-25,1.046666667,0.2933333330000001,0.9650000000000001
2024-04-26,0.874,0.2899999999999999,0.8899999999999999
2024-04-27,0.616,0.27,0.7499999999999999
2024-04-28,0.526,0.242,0.772
2024-04-29,0.522,0.22399999999999998,0.9199999999999999
2024-04-30,0.648333333,0.253333334,1.068333333
2024-05-01,0.603333333,0.271666667,1.03
2024-05-02,0.518571429,0.244285714,1.091428571
2024-05-03,0.598333333,0.26,0.9766666669999999
2024-05-04,0.531666667,0.26,0.843333333
2024-05-05,0.605,0.276666667,0.893333333
2024-05-06,0.373333333,0.23333333400000006,0.9083333329999999
2024-05-07,0.368571429,0.22142857099999996,0.9342857139999999
2024-05-08,0.492857143,0.24571428599999995,1.1128571420000002
2024-05-09,0.498571429,0.24857142800000004,1.012857143
2024-05-10,0.57625,0.265,0.9575
2024-05-11,0.515714286,0.274285714,0.8585714289999999
2024-05-12,0.528571429,0.272857142,0.9028571430000001
2024-05-13,0.502857143,0.25142857100000005,1.0071428569999998
2024-05-14,0.441666667,0.23166666599999997,1.076666667
2024-05-15,0.412,0.22800000000000004,1.1600000000000001
2024-05-16,0.415,0.24500000000000005,1.0175
2024-05-17,0.436,0.23800000000000004,0.9719999999999999
2024-05-18,0.3375,0.24249999999999994,0.88
2024-05-19,0.3775,0.2425,0.9375000000000001
2024-05-20,0.42,0.23249999999999998,1.1625
2024-05-21,0.35,0.21666666700000003,1.216666666
2024-05-22,0.443333333,0.20666666700000003,1.503333333
2024-05-23,0.453333333,0.21666666700000003,1.4733333330000002
2024-05-24,0.39,0.22666666699999993,1.1099999999999999
2024-05-25,0.3525,0.23500000000000004,1.02
2024-05-26,0.34,0.22749999999999998,1.0474999999999999
2024-05-27,0.3575,0.22749999999999998,1.0825
2024-05-28,0.3875,0.22000000000000003,1.2125
2024-05-29,0.385,0.23250000000000004,1.2275
2024-05-30,0.504,0.264,1.178
2024-05-31,0.416,0.24400000000000005,0.91
2024-06-01,0.31,0.23000000000000004,0.9219999999999999
2024-06-02,0.31,0.23200000000000004,1.044
2024-06-03,0.35,0.23399999999999999,1.2200000000000002
2024-06-04,0.396,0.23199999999999998,1.2080000000000002
2024-06-05,0.465,0.22166666699999998,1.435
2024-06-06,0.47,0.22499999999999998,1.3450000000000002
2024-06-07,0.42,0.22333333299999997,1.278333334
2024-06-08,0.32,0.236666667,0.993333333
2024-06-09,0.36,0.245,0.98
2024-06-10,0.37,0.235,1.026666667
2024-06-11,0.39,0.23285714299999993,1.082857143
2024-06-12,0.42875,0.23125,1.1637499999999998
2024-06-13,0.415,0.22500000000000003,1.2725
2024-06-14,0.35,0.21625000000000005,1.1912500000000001
2024-06-15,0.32,0.22333333299999997,0.876666667
2024-06-16,0.316666667,0.24333333300000004,0.888888889
2024-06-17,0.383333333,0.21888888899999998,1.384444445
2024-06-18,0.566,0.21400000000000008,1.84
2024-06-19,0.566,0.21700000000000008,1.971
2024-06-20,0.554,0.21099999999999997,1.959
2024-06-21,0.471,0.21100000000000008,1.661
2024-06-22,0.34,0.22000000000000003,1.282
2024-06-23,0.36,0.21099999999999997,1.316
2024-06-24,0.436,0.21600000000000003,1.307
2024-06-25,0.468,0.21200000000000002,1.468
2024-06-26,0.462,0.20900000000000002,1.5559999999999998
2024-06-27,0.427,0.22000000000000003,1.255
2024-06-28,0.392,0.21899999999999997,0.9139999999999999
2024-06-29,0.316,0.22300000000000003,1.012
2024-06-30,0.352,0.21099999999999997,1.342
2024-07-01,0.388,0.21299999999999997,1.359
2024-07-02,0.43,0.22000000000000003,1.396
2024-07-03,0.432,0.21900000000000003,1.4589999999999999
2024-07-04,0.373,0.20799999999999996,1.521
2024-07-05,0.371,0.21099999999999997,1.641
2024-07-06,0.32,0.204444444,1.6477777779999998
2024-07-07,0.384444444,0.19333333399999997,1.728888889
2024-07-08,0.438888889,0.21444444399999996,1.7855555559999998
2024-07-09,0.512222222,0.201111111,1.8622222229999998
2024-07-10,0.538888889,0.201111111,1.93
2024-07-11,0.515555556,0.203333333,1.9166666669999999
2024-07-12,0.457777778,0.2,1.8844444439999999
2024-07-13,0.4,0.20999999999999996,1.758888889
2024-07-14,0.412222222,0.20888888900000002,1.808888889
2024-07-15,0.533333333,0.20222222300000003,1.864444444
2024-07-16,0.593333333,0.20555555599999997,1.9255555549999999
2024-07-17,0.553333333,0.20444444500000003,1.77
2024-07-18,0.7,0.20555555600000008,1.4022222220000002
2024-07-19,0.482222222,0.21333333399999999,1.4044444440000001
2024-07-20,0.315555556,0.214444444,1.4266666669999999
2024-07-21,0.344444444,0.20888888899999997,1.476666667
2024-07-22,0.418888889,0.20777777799999997,1.4844444440000002
2024-07-23,0.431111111,0.20888888900000002,1.436666667
2024-07-24,0.425555556,0.218888888,1.4733333340000003
2024-07-25,0.43,0.21777777800000003,1.4533333329999998
2024-07-26,0.386666667,0.21111111099999996,1.3800000000000001
2024-07-27,0.33,0.21111111099999996,1.347777778
2024-07-28,0.366666667,0.20888888899999997,1.375555555
2024-07-29,0.415555556,0.21555555499999995,1.3788888889999997
2024-07-30,0.442222222,0.21111111099999996,1.571111111
2024-07-31,0.453333333,0.20666666700000003,1.5644444439999998
2024-08-01,0.513333333,0.20444444500000003,1.8055555550000002
2024-08-02,0.5,0.20777777799999997,1.707777778
2024-08-03,0.425,0.201,1.7400000000000002
2024-08-04,0.409,0.20700000000000002,1.6989999999999998
2024-08-05,0.44,0.20700000000000002,1.74
2024-08-06,0.404,0.20999999999999996,1.3900000000000001
2024-08-07,0.421,0.22300000000000003,1.1720000000000002
2024-08-08,0.418,0.23200000000000004,1.181
2024-08-09,0.369,0.21299999999999997,1.4690000000000003
2024-08-10,0.31,0.21000000000000002,1.455555556
2024-08-11,0.323333333,0.21888888900000003,1.3455555559999999
2024-08-12,0.365555556,0.213333333,1.335555555
2024-08-13,0.4225,0.21499999999999997,1.36125
2024-08-14,0.4425,0.22124999999999995,1.4500000000000002
2024-08-15,0.43125,0.21375,1.55625
2024-08-16,0.40375,0.21625,1.5549999999999997
2024-08-17,0.325,0.21500000000000002,1.32375
2024-08-18,0.3375,0.21250000000000002,1.3599999999999999
2024-08-19,0.41125,0.21375,1.4625
2024-08-20,0.435,0.22374999999999995,1.0625
2024-08-21,0.42625,0.22499999999999998,0.9887499999999999
2024-08-22,0.41125,0.22499999999999998,1.0175
2024-08-23,0.34875,0.21499999999999997,1.09375
2024-08-24,0.3,0.21777777800000003,1.1377777779999998
2024-08-25,0.353333333,0.21333333399999999,1.174444444
2024-08-26,0.413333333,0.21444444499999998,1.355555555
2024-08-27,0.475555556,0.21111111100000002,1.537777777
2024-08-28,0.534444444,0.20333333399999998,1.618888889
2024-08-29,0.44625,0.22375000000000006,1.15
2024-08-30,0.377142857,0.22428571400000002,1.057142858
2024-08-31,0.372857143,0.21714285699999997,1.141428571
2024-09-01,0.354285714,0.20857142900000003,1.198571428
2024-09-02,0.415714286,0.21571428500000006,1.025714286
2024-09-03,0.444285714,0.22285714299999998,1.022857143
2024-09-04,0.505714286,0.21857142799999996,1.062857143
2024-09-05,0.504285714,0.221428572,1.0771428570000001
2024-09-06,0.465714286,0.21857142800000007,1.095714286
2024-09-07,0.38,0.21999999999999997,0.9500000000000001
2024-09-08,0.39,0.23142857100000003,0.9028571429999999
2024-09-09,0.41,0.228571429,0.962857142
2024-09-10,0.4575,0.21999999999999997,1.1075
2024-09-11,0.42,0.21875000000000006,1.1
2024-09-12,0.452222222,0.21444444499999998,1.215555555
2024-09-13,0.458,0.21100000000000002,1.289
2024-09-14,0.394,0.21499999999999997,1.233
2024-09-15,0.406,0.21599999999999997,1.174
2024-09-16,0.465,0.22200000000000003,1.2
2024-09-17,0.49,0.20899999999999996,1.2389999999999999
2024-09-18,0.486,0.21699999999999997,1.206
2024-09-19,0.427,0.21100000000000002,1.2349999999999999
2024-09-20,0.406,0.21599999999999997,1.0710000000000002
2024-09-21,0.347,0.23199999999999998,0.9120000000000001
2024-09-22,0.367,0.22699999999999998,0.9249999999999999
2024-09-23,0.479,0.23099999999999998,1.095
2024-09-24,0.49,0.23399999999999999,1.183
2024-09-25,0.484,0.22399999999999998,1.223
2024-09-26,0.447,0.21800000000000003,1.184
2024-09-27,0.382,0.20599999999999996,1.166
2024-09-28,0.343,0.21800000000000003,1.028
2024-09-29,0.393,0.21999999999999997,1.041
2024-09-30,0.461,0.22400000000000003,1.054
2024-10-01,0.531,0.22799999999999998,1.076
2024-10-02,0.562222222,0.22111111099999992,1.073333334
2024-10-03,0.586666667,0.21999999999999997,1.095555555
2024-10-04,0.5275,0.22999999999999998,1.0975000000000001
2024-10-05,0.4875,0.21749999999999997,0.9349999999999999
2024-10-06,0.56375,0.23125000000000007,0.9874999999999999
2024-10-07,0.6525,0.23250000000000004,1.08375
2024-10-08,0.688571429,0.24142857100000004,1.0914285709999998
2024-10-09,0.751428571,0.241428572,1.044285714
2024-10-10,0.853333333,0.255,1.016666667
2024-10-11,0.626666667,0.24,1.0183333330000002
2024-10-12,0.566,0.2360000000000001,0.958
2024-10-13,0.788,0.28,1.068
2024-10-14,0.932,0.2719999999999999,1.2060000000000002
2024-10-15,0.988,0.272,1.1780000000000002
2024-10-16,1.116,0.2639999999999998,1.246
2024-10-17,1.048,0.28200000000000003,1.2119999999999997
2024-10-18,0.908,0.2499999999999999,1.1760000000000002
2024-10-19,0.62,0.256,0.9920000000000001
2024-10-20,0.562,0.24,0.974
2024-10-21,0.554,0.21199999999999997,1.058
2024-10-22,0.674,0.20999999999999996,1.1480000000000001
2024-10-23,0.632,0.20599999999999996,1.1219999999999999
2024-10-24,0.793333333,0.22499999999999998,1.115
2024-10-25,0.853333333,0.253333334,1.053333333
2024-10-26,0.808571429,0.2400000000000001,0.9799999999999998
2024-10-27,1.031428571,0.27714285799999994,1.011428571
2024-10-28,1.181428571,0.2885714289999999,1.1300000000000001
2024-10-29,0.934285714,0.292857143,1.1585714289999998
2024-10-30,0.6775,0.22625000000000006,1.1825
2024-10-31,0.5675,0.20125000000000004,1.1099999999999999
2024-11-01,0.602222222,0.20000000000000007,1.118888889
2024-11-02,0.967777778,0.2644444440000001,1.1055555559999999
2024-11-03,1.23,0.30444444400000004,1.121111112
2024-11-04,1.088888889,0.29777777800000016,1.201111111
2024-11-05,0.6,0.21444444400000007,1.108888889
2024-11-06,0.575555556,0.203333333,1.162222222
2024-11-07,0.71,0.22999999999999998,1.018888889
2024-11-08,0.795555556,0.24555555499999993,0.924444445
2024-11-09,1.128888889,0.28777777800000015,0.938888889
2024-11-10,0.871111111,0.2822222219999999,0.9611111110000001
2024-11-11,0.742222222,0.23222222199999998,0.968888889
2024-11-12,1.237777778,0.2744444439999998,1.015555556
2024-11-13,1.613333333,0.3255555560000001,1.072222222
2024-11-14,1.631111111,0.33222222199999996,1.1177777779999998
2024-11-15,1.267777778,0.2833333330000001,1.047777778
2024-11-16,0.97,0.24888888900000006,0.9477777779999998
2024-11-17,0.98,0.24,0.9411111109999999
2024-11-18,1.008888889,0.25,0.9699999999999998
2024-11-19,1.152,0.258,1.1330000000000002
2024-11-20,1.163,0.28,1.233
2024-11-21,1.331,0.27500000000000013,1.236
2024-11-22,1.331,0.27700000000000014,1.124
2024-11-23,1.334,0.2889999999999999,1.0439999999999998
2024-11-24,1.399,0.2869999999999999,1.069
2024-11-25,1.47,0.29699999999999993,1.1400000000000001
2024-11-26,1.647,0.31800000000000006,1.2059999999999997
2024-11-27,1.556,0.31200000000000006,1.0999999999999999
2024-11-28,1.554,0.30400000000000005,1.0859999999999999
2024-11-29,1.718,0.30799999999999983,1.104
2024-11-30,1.866,0.34299999999999997,1.085
2024-12-01,2.165,0.367,1.0070000000000001
2024-12-02,2.223,0.3770000000000002,1.041
2024-12-03,2.235,0.3770000000000002,1.096
2024-12-04,2.112,0.36499999999999977,1.0420000000000003
2024-12-05,2.09,0.3370000000000002,1.089
2024-12-06,2.306,0.379,1.048
2024-12-07,1.947,0.3700000000000001,1.045
2024-12-08,1.653,0.31400000000000006,1.13
2024-12-09,1.634,0.3230000000000002,1.293
2024-12-10,1.721,0.32899999999999974,1.2990000000000004
2024-12-11,1.444,0.2570000000000001,1.29
2024-12-12,2.199,0.30699999999999994,0.9890000000000003
2024-12-13,2.484,0.3929999999999998,0.9790000000000001
2024-12-14,2.446,0.4019999999999997,1.0420000000000003
2024-12-15,2.17,0.3959999999999999,1.0740000000000003
2024-12-16,1.683,0.32000000000000006,1.1559999999999997
2024-12-17,1.299,0.252,1.183
2024-12-18,1.578,0.2929999999999999,1.286
2024-12-19,1.953,0.31699999999999995,1.126
2024-12-20,2.318,0.3639999999999999,1.0060000000000002
2024-12-21,2.778,0.42200000000000015,0.9939999999999998
2024-12-22,3.066,0.496,1.0530000000000004
2024-12-23,2.874,0.46799999999999997,1.1380000000000003
2024-12-24,2.381,0.3860000000000001,1.089
2024-12-25,2.38,0.395,0.9700000000000002
2024-12-26,2.327,0.3700000000000001,1.0179999999999998
2024-12-27,2.033,0.3730000000000002,1.1439999999999997
2024-12-28,1.552,0.30600000000000005,1.1679999999999997
2024-12-29,1.202,0.258,1.1560000000000001
2024-12-30,1.24,0.23199999999999998,1.088
2024-12-31,1.304,0.274,0.9639999999999997
2025-01-01,1.615,0.2729999999999999,0.98
2025-01-02,2.039,0.3089999999999997,1.0350000000000001
2025-01-03,2.215,0.3320000000000003,0.879
2025-01-04,2.468,0.38500000000000023,0.9429999999999996
2025-01-05,2.583,0.3939999999999997,0.9910000000000001
2025-01-06,2.823,0.43800000000000017,1.053
2025-01-07,2.746,0.44300000000000006,1.1059999999999999
2025-01-08,2.673,0.43100000000000005,1.096
2025-01-09,2.6,0.4259999999999997,1.0339999999999998
2025-01-10,2.143,0.3450000000000002,0.9199999999999999
2025-01-11,2.364,0.37200000000000033,0.9909999999999997
2025-01-12,2.213,0.355,1.02
2025-01-13,2.233,0.3500000000000001,1.081
2025-01-14,2.535,0.371,1.0379999999999998
2025-01-15,2.611,0.3959999999999999,1.177
2025-01-16,2.542,0.41500000000000004,1.1980000000000004
2025-01-17,2.233,0.3759999999999999,1.105
2025-01-18,1.936,0.3290000000000002,0.9019999999999997
2025-01-19,2.237,0.31000000000000005,0.8839999999999999
2025-01-20,2.944,0.43699999999999983,0.8130000000000002
2025-01-21,3.192,0.5099999999999998,1.037
2025-01-22,3.081,0.512,1.162
2025-01-23,2.78,0.43800000000000017,1.1879999999999997
2025-01-24,2.685,0.41400000000000015,1.1879999999999997
2025-01-25,2.543,0.42399999999999993,1.029
2025-01-26,2.213,0.3500000000000001,0.984
2025-01-27,2.168,0.34999999999999964,1.0300000000000002
2025-01-28,2.296,0.363,1.0010000000000003
2025-01-29,2.231,0.3420000000000001,1.032
2025-01-30,2.466,0.4159999999999999,1.081
2025-01-31,2.004,0.34799999999999986,1.1350000000000002
2025-02-01,2.627,0.41800000000000015,1.0579999999999998
2025-02-02,2.657,0.4620000000000002,1.1219999999999994
2025-02-03,2.012,0.3330000000000002,1.133
2025-02-04,2.377,0.3460000000000001,0.9750000000000001
2025-02-05,2.677,0.43599999999999994,1.1569999999999996
2025-02-06,2.356,0.42300000000000004,1.1019999999999999
2025-02-07,2.293,0.35699999999999976,0.899
2025-02-08,2.23,0.3820000000000001,0.9529999999999998
2025-02-09,2.415,0.387,1.0710000000000002
2025-02-10,2.607,0.4049999999999998,1.0630000000000002
2025-02-11,2.557,0.43000000000000016,1.1189999999999998
2025-02-12,2.378,0.3889999999999998,1.177
2025-02-13,2.218,0.3340000000000001,1.2730000000000001
2025-02-14,2.462,0.395,1.117
2025-02-15,2.462,0.4119999999999999,1.1439999999999997
2025-02-16,2.325,0.3689999999999998,1.112
2025-02-17,2.68,0.41100000000000003,1.1230000000000002
2025-02-18,2.855,0.45299999999999985,1.1669999999999998
2025-02-19,2.684,0.4339999999999997,1.2479999999999998
2025-02-20,2.629,0.43599999999999994,1.1469999999999998
2025-02-21,2.51,0.39400000000000013,1.0140000000000002
2025-02-22,2.167,0.3810000000000002,1.04
2025-02-23,1.88,0.3290000000000002,1.0429999999999997
2025-02-24,1.679,0.31800000000000006,1.079
2025-02-25,1.387,0.272,1.144
2025-02-26,1.366,0.2909999999999999,1.149
2025-02-27,1.436,0.30300000000000016,1.155
2025-02-28,1.548,0.30400000000000005,1.059
2025-03-01,1.86,0.30000000000000004,0.9219999999999997
2025-03-02,2.447,0.4159999999999999,0.9740000000000002
2025-03-03,2.355,0.4129999999999998,1.0190000000000001
2025-03-04,1.553,0.30500000000000016,0.9459999999999997
2025-03-05,1.004,0.248,0.942
2025-03-06,1.309,0.2630000000000001,1.0150000000000001
2025-03-07,1.734,0.31800000000000006,0.9569999999999999
2025-03-08,1.708,0.3190000000000002,0.9369999999999998
2025-03-09,1.551,0.31300000000000017,0.9269999999999998
2025-03-10,1.325,0.2590000000000001,0.9060000000000001
2025-03-11,1.124,0.2569999999999999,0.7950000000000002
2025-03-12,1.316,0.28,0.9510000000000001
2025-03-13,1.396,0.29400000000000004,0.9210000000000003
2025-03-14,1.15,0.272,0.7590000000000001
2025-03-15,0.929,0.23199999999999998,0.679
2025-03-16,0.668,0.21699999999999997,0.7729999999999999
2025-03-17,1.096,0.23299999999999987,1.0210000000000001
2025-03-18,1.259,0.27700000000000014,0.98
2025-03-19,1.173,0.268,0.853
2025-03-20,1.153,0.2629999999999999,0.9670000000000001
2025-03-21,1.407,0.2889999999999999,0.72
2025-03-22,1.252,0.256,0.6320000000000001
2025-03-23,1.546,0.31499999999999995,0.784
2025-03-24,1.555,0.31800000000000006,0.946
2025-03-25,1.267,0.28200000000000003,1.0070000000000001
2025-03-26,1.377,0.29800000000000004,1.0719999999999998
2025-03-27,1.364,0.29899999999999993,0.954
2025-03-28,1.142,0.268,0.7940000000000003
2025-03-29,1.35,0.29499999999999993,0.9060000000000001
2025-03-30,1.309,0.31100000000000017,1.0030000000000001
2025-03-31,0.992,0.2450000000000001,1.009
2025-04-01,1.266,0.27,0.8220000000000001
2025-04-02,1.396,0.3190000000000002,0.8749999999999998
2025-04-03,0.863,0.2570000000000001,0.883
2025-04-04,0.815,0.21700000000000008,0.6839999999999999
2025-04-05,1.165,0.28400000000000003,0.7910000000000001
2025-04-06,1.152,0.268,0.9430000000000001
2025-04-07,1.489,0.2829999999999999,1.051
2025-04-08,1.828,0.32999999999999985,0.9940000000000002
2025-04-09,1.603,0.32600000000000007,0.962
2025-04-10,1.342,0.30799999999999983,1.104
2025-04-11,1.343,0.30899999999999994,1.2249999999999999
2025-04-12,1.522,0.33099999999999996,1.2100000000000002
2025-04-13,1.215,0.2869999999999999,1.1860000000000002
2025-04-14,0.891,0.2310000000000001,1.0839999999999999
2025-04-15,1.033,0.22399999999999998,1.0250000000000001
2025-04-16,1.164,0.26900000000000013,0.9879999999999998
2025-04-17,0.998,0.26,0.923
2025-04-18,0.674,0.244,0.775
2025-04-19,0.411111111,0.19555555600000007,0.753333333
2025-04-20,0.61,0.21999999999999997,0.7100000000000001
2025-04-21,0.793333333,0.25666666700000007,0.8844444439999999
2025-04-22,0.63875,0.21999999999999997,0.945
2025-04-23,0.657142857,0.22428571400000008,0.9099999999999999
2025-04-24,0.598333333,0.22499999999999998,0.9800000000000001
2025-04-25,0.466,0.21800000000000003,0.9659999999999999
2025-04-26,0.485,0.22999999999999998,0.8675
2025-04-27,0.6875,0.25,0.815
2025-04-28,0.6675,0.22499999999999998,0.9125
2025-04-29,0.673333333,0.21666666700000003,0.813333333
2025-04-30,0.77,0.22499999999999998,0.8250000000000001
2025-05-01,0.82,0.2400000000000001,0.9899999999999998
