date,electric,industrial,resi_comm
2023-11-11,2.83,1.761111111111111,1.4522222222222223
2023-11-12,3.1100000000000003,1.9955555555555557,1.6588888888888889
2023-11-13,3.1677777777777774,2.0144444444444445,1.672222222222222
2023-11-14,3.09,1.8944444444444446,1.588888888888889
2023-11-15,2.856666666666667,1.7877777777777777,1.481111111111111
2023-11-16,2.3744444444444444,1.3322222222222222,1.0755555555555556
2023-11-17,2.0255555555555556,1.08,0.8277777777777777
2023-11-18,2.457,1.394,1.1179999999999999
2023-11-19,2.734,1.723,1.43
2023-11-20,3.28,2.205,1.8699999999999999
2023-11-21,3.17,2.1,1.7690000000000001
2023-11-22,2.701111111111111,1.6666666666666667,1.3877777777777778
2023-11-23,2.73,1.7622222222222221,1.481111111111111
2023-11-24,3.046666666666667,2.1077777777777778,1.8044444444444447
2023-11-25,3.3066666666666666,2.354444444444445,2.0066666666666664
2023-11-26,3.006666666666667,1.9977777777777779,1.6822222222222223
2023-11-27,2.9244444444444446,1.951111111111111,1.67
2023-11-28,3.3311111111111114,2.371111111111111,2.052222222222222
2023-11-29,3.3777777777777778,2.388888888888889,2.0344444444444445
2023-11-30,3.0044444444444443,1.9688888888888887,1.6477777777777778
2023-12-01,2.6744444444444446,1.62,1.3433333333333333
2023-12-02,2.47,1.51,1.22
2023-12-03,2.65625,1.65625,1.35125
2023-12-04,2.7575000000000003,1.74375,1.4475
2023-12-05,3.3528571428571428,2.17,1.8485714285714288
2023-12-06,3.7542857142857144,2.6014285714285714,2.23
2023-12-07,3.7383333333333333,2.6566666666666667,2.2566666666666664
2023-12-08,3.2119999999999997,2.166,1.834
2023-12-09,2.6025,1.65,1.35
2023-12-10,2.3175,1.355,1.0975000000000001
2023-12-11,2.76,1.7850000000000001,1.5150000000000001
2023-12-12,3.013333333333333,2.1466666666666665,1.8366666666666667
2023-12-13,3.245,2.41,2.0949999999999998
2023-12-14,3.395,2.5300000000000002,2.185
2023-12-15,2.74,1.9649999999999999,1.68
2023-12-16,2.626666666666667,1.8233333333333335,1.54
2023-12-17,2.223333333333333,1.3699999999999999,1.08
2023-12-18,2.283333333333333,1.4566666666666668,1.2333333333333334
2023-12-19,3.12,2.1525,1.8425
2023-12-20,3.198,2.308,1.988
2023-12-21,3.53,2.6616666666666666,2.276666666666667
2023-12-22,3.5028571428571427,2.6714285714285713,2.2842857142857143
2023-12-23,2.95375,2.22,1.86125
2023-12-24,2.5925000000000002,1.8725,1.56125
2023-12-25,2.4625,1.795,1.5075
2023-12-26,2.3455555555555554,1.6111111111111112,1.308888888888889
2023-12-27,2.2960000000000003,1.5230000000000001,1.233
2023-12-28,2.4330000000000003,1.634,1.339
2023-12-29,2.427,1.6510000000000002,1.355
2023-12-30,2.5755555555555554,1.8255555555555556,1.528888888888889
2023-12-31,2.8644444444444446,2.118888888888889,1.7966666666666669
2024-01-01,3.2622222222222224,2.34,1.99
2024-01-02,3.3322222222222226,2.401111111111111,2.05
2024-01-03,3.28125,2.285,1.9537499999999999
2024-01-04,3.5114285714285716,2.5385714285714287,2.207142857142857
2024-01-05,3.645,2.7100000000000004,2.345
2024-01-06,3.396,2.456,2.112
2024-01-07,3.81,2.7399999999999998,2.394
2024-01-08,3.846,2.768,2.414
2024-01-09,3.4575,2.305,1.9899999999999998
2024-01-10,3.0533333333333332,1.9133333333333333,1.6666666666666667
2024-01-11,3.2649999999999997,2.1399999999999997,1.855
2024-01-12,3.09,1.91,1.61
2024-01-13,2.78,1.89,1.66
2024-01-14,3.68,2.73,2.43
2024-01-15,4.13,3.03,2.65
